strategy,replicate,generation,population_size,number_phenotyped,phenotyping_fraction,replications,phenotyping_cost_units,training_population_size,prediction_accuracy,number_of_selected_parents,population_mean_gv_before,population_variance_gv_before,selected_parent_mean_gv,selection_differential,next_generation_mean_gv,next_generation_variance_gv,realized_genetic_gain,selection_seconds,cycle_seconds,cumulative_phenotyping_cost,run_seed,cycle_seed,initial_batch_size,uncertainty_batch_size,selected_by_uncertainty,initial_model_accuracy,final_model_accuracy,episode_step
fixed_sampling,1,7,500,75,0.15,1,75,75,0.4918373482266687,20,0.6117948087723725,0.27898271618058285,1.1204553425530928,0.5086605337807203,1.1144169183008599,0.1528448665123507,0.5026221095284874,0.00016111903823912144,0.03837124799611047,525.0,30001,30007,,,,,,
fixed_sampling,1,8,500,75,0.15,1,75,75,-0.03994802864467783,20,1.1144169183008599,0.1528448665123507,1.1157414436322186,0.001324525331358739,1.1058107520507385,0.15312634148382964,-0.008606166250121339,0.00019372696988284588,0.0400362639920786,600.0,30001,30008,,,,,,
linear_q_learning,1,1,500,75,0.15,1,75,75,0.22505215878809157,20,-0.1075076288816323,0.9535162127165757,0.7768077059017642,0.8843153347833965,0.5758724924935623,0.900022265918179,0.6833801213751947,,,,30001,30001,,,,,,3.0
linear_q_learning,1,2,500,75,0.15,1,75,75,0.10827064239319294,20,0.5758724924935623,0.900022265918179,-0.7050592787823726,-1.280931771275935,-0.032633144227309896,0.681098914499704,-0.6085056367208722,,,,30001,30002,,,,,,6.0
linear_q_learning,1,3,500,75,0.15,1,75,75,0.024191172422848253,20,-0.032633144227309896,0.681098914499704,-0.09185461212539625,-0.059221467898086355,-0.08096099041684957,0.6670361626081722,-0.04832784618953967,,,,30001,30003,,,,,,9.0
linear_q_learning,1,4,500,75,0.15,1,75,75,0.5173236204055182,20,-0.08096099041684957,0.6670361626081722,1.1315424506888059,1.2125034411056554,1.1302972579738075,0.4648910251406891,1.211258248390657,,,,30001,30004,,,,,,12.0
linear_q_learning,1,5,500,75,0.15,1,75,75,0.1712110430033435,20,1.1302972579738075,0.4648910251406891,0.24792524294111828,-0.8823720150326892,1.2959913019702354,0.2683928294379754,0.16569404399642784,,,,30001,30005,,,,,,15.0
linear_q_learning,1,6,500,50,0.1,1,50,50,-0.11426182394588967,20,1.2959913019702354,0.2683928294379754,-0.33327109363038404,-1.6292623956006194,1.042751107117726,0.3213869583660135,-0.25324019485250937,,,,30001,30006,,,,,,18.0
linear_q_learning,1,7,500,50,0.1,1,50,50,-0.051727729283506475,20,1.042751107117726,0.3213869583660135,-0.14894662815439744,-1.1916977352721234,0.8922064068812967,0.34701032857088593,-0.1505447002364293,,,,30001,30007,,,,,,21.0
linear_q_learning,1,8,500,50,0.1,1,50,50,0.24884708205308287,20,0.8922064068812967,0.34701032857088593,0.1282069120310285,-0.7639994948502682,0.9516404041021617,0.23314043659779665,0.059433997220864954,,,,30001,30008,,,,,,24.0
random_sampling,1,1,500,75,0.15,1,75,75,0.13034916979117908,20,-0.10750762888163229,0.9535162127165758,0.5972178961339212,0.7047255250155535,0.6490016227686581,0.7480405461093654,0.7565092516502905,0.00017717498121783137,0.18659602996194735,75.0,30001,30001,,,,,,
random_sampling,1,2,500,75,0.15,1,75,75,0.126863560683452,20,0.6490016227686581,0.7480405461093654,0.9155606250707728,0.2665590023021147,0.8975038934225275,0.24992935634088276,0.24850227065386932,0.0001337910071015358,0.0674330799956806,150.0,30001,30002,,,,,,
random_sampling,1,3,500,75,0.15,1,75,75,0.21608772779485272,20,0.8975038934225275,0.24992935634088276,1.0928492920719008,0.1953453986493734,1.0863265332020704,0.32628441900550964,0.18882263977954294,0.00016632798360660672,0.03439373301807791,225.0,30001,30003,,,,,,
random_sampling,1,4,500,75,0.15,1,75,75,-0.09973057047517209,20,1.0863265332020704,0.32628441900550964,1.1255239150890983,0.03919738188702793,1.1044597016409528,0.26550699327538513,0.018133168438882352,0.00014946097508072853,0.03704353701323271,300.0,30001,30004,,,,,,
random_sampling,1,5,500,75,0.15,1,75,75,0.13359100497489773,20,1.1044597016409528,0.26550699327538513,1.4543957321460688,0.349936030505116,1.4297716543643086,0.13618823846508932,0.3253119527233559,0.00021563598420470953,0.040507264027837664,375.0,30001,30005,,,,,,
random_sampling,1,6,500,75,0.15,1,75,75,-0.4791701912622013,20,1.4297716543643086,0.13618823846508932,1.0332745994246026,-0.396497054939706,1.0224673702189846,0.12614162230627246,-0.40730428414532405,0.00019656599033623934,0.03927793598268181,450.0,30001,30006,,,,,,
random_sampling,1,7,500,75,0.15,1,75,75,0.02920706488546115,20,1.0224673702189846,0.12614162230627246,0.9649566676458191,-0.057510702573165484,0.9453588913688649,0.10123274166037487,-0.07710847885011973,0.00014005601406097412,0.03666165703907609,525.0,30001,30007,,,,,,
random_sampling,1,8,500,75,0.15,1,75,75,0.07850603015343738,20,0.9453588913688649,0.10123274166037487,0.9977158458386942,0.05235695446982935,1.0167512238011664,0.07690237530773279,0.07139233243230159,0.0001804240164346993,0.03443859802791849,600.0,30001,30008,,,,,,
active_learning_pev,2,1,500,75,0.15,1,75,75,0.28643141196930405,20,-0.18162254825809987,0.9366901329390922,0.4481603607402379,0.6297829089983378,0.265880371336544,0.9591567387293916,0.4475029195946439,0.3817190880072303,0.4982569139683619,75.0,30002,30002,50.0,25.0,True,0.26009885743161376,0.28643141196930405,
active_learning_pev,2,2,500,75,0.15,1,75,75,0.10828761419935602,20,0.265880371336544,0.9591567387293916,-0.189981682898553,-0.455862054235097,0.06040076877045681,0.4643786239419515,-0.20547960256608722,0.31071147200418636,0.3753775419900194,150.0,30002,30003,50.0,25.0,True,-0.02471838474839843,0.10828761419935602,
active_learning_pev,2,3,500,75,0.15,1,75,75,-0.17206213863153336,20,0.06040076877045681,0.4643786239419515,-0.31186555636578983,-0.37226632513624663,-0.3153828702097486,0.3797752515950167,-0.3757836389802054,0.20779122097883373,0.2593496030312963,225.0,30002,30004,50.0,25.0,True,-0.3208198956103337,-0.17206213863153336,
active_learning_pev,2,4,500,75,0.15,1,75,75,0.18217784416058003,20,-0.3153828702097486,0.3797752515950167,0.10758452448890525,0.42296739469865385,-0.24544911672332503,0.23443577582742145,0.06993375348642356,0.19341508898651227,0.24672222195658833,300.0,30002,30005,50.0,25.0,True,0.17821719120267493,0.18217784416058003,
active_learning_pev,2,5,500,75,0.15,1,75,75,0.030152809228057836,20,-0.24544911672332503,0.23443577582742145,-0.084730097581918,0.16071901914140702,-0.29597424906212144,0.22884817515528347,-0.05052513233879641,0.20583322900347412,0.2658056159853004,375.0,30002,30006,50.0,25.0,True,0.2812754262403815,0.030152809228057836,
