episode,seed,epsilon,episode_return,episode_steps,invalid_actions,finalized_generations,final_generation_gain,final_variance_retention,q_table_states,model_size,agent_kind,model_available_steps,uncertainty_available_steps,pev_available_steps,action_random_count,action_diversity_count,action_highest_pev_count,action_highest_gebv_count,action_stop_count
204,30204,0.5178750000000001,4.000901710157772,24,0,8,-0.18925850281622125,0.15105467177502496,,30,linear_q,8,8,8,8,12,2,2,0
205,30205,0.5155000000000001,4.6445009573861284,24,0,8,-0.11426784963965941,0.4070808903825958,,30,linear_q,8,8,8,13,8,2,0,1
206,30206,0.513125,4.966766586637797,24,0,8,0.2875164810393249,0.05201385307662034,,30,linear_q,8,8,8,13,7,3,1,0
207,30207,0.51075,3.0109102055038908,24,0,8,0.1661168771229975,0.030528412521445808,,30,linear_q,8,8,8,11,7,4,1,1
208,30208,0.508375,2.924201602759078,24,0,8,0.17989334708000948,0.09332085658546799,,30,linear_q,8,8,8,4,15,4,0,1
209,30209,0.506,4.168188626516352,24,0,8,-0.002118046778325944,0.0574062802779009,,30,linear_q,8,8,8,4,13,6,0,1
210,30210,0.503625,3.109958799451801,24,0,8,-0.18992824746186643,0.24726505347724928,,30,linear_q,8,8,8,6,14,3,0,1
211,30211,0.50125,3.924500419272195,24,0,8,0.036538125853045944,0.05023656319501819,,30,linear_q,8,8,8,11,9,3,0,1
212,30212,0.49887500000000007,3.294951407351832,24,0,8,0.1396026043419738,0.026576734441415915,,30,linear_q,8,8,8,8,9,3,1,3
213,30213,0.49650000000000005,3.60337835203373,24,0,8,0.17406859125584395,0.04499683323352055,,30,linear_q,8,8,8,9,12,1,2,0
214,30214,0.49412500000000004,3.278599100156616,24,0,8,0.0,8.419512697898988e-31,,30,linear_q,8,8,8,9,12,3,0,0
215,30215,0.49175,4.960058574950489,24,0,8,0.5044584441729061,0.35781144596882897,,30,linear_q,8,8,8,11,6,2,1,4
216,30216,0.489375,2.640984354644371,24,0,8,-0.020364354022514686,0.028685452307403728,,30,linear_q,8,8,8,8,11,2,3,0
217,30217,0.487,4.5086655035746785,24,0,8,0.1826964974575871,0.06342673711110207,,30,linear_q,8,8,8,7,9,4,2,2
218,30218,0.4846250000000001,4.030782211672261,24,0,8,-0.03978075282888005,0.1372068386735182,,30,linear_q,8,8,8,2,16,5,0,1
219,30219,0.48224999999999996,2.8226063435023034,24,0,8,0.04229448453811813,0.06442012680804159,,30,linear_q,8,8,8,4,15,2,0,3
220,30220,0.47987500000000005,3.8699690177044226,24,0,8,-0.11165444371187938,0.15893266188171196,,30,linear_q,8,8,8,3,14,4,1,2
221,30221,0.47750000000000004,4.184601590694617,24,0,8,0.4042561577891268,0.08288106957409588,,30,linear_q,8,8,8,5,14,4,0,1
222,30222,0.475125,2.650284693154147,24,0,8,0.016389142012982028,0.02288083963161238,,30,linear_q,8,8,8,12,7,3,0,2
223,30223,0.47275,3.8703590794264153,24,0,8,0.3719607844237962,0.12587842950322012,,30,linear_q,8,8,8,7,12,2,1,2
224,30224,0.470375,4.075526177308373,24,0,8,0.1532468007417731,0.07789570769053006,,30,linear_q,8,8,8,7,13,2,0,2
225,30225,0.46799999999999997,2.990343053084669,24,0,8,0.33833191971929133,0.29865355828687423,,30,linear_q,8,8,8,5,12,3,1,3
226,30226,0.46562500000000007,2.030685341596754,24,0,8,0.11990990834340698,0.060730422376739715,,30,linear_q,8,8,8,10,8,0,4,2
227,30227,0.46325000000000005,5.003783402635984,24,0,8,0.38829932723142635,0.18939067277798124,,30,linear_q,8,8,8,13,7,3,0,1
228,30228,0.46087500000000003,2.716199220239062,24,0,8,0.018607808149693206,0.007123074508934493,,30,linear_q,8,8,8,10,8,4,2,0
229,30229,0.4585,2.607557800587791,24,0,8,-0.003495747159732332,0.1257310944104794,,30,linear_q,8,8,8,8,11,3,1,1
230,30230,0.456125,2.9747015732245177,24,0,8,-0.07588256956252648,0.11010874647504407,,30,linear_q,8,8,8,10,10,3,0,1
231,30231,0.4537500000000001,3.4785967461070104,24,0,8,0.02337227712936807,0.036361301817620505,,30,linear_q,8,8,8,7,11,3,0,3
232,30232,0.45137499999999997,2.66292227776001,24,0,8,0.11762270406169417,0.08395976836393565,,30,linear_q,8,8,8,10,6,5,2,1
233,30233,0.44900000000000007,3.4146708219140898,24,0,8,-0.23696249589461482,0.1407244002151115,,30,linear_q,8,8,8,10,7,5,0,2
234,30234,0.44662500000000005,4.7604549915118,24,0,8,0.12717166678369818,0.224413307511945,,30,linear_q,8,8,8,8,11,4,0,1
235,30235,0.44425000000000003,3.5653197684381777,24,0,8,0.40968184145805653,0.03985854182108496,,30,linear_q,8,8,8,6,12,1,2,3
236,30236,0.441875,4.858432477316561,24,0,8,0.5713719885946622,0.12341620131919603,,30,linear_q,8,8,8,11,10,2,1,0
237,30237,0.4395,3.4472733628192134,24,0,8,0.06745159039690218,0.05204066132313427,,30,linear_q,8,8,8,6,12,5,0,1
238,30238,0.437125,3.0624851014688907,24,0,8,0.0020597663048786963,0.00203060408353211,,30,linear_q,8,8,8,10,8,4,2,0
239,30239,0.4347500000000001,4.1571689858200305,24,0,8,-0.07519700087255288,0.16284757505026942,,30,linear_q,8,8,8,7,12,5,0,0
240,30240,0.43237499999999995,3.0401160061801007,24,0,8,0.07012865285526404,0.05260845334719056,,30,linear_q,8,8,8,4,16,2,0,2
241,30241,0.43000000000000005,3.602229711091163,24,0,8,-0.049862297233759456,0.13766495394360304,,30,linear_q,8,8,8,13,5,5,0,1
242,30242,0.42762500000000003,1.9336314841067574,24,0,8,-0.030200833000849858,0.046188390203020145,,30,linear_q,8,8,8,9,11,2,1,1
243,30243,0.42525,3.67943517385415,24,0,8,0.48151502184829786,0.29535732777132545,,30,linear_q,8,8,8,9,11,3,0,1
244,30244,0.422875,3.4215475181463115,24,0,8,-0.005156009551632312,0.0577009307728412,,30,linear_q,8,8,8,6,14,2,2,0
245,30245,0.4205,1.9477796459374241,24,0,8,-0.05894385911336575,0.0031829852652309784,,30,linear_q,8,8,8,7,11,3,2,1
246,30246,0.41812499999999997,4.324202821945716,24,0,8,0.006695170820223861,0.09247083195782745,,30,linear_q,8,8,8,9,7,5,1,2
247,30247,0.41575000000000006,3.5769617970189826,24,0,8,0.017043004417782726,0.1052340698042875,,30,linear_q,8,8,8,11,6,3,1,3
248,30248,0.41337499999999994,3.3637767144561903,24,0,8,0.1263715791404838,0.01253296350331416,,30,linear_q,8,8,8,15,3,4,1,1
249,30249,0.41100000000000003,2.1643647687139946,24,0,8,0.03746260552767744,0.0,,30,linear_q,8,8,8,15,2,4,2,1
250,30250,0.408625,3.014364393180352,24,0,8,0.01075600151419609,0.07137568136737069,,30,linear_q,8,8,8,10,7,5,0,2
251,30251,0.40625,3.3488745231127264,24,0,8,0.1658353592217039,0.029852517354451713,,30,linear_q,8,8,8,9,8,3,3,1
252,30252,0.4038750000000001,3.4823632181960273,24,0,8,0.3034501481665459,0.08884431717370818,,30,linear_q,8,8,8,11,8,2,0,3
253,30253,0.4015000000000001,2.5790046909154714,24,0,8,-0.09592535908169442,0.020575148356650797,,30,linear_q,8,8,8,16,3,2,0,3
254,30254,0.39912500000000006,1.979935736703651,24,0,8,0.3265240099761606,0.07888339081941374,,30,linear_q,8,8,8,12,7,3,1,1
255,30255,0.39675000000000005,1.7864509097584316,24,0,8,0.0,0.0,,30,linear_q,8,8,8,13,4,3,3,1
256,30256,0.39437500000000003,3.492238894926786,24,0,8,0.2568737838944415,0.10891272250185238,,30,linear_q,8,8,8,8,8,3,5,0
257,30257,0.392,4.414703806083115,24,0,8,0.031064642662352426,0.08643999828994918,,30,linear_q,8,8,8,4,13,4,1,2
258,30258,0.3896250000000001,3.3061424151950995,24,0,8,0.07711841032692579,0.0234300394105295,,30,linear_q,8,8,8,10,8,2,3,1
259,30259,0.38725,3.9815964412694607,24,0,8,0.2527741687193874,0.10610111202633858,,30,linear_q,8,8,8,8,8,4,4,0
260,30260,0.3848750000000001,2.588159573166842,24,0,8,-0.027367226432561065,0.01374997408298138,,30,linear_q,8,8,8,12,6,3,1,2
261,30261,0.38250000000000006,4.470439102722072,24,0,8,-0.06526554881834601,0.16359408222058291,,30,linear_q,8,8,8,12,6,3,3,0
262,30262,0.38012500000000005,2.729735488980658,24,0,8,0.17345850753442482,0.09093857077517982,,30,linear_q,8,8,8,13,4,3,2,2
263,30263,0.37775000000000003,3.3980728844537476,24,0,8,0.030577264934142034,0.18249165719663107,,30,linear_q,8,8,8,10,9,3,1,1
264,30264,0.375375,3.558021998418282,24,0,8,0.06827385099336691,0.11771005568591461,,30,linear_q,8,8,8,15,4,3,0,2
265,30265,0.373,2.0892809833750414,24,0,8,-0.007894904839465422,0.006286693453666361,,30,linear_q,8,8,8,13,5,2,3,1
266,30266,0.3706250000000001,4.790011540556154,24,0,8,0.4830930391394861,0.07978734536432115,,30,linear_q,8,8,8,16,2,2,1,3
267,30267,0.36824999999999997,2.6163443897979124,24,0,8,0.2539020217908351,0.1034738027831334,,30,linear_q,8,8,8,16,3,3,0,2
268,30268,0.36587500000000006,3.367017461284248,24,0,8,0.16513680534340391,0.15316356335537876,,30,linear_q,8,8,8,16,1,2,3,2
269,30269,0.36350000000000005,3.7423292488394586,24,0,8,0.4030248022615628,0.22536471335169467,,30,linear_q,8,8,8,13,3,5,1,2
270,30270,0.36112500000000003,3.015987399483169,24,0,8,0.15176426550529465,0.05165289516519371,,30,linear_q,8,8,8,16,1,4,1,2
271,30271,0.35875,1.9649650198278028,24,0,8,0.005030011534638668,0.006679933077868738,,30,linear_q,8,8,8,13,6,2,2,1
272,30272,0.356375,3.960888326358538,24,0,8,0.15843879814792805,0.15268887690759111,,30,linear_q,8,8,8,7,13,2,0,2
273,30273,0.354,4.294212050343349,24,0,8,0.43023167911968185,0.16612615561305263,,30,linear_q,8,8,8,9,8,5,1,1
274,30274,0.3516250000000001,3.694992314565457,24,0,8,-0.017907619049396306,0.018549663145770643,,30,linear_q,8,8,8,8,9,6,1,0
275,30275,0.34924999999999995,3.547949734009212,24,0,8,0.020474393199877206,0.15901269511354743,,30,linear_q,8,8,8,10,6,5,1,2
276,30276,0.34687500000000004,2.77464751210237,24,0,8,-0.026113823067776654,0.09239190219748587,,30,linear_q,8,8,8,6,11,3,2,2
277,30277,0.34450000000000003,2.0693661877670695,24,0,8,0.044308414125197704,0.011978486877281029,,30,linear_q,8,8,8,6,13,3,0,2
278,30278,0.342125,2.8774441044248364,24,0,8,0.3119907748092965,0.11355018700357246,,30,linear_q,8,8,8,6,13,3,0,2
279,30279,0.3397500000000001,3.135080213244972,24,0,8,0.1523536299769055,0.11768775109135003,,30,linear_q,8,8,8,8,10,4,0,2
280,30280,0.337375,3.487128762961362,24,0,8,0.20695820564502254,0.20117258803740404,,30,linear_q,8,8,8,6,11,3,1,3
281,30281,0.3350000000000001,3.5194275655869247,24,0,8,-0.08478500267806943,0.05388407256035996,,30,linear_q,8,8,8,10,11,2,1,0
282,30282,0.33262500000000006,3.3137049860735517,24,0,8,-0.3834106599516467,0.08084009539138376,,30,linear_q,8,8,8,8,9,3,0,4
283,30283,0.33025000000000004,3.8547696697649525,24,0,8,-0.03247522232245359,0.09280004406404951,,30,linear_q,8,8,8,9,10,3,1,1
284,30284,0.327875,2.4787319914459864,24,0,8,0.24640180651400434,0.04721894035742764,,30,linear_q,8,8,8,14,4,2,2,2
285,30285,0.3255,2.909191860252025,24,0,8,0.036669382971650455,0.2145014064731651,,30,linear_q,8,8,8,13,6,3,1,1
286,30286,0.323125,2.5803138718007697,24,0,8,0.07633973043671727,0.014253548001017656,,30,linear_q,8,8,8,10,8,3,2,1
287,30287,0.3207500000000001,4.091321702561017,24,0,8,0.011414079559756818,0.040391467148830226,,30,linear_q,8,8,8,8,10,3,0,3
288,30288,0.31837499999999996,2.611260374473763,24,0,8,0.34669699892942263,0.03524255669257791,,30,linear_q,8,8,8,10,7,2,0,5
289,30289,0.31600000000000006,3.1396006670217944,24,0,8,0.07374620594229953,0.017021664290229777,,30,linear_q,8,8,8,12,5,4,0,3
290,30290,0.31362500000000004,2.7872131385326,24,0,8,0.11155476264717712,0.03909446862992313,,30,linear_q,8,8,8,7,12,2,1,2
291,30291,0.31125,3.438872677617311,24,0,8,-0.18856220553048075,0.1009429234507685,,30,linear_q,8,8,8,9,10,2,1,2
292,30292,0.308875,3.5079659977633892,24,0,8,0.45994452003542197,0.09506246906648028,,30,linear_q,8,8,8,7,13,2,1,1
293,30293,0.3065,2.480387735629255,24,0,8,-0.07932353853293561,0.017904620198604948,,30,linear_q,8,8,8,9,12,2,1,0
294,30294,0.304125,2.159657293362674,24,0,8,-0.011812292070633612,0.0625359994877656,,30,linear_q,8,8,8,7,12,2,1,2
295,30295,0.3017500000000001,3.758615523803272,24,0,8,0.18703669625114872,0.03863430758458454,,30,linear_q,8,8,8,6,13,4,1,0
296,30296,0.29937499999999995,2.4778209275565257,24,0,8,-0.04059439465119541,0.06937061976770696,,30,linear_q,8,8,8,8,10,2,3,1
297,30297,0.29700000000000004,2.3675554782218082,24,0,8,0.20984653471545145,0.03659955584682532,,30,linear_q,8,8,8,12,9,2,1,0
298,30298,0.294625,4.590170766862422,24,0,8,0.224089358152038,0.10628952097635629,,30,linear_q,8,8,8,10,8,4,1,1
299,30299,0.29225,2.00550577992626,24,0,8,0.04195582330117675,0.0006550026917984894,,30,linear_q,8,8,8,7,12,2,1,2
300,30300,0.289875,2.5780496313225694,24,0,8,0.14487471365739757,0.009455323230230715,,30,linear_q,8,8,8,9,10,4,0,1
301,30301,0.2875000000000001,4.028597231044472,24,0,8,0.14080807867352352,0.2777981790413646,,30,linear_q,8,8,8,6,14,3,0,1
302,30302,0.2851250000000001,2.570844155280181,24,0,8,0.21211373946408574,0.03692808512082742,,30,linear_q,8,8,8,8,10,2,3,1
303,30303,0.28275000000000006,4.317827194067436,24,0,8,0.35496082284348374,0.029148723338254762,,30,linear_q,8,8,8,8,8,4,4,0
304,30304,0.28037500000000004,2.0868068617199937,24,0,8,0.012494260196589835,0.010258079142670011,,30,linear_q,8,8,8,6,12,1,4,1
305,30305,0.278,3.77583514034496,24,0,8,-0.21196252176049857,0.07504646874944056,,30,linear_q,8,8,8,9,10,3,0,2
306,30306,0.2756250000000001,3.3042291874258027,24,0,8,0.17487435360959713,0.15724833497434235,,30,linear_q,8,8,8,7,10,4,0,3
307,30307,0.27325,2.331257123229862,24,0,8,0.10824912881398907,0.02091314333615022,,30,linear_q,8,8,8,8,9,4,0,3
308,30308,0.2708750000000001,2.294842662814493,24,0,8,-0.1122769425771688,0.03227031246329266,,30,linear_q,8,8,8,10,9,2,0,3
309,30309,0.26850000000000007,2.2430305404132858,24,0,8,0.10111422469777698,0.009202509728985469,,30,linear_q,8,8,8,9,8,2,1,4
310,30310,0.26612500000000006,3.114002825042309,24,0,8,-0.021756870173159637,0.1301744607680734,,30,linear_q,8,8,8,5,17,1,0,1
311,30311,0.26375000000000004,4.388368507712632,24,0,8,-0.16895695220111406,0.13887978564084436,,30,linear_q,8,8,8,8,9,3,2,2
312,30312,0.261375,2.181263708450614,24,0,8,0.09396173330288016,0.015589934531050023,,30,linear_q,8,8,8,9,9,3,0,3
313,30313,0.259,3.7084950932255634,24,0,8,0.07048710398808167,0.007144214059540757,,30,linear_q,8,8,8,5,13,4,0,2
314,30314,0.2566250000000001,3.888084743010229,24,0,8,0.3980581833356083,0.21496214544316758,,30,linear_q,8,8,8,5,13,3,0,3
315,30315,0.25425,3.6043407277919286,24,0,8,-0.1135010077587355,0.16706723395073173,,30,linear_q,8,8,8,9,7,4,0,4
316,30316,0.25187500000000007,3.318989299386645,24,0,8,-0.1296531815896511,0.06368020950416603,,30,linear_q,8,8,8,9,8,4,0,3
317,30317,0.24950000000000006,3.632579958677495,24,0,8,0.01431593285160071,0.10591427801376582,,30,linear_q,8,8,8,8,11,4,0,1
318,30318,0.24712500000000004,3.02148416955528,24,0,8,0.1448638534133495,0.007487298899951107,,30,linear_q,8,8,8,12,6,3,0,3
319,30319,0.24475000000000002,2.5939121303040142,24,0,8,-0.07209299720522921,0.049724621189608416,,30,linear_q,8,8,8,13,3,3,0,5
320,30320,0.242375,3.9737691117034077,24,0,8,-0.0007738071436449445,0.051970549745747725,,30,linear_q,8,8,8,9,7,6,0,2
321,30321,0.24,2.9954565751221165,24,0,8,-0.0007792028203010837,0.02387860400199108,,30,linear_q,8,8,8,8,10,4,0,2
322,30322,0.2376250000000001,2.4490207502770875,24,0,8,-0.10712674304517766,0.06837173628444619,,30,linear_q,8,8,8,9,7,4,0,4
323,30323,0.23524999999999996,3.091190374919602,24,0,8,-0.06451956651344704,0.0761385536092308,,30,linear_q,8,8,8,7,11,2,0,4
324,30324,0.23287500000000005,3.485088012219746,24,0,8,0.31869228025262686,0.2310956020829547,,30,linear_q,8,8,8,5,12,3,0,4
325,30325,0.23050000000000004,3.2748017549741624,24,0,8,-0.10862132844635264,0.05573558337878128,,30,linear_q,8,8,8,5,13,2,0,4
326,30326,0.22812500000000002,3.7727680293493213,24,0,8,0.2752450718393731,0.0902408364655009,,30,linear_q,8,8,8,6,12,3,1,2
327,30327,0.22575000000000012,2.8136503350438438,24,0,8,0.05730036782611059,0.05204926005880767,,30,linear_q,8,8,8,8,9,4,0,3
328,30328,0.223375,4.174033810131329,24,0,8,-0.1220721020369373,0.10517462447011978,,30,linear_q,8,8,8,12,7,3,0,2
329,30329,0.22100000000000009,2.575141356299643,24,0,8,-0.09215795390296266,0.06003390036384635,,30,linear_q,8,8,8,5,13,3,2,1
330,30330,0.21862500000000007,2.822580407531284,24,0,8,-0.027075226086310522,0.04592723312971732,,30,linear_q,8,8,8,7,16,1,0,0
331,30331,0.21625000000000005,3.126628462169871,24,0,8,0.27607812241127605,0.14482579329895323,,30,linear_q,8,8,8,6,10,3,3,2
332,30332,0.21387500000000004,3.6239974980972347,24,0,8,0.14414041557381108,0.0180262919766488,,30,linear_q,8,8,8,6,11,3,4,0
333,30333,0.21150000000000002,2.1317118656791494,24,0,8,0.11204100402854911,0.014022274935034967,,30,linear_q,8,8,8,5,12,3,3,1
334,30334,0.209125,3.4537237781281123,24,0,8,0.020141321162469694,0.03655131110714527,,30,linear_q,8,8,8,5,12,5,0,2
335,30335,0.2067500000000001,2.7724000716085575,24,0,8,0.15091914735218026,0.006058254710484208,,30,linear_q,8,8,8,4,13,5,0,2
336,30336,0.20437499999999997,2.9829556771599823,24,0,8,0.18174119125499777,0.08346526242544393,,30,linear_q,8,8,8,6,12,2,0,4
337,30337,0.20200000000000007,2.811393102839908,24,0,8,0.1791674553850937,0.03212963879878058,,30,linear_q,8,8,8,4,13,3,0,4
338,30338,0.19962500000000005,3.6730731057855275,24,0,8,-0.16535842994524774,0.18191898737270892,,30,linear_q,8,8,8,5,13,4,0,2
339,30339,0.19725000000000004,2.3147527440936786,24,0,8,-0.23526490998893146,0.08208974960316424,,30,linear_q,8,8,8,8,12,3,1,0
340,30340,0.19487500000000002,3.0640165434927913,24,0,8,-0.05565920701571403,0.07343706156924913,,30,linear_q,8,8,8,9,11,2,2,0
341,30341,0.1925,2.975790481289,24,0,8,0.21292092476795577,0.11058634071425527,,30,linear_q,8,8,8,7,10,3,3,1
342,30342,0.190125,2.781422365501544,24,0,8,-0.02417042664154634,0.07097977640869978,,30,linear_q,8,8,8,7,12,2,3,0
343,30343,0.18775000000000008,3.3825365744746807,24,0,8,0.12198870538716511,0.009367734056627205,,30,linear_q,8,8,8,6,10,1,5,2
344,30344,0.18537499999999996,2.7514982435855293,24,0,8,-0.04587873368133932,0.011773165113750074,,30,linear_q,8,8,8,7,11,4,0,2
345,30345,0.18300000000000005,3.8169115446691246,24,0,8,0.1329317392355187,0.03328653072805408,,30,linear_q,8,8,8,8,9,5,1,1
346,30346,0.18062500000000004,4.538073214921955,24,0,8,0.12007864618913633,0.13088972603171106,,30,linear_q,8,8,8,8,9,4,1,2
347,30347,0.17825000000000002,4.0193189637647695,24,0,8,0.2702474531736616,0.10247569139994284,,30,linear_q,8,8,8,7,9,4,0,4
348,30348,0.175875,3.4749755509471805,24,0,8,0.2874292285027946,0.1421793153916435,,30,linear_q,8,8,8,6,11,4,0,3
349,30349,0.1735,2.9717894788045043,24,0,8,-0.36231019357687666,0.1590032845348778,,30,linear_q,8,8,8,7,9,4,0,4
350,30350,0.17112499999999997,3.566362868506942,24,0,8,0.34412950600981995,0.03745903891217085,,30,linear_q,8,8,8,5,11,3,0,5
351,30351,0.16875000000000007,2.5302091397754136,24,0,8,0.03593710969871555,0.04219805389810193,,30,linear_q,8,8,8,8,9,3,0,4
352,30352,0.16637500000000005,2.872966176646496,24,0,8,0.08372301411463079,0.2034009980270419,,30,linear_q,8,8,8,7,9,4,0,4
353,30353,0.16400000000000003,3.7072608772349533,24,0,8,0.15911999623501583,0.16748501025224702,,30,linear_q,8,8,8,6,12,3,0,3
354,30354,0.16162500000000013,3.1678640382043612,24,0,8,0.09559957845379907,0.008603729909834178,,30,linear_q,8,8,8,6,11,4,1,2
355,30355,0.15925,2.128440009457038,24,0,8,0.042690841530904855,0.014321209663344422,,30,linear_q,8,8,8,8,9,4,2,1
356,30356,0.1568750000000001,1.8487400418049267,24,0,8,0.03862869206920094,0.016682683936590528,,30,linear_q,8,8,8,7,11,3,1,2
357,30357,0.15450000000000008,2.9524820132565677,24,0,8,0.1848198070673026,0.09289191192700275,,30,linear_q,8,8,8,10,7,2,1,4
358,30358,0.15212500000000007,4.610012591557982,24,0,8,0.3946978466062867,0.2205504489507903,,30,linear_q,8,8,8,7,9,5,0,3
359,30359,0.14975000000000005,2.830749644036479,24,0,8,0.25720571934702097,0.13423264816395203,,30,linear_q,8,8,8,9,9,3,0,3
360,30360,0.14737500000000003,2.581252576950968,24,0,8,0.11724045710665143,0.03544851418754936,,30,linear_q,8,8,8,5,11,3,0,5
361,30361,0.14500000000000002,3.380577267273403,24,0,8,0.09581302919208678,0.02259485019701585,,30,linear_q,8,8,8,8,8,5,0,3
362,30362,0.1426250000000001,2.6661385612229203,24,0,8,0.14504589748558683,0.041318118165310294,,30,linear_q,8,8,8,6,10,4,0,4
363,30363,0.14024999999999999,5.161237008280099,24,0,8,0.32582445176010566,0.12132034393426167,,30,linear_q,8,8,8,7,9,5,0,3
364,30364,0.13787500000000008,2.7508024661958417,24,0,8,0.3286967321182179,0.07347604491757503,,30,linear_q,8,8,8,7,9,5,0,3
365,30365,0.13550000000000006,3.3164575892514816,24,0,8,-0.15380555265598872,0.08717652592857533,,30,linear_q,8,8,8,8,9,3,0,4
366,30366,0.13312500000000005,2.2859589175877537,24,0,8,-0.053049399147625076,0.027105905819941635,,30,linear_q,8,8,8,7,10,3,1,3
367,30367,0.13075000000000003,4.519727292144534,24,0,8,0.38347613192975594,0.09305220712424304,,30,linear_q,8,8,8,5,11,5,0,3
368,30368,0.12837500000000002,3.6180433207145226,24,0,8,0.15845400447185876,0.09411282758696846,,30,linear_q,8,8,8,8,8,4,0,4
369,30369,0.126,2.7970775202906797,24,0,8,0.12003370157481807,0.07289881082457866,,30,linear_q,8,8,8,5,11,4,0,4
370,30370,0.1236250000000001,2.2201412991376315,24,0,8,0.007582388313354116,0.001231298641087376,,30,linear_q,8,8,8,10,9,3,0,2
371,30371,0.12124999999999997,2.916037518462277,24,0,8,0.2384105650722721,0.05786643781134943,,30,linear_q,8,8,8,8,8,5,0,3
372,30372,0.11887500000000006,3.1353526284665674,24,0,8,-0.009715194954620365,0.04673107026669052,,30,linear_q,8,8,8,8,10,3,0,3
373,30373,0.11650000000000005,3.407212781452409,24,0,8,0.01836285277754479,0.054374623990399794,,30,linear_q,8,8,8,6,11,3,0,4
374,30374,0.11412500000000003,2.8634002093517967,24,0,8,0.07713117553262228,0.0571841372530042,,30,linear_q,8,8,8,7,9,4,0,4
375,30375,0.11175000000000002,3.7079232688111783,24,0,8,0.2747809575449003,0.11461868362690124,,30,linear_q,8,8,8,8,9,2,2,3
376,30376,0.109375,3.7752574387882034,24,0,8,0.1278843402751444,0.12180775315357743,,30,linear_q,8,8,8,7,9,3,2,3
377,30377,0.1070000000000001,2.9114828211982684,24,0,8,-0.09065652862679663,0.004634241066036866,,30,linear_q,8,8,8,9,7,4,0,4
378,30378,0.10462500000000008,3.278873907829676,24,0,8,0.0748944772937381,0.18949687963611456,,30,linear_q,8,8,8,7,9,4,1,3
379,30379,0.10225000000000006,3.7597706862265143,24,0,8,-0.3175852883729704,0.16800973884542286,,30,linear_q,8,8,8,9,8,3,0,4
380,30380,0.09987500000000005,4.087460708683166,24,0,8,0.6505682801706907,0.275710069038535,,30,linear_q,8,8,8,8,8,5,0,3
381,30381,0.09750000000000003,4.332370866572377,24,0,8,0.14565943685764582,0.07936457626459048,,30,linear_q,8,8,8,7,9,5,0,3
382,30382,0.09512500000000002,2.842777940911459,24,0,8,-0.02609747846564292,0.10601562470366167,,30,linear_q,8,8,8,9,8,4,0,3
383,30383,0.09275000000000011,4.133033364906466,24,0,8,0.27454795177352764,0.17296084167084555,,30,linear_q,8,8,8,9,8,4,0,3
384,30384,0.09037499999999998,2.7290455397077715,24,0,8,0.19639429750191795,0.03498154762550554,,30,linear_q,8,8,8,8,8,4,0,4
385,30385,0.08800000000000008,2.694611446346143,24,0,8,-0.07810659416302701,0.2216054760119396,,30,linear_q,8,8,8,6,11,4,0,3
386,30386,0.08562500000000006,3.207855852274771,24,0,8,0.05898883272221278,0.0823756883893946,,30,linear_q,8,8,8,6,10,4,0,4
387,30387,0.08325000000000005,4.084133264712927,24,0,8,0.4721263558597264,0.14937560271456288,,30,linear_q,8,8,8,7,9,4,1,3
388,30388,0.08087500000000003,3.5294953683903736,24,0,8,0.20271810625717723,0.18583500240559378,,30,linear_q,8,8,8,7,9,5,0,3
389,30389,0.07850000000000001,2.513438020033807,24,0,8,0.14671572214306128,0.09691709021867373,,30,linear_q,8,8,8,5,11,4,0,4
390,30390,0.076125,2.685986654192095,24,0,8,0.06607662748172638,0.051612053513119975,,30,linear_q,8,8,8,4,12,3,1,4
391,30391,0.0737500000000001,3.4948156486748174,24,0,8,-0.1213664880255696,0.19675927472631824,,30,linear_q,8,8,8,7,12,3,1,1
392,30392,0.07137499999999997,4.335803816495619,24,0,8,0.26832202236843106,0.16763752977949198,,30,linear_q,8,8,8,6,10,4,1,3
393,30393,0.06900000000000006,3.941630146034048,24,0,8,-0.05643451602570826,0.05161155527620278,,30,linear_q,8,8,8,6,10,4,0,4
394,30394,0.06662500000000005,2.463267405763288,24,0,8,0.0856632275490754,0.02737421773355432,,30,linear_q,8,8,8,6,10,2,3,3
395,30395,0.06425000000000003,3.3669361886153446,24,0,8,0.19308875120102975,0.19480030366625012,,30,linear_q,8,8,8,4,12,4,2,2
396,30396,0.06187500000000001,3.491835929125298,24,0,8,0.3288734163961311,0.12125860035502811,,30,linear_q,8,8,8,8,9,4,1,2
397,30397,0.0595,2.946300640785088,24,0,8,0.08960888974400993,0.15383606095651953,,30,linear_q,8,8,8,8,9,3,2,2
398,30398,0.05712499999999998,4.253336824992523,24,0,8,0.05346440161471211,0.058616398483698644,,30,linear_q,8,8,8,5,12,5,0,2
399,30399,0.054750000000000076,3.1914806088839334,24,0,8,0.1084901234673703,0.09236913123849881,,30,linear_q,8,8,8,8,9,4,0,3
400,30400,0.05237499999999995,1.7239612730532936,24,0,8,0.08756309337257595,0.006029835310068941,,30,linear_q,8,8,8,6,10,4,0,4
401,30401,0.050000000000000044,1.2700130881833955,24,0,8,0.17451606811019676,0.012005603515892109,,30,linear_q,8,8,8,5,12,2,2,3
402,30402,0.050000000000000044,3.269431779570299,24,0,8,0.3459509335180595,0.0007212585096658461,,30,linear_q,8,8,8,8,8,4,1,3
