scenario,strategy,replicate,generation,population_size,number_phenotyped,phenotyping_fraction,replications,phenotyping_cost_units,training_population_size,prediction_accuracy,number_of_selected_parents,population_mean_gv_before,population_variance_gv_before,selected_parent_mean_gv,selection_differential,next_generation_mean_gv,next_generation_variance_gv,realized_genetic_gain,selection_seconds,cycle_seconds,run_seed,scenario_heritability,scenario_number_to_phenotype,scenario_population_size,scenario_diversity_loss,scenario_number_of_parents,scenario_number_of_crosses,scenario_dh_per_f1,scenario_number_of_generations,switching_chosen_strategy,switching_policy,chosen_strategy_score,best_fixed_continuation,initial_batch_size,uncertainty_batch_size,selected_by_uncertainty,initial_model_accuracy,final_model_accuracy,model_score_batch_size,model_score
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,18,1,1000,200,0.2,1,200,200,0.2270320129631202,20,-0.13314627914244168,0.9430240904123077,0.42938365952605295,0.5625299386684947,0.3946590975476092,0.5617764428264802,0.5278053766900509,,,43018,0.05,200,1000,strong,20,50,20,8,fixed_sampling,averaged_one_step_switching_5_draws,0.5374999258465631,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,18,2,1000,200,0.2,1,200,200,0.225565449999405,20,0.3946590975476092,0.5617764428264802,1.1229664140604394,0.7283073165128302,1.5267684913366701,0.2689347593068429,1.132109393789061,0.3896796730114147,0.46433226999943145,43018,0.05,200,1000,strong,20,50,20,8,active_learning_pev,averaged_one_step_switching_5_draws,1.1377314071937634,highest_gebv,50.0,150.0,True,0.20107280252068682,0.225565449999405,,
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,18,3,1000,200,0.2,1,200,200,0.2669334241052651,20,1.5267684913366701,0.2689347593068429,0.3889771387194905,-1.1377913526171797,1.9434440605692136,0.09672415747544692,0.41667556923254345,0.11980655699153431,0.2103160299884621,43018,0.05,200,1000,strong,20,50,20,8,highest_gebv,averaged_one_step_switching_5_draws,0.41479114016117064,highest_gebv,50.0,,False,-0.15044650505882773,0.2669334241052651,150.0,predicted_gebv
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,18,4,1000,200,0.2,1,200,200,0.5536196854917526,20,1.9434440605692138,0.09672415747544692,2.3580578834720374,0.41461382290282356,2.358831043747401,0.08245233538339113,0.41538698317818734,,,43018,0.05,200,1000,strong,20,50,20,8,fixed_sampling,averaged_one_step_switching_5_draws,0.4092327982129424,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,18,5,1000,200,0.2,1,200,200,0.1354689699007039,20,2.358831043747401,0.08245233538339113,2.5241969781483258,0.16536593440092462,2.5022018649272435,0.0809522754620098,0.14337082117984234,,,43018,0.05,200,1000,strong,20,50,20,8,diversity_sampling,averaged_one_step_switching_5_draws,0.13887243659647153,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,18,6,1000,200,0.2,1,200,200,0.5449618779088783,20,2.5022018649272435,0.0809522754620098,2.8519061818055165,0.34970431687827297,2.8420794745424667,0.0039353495336115225,0.3398776096152232,,,43018,0.05,200,1000,strong,20,50,20,8,diversity_sampling,averaged_one_step_switching_5_draws,0.33996397867853145,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,18,7,1000,200,0.2,1,200,200,0.36013440154160503,20,2.8420794745424667,0.0039353495336115225,2.8946335095573463,0.05255403501487965,2.8946335095573463,0.0,0.05255403501487965,,,43018,0.05,200,1000,strong,20,50,20,8,fixed_sampling,averaged_one_step_switching_5_draws,0.05255403501487965,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,18,8,1000,200,0.2,1,200,200,,20,2.8946335095573463,0.0,2.8946335095573463,0.0,2.8946335095573463,0.0,0.0,,,43018,0.05,200,1000,strong,20,50,20,8,random_sampling,averaged_one_step_switching_5_draws,0.0,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,19,1,1000,200,0.2,1,200,200,0.3983352315361106,20,-0.13314627914244168,0.9430240904123077,0.9973156067318413,1.130461885874283,0.8794613565060149,0.7520410036905604,1.0126076356484566,,,43019,0.05,200,1000,strong,20,50,20,8,fixed_sampling,averaged_one_step_switching_5_draws,1.0282263353263013,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,19,2,1000,200,0.2,1,200,200,0.3890216003327509,20,0.8794613565060149,0.7520410036905604,1.9071297216951746,1.0276683651891596,1.8663797087727956,0.5812101367288107,0.9869183522667807,,,43019,0.05,200,1000,strong,20,50,20,8,fixed_sampling,averaged_one_step_switching_5_draws,1.0123591044895714,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,19,3,1000,200,0.2,1,200,200,0.2497173249210202,20,1.8663797087727956,0.5812101367288107,0.5453955017566596,-1.320984207016136,2.433760385309136,0.33191707113077734,0.5673806765363405,0.20111902902135625,0.3052824070036877,43019,0.05,200,1000,strong,20,50,20,8,highest_gebv,averaged_one_step_switching_5_draws,0.5847139508948687,highest_gebv,50.0,,False,0.07587904952494842,0.2497173249210202,150.0,predicted_gebv
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,19,4,1000,200,0.2,1,200,200,0.41580614520557396,20,2.433760385309136,0.33191707113077734,0.41478830509979503,-2.018972080209341,2.8316445006418087,0.15981501714503665,0.39788411533267265,0.2784624369814992,0.3569847210019361,43019,0.05,200,1000,strong,20,50,20,8,active_learning_pev,averaged_one_step_switching_5_draws,0.3927388582234637,highest_gebv,50.0,150.0,True,0.1880071130397433,0.41580614520557396,,
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,19,5,1000,200,0.2,1,200,200,0.18506355097303537,20,2.831644500641809,0.15981501714503665,3.0234890740033986,0.19184457336158944,3.001666661020492,0.1805876563993784,0.17002216037868267,,,43019,0.05,200,1000,strong,20,50,20,8,diversity_sampling,averaged_one_step_switching_5_draws,0.1955927148522517,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,19,6,1000,200,0.2,1,200,200,0.4072084251820857,20,3.001666661020492,0.1805876563993784,0.4072114776482588,-2.594455183372233,3.407481784673644,0.09809332005186587,0.4058151236531522,0.2118968740105629,0.29317268799059093,43019,0.05,200,1000,strong,20,50,20,8,active_learning_pev,averaged_one_step_switching_5_draws,0.4097818448376718,highest_gebv,50.0,150.0,True,0.17806617395328922,0.4072084251820857,,
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,19,7,1000,200,0.2,1,200,200,0.10859152570786886,20,3.407481784673644,0.09809332005186587,3.5379618860309607,0.1304801013573167,3.5240899429619166,0.01742366498110704,0.11660815828827253,,,43019,0.05,200,1000,strong,20,50,20,8,random_sampling,averaged_one_step_switching_5_draws,0.21064525368142153,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,19,8,1000,200,0.2,1,200,200,0.21799459499371818,20,3.5240899429619166,0.01742366498110704,0.09470067820226666,-3.42938926475965,3.618458575625065,0.01579957161030592,0.09436863266314832,0.055306425027083606,0.1339937289885711,43019,0.05,200,1000,strong,20,50,20,8,highest_gebv,averaged_one_step_switching_5_draws,0.09827870879557743,highest_gebv,50.0,,False,0.22564406238249254,0.21799459499371818,150.0,predicted_gebv
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,20,1,1000,200,0.2,1,200,200,0.2692356767746949,20,-0.13314627914244168,0.9430240904123077,1.4506872703975062,1.5838335495399478,1.4679233772381597,0.7342528489598762,1.6010696563806013,,,43020,0.05,200,1000,strong,20,50,20,8,fixed_sampling,averaged_one_step_switching_5_draws,1.5968586882349167,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,20,2,1000,200,0.2,1,200,200,0.4007379509292845,20,1.46792337723816,0.7342528489598763,0.48450021258493736,-0.9834231646532225,1.9484226356464052,0.3760637936981241,0.48049925840824526,0.22552388298208825,0.3074678520206362,43020,0.05,200,1000,strong,20,50,20,8,highest_gebv,averaged_one_step_switching_5_draws,0.46916967783313357,highest_gebv,50.0,,False,0.33999068710677255,0.4007379509292845,150.0,predicted_gebv
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,20,3,1000,200,0.2,1,200,200,0.43321202273057086,20,1.948422635646405,0.37606379369812415,2.592156624428252,0.643733988781847,2.607109544275185,0.5262481342426968,0.6586869086287799,,,43020,0.05,200,1000,strong,20,50,20,8,diversity_sampling,averaged_one_step_switching_5_draws,0.6435674628862549,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,20,4,1000,200,0.2,1,200,200,0.4501311984373065,20,2.607109544275185,0.5262481342426968,3.4341975907776017,0.8270880465024169,3.4571458631068253,0.25876911853148465,0.8500363188316404,,,43020,0.05,200,1000,strong,20,50,20,8,diversity_sampling,averaged_one_step_switching_5_draws,0.8386765194898711,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,20,5,1000,200,0.2,1,200,200,0.07383817048020389,20,3.4571458631068253,0.25876911853148465,0.34883354551559714,-3.108312317591228,3.8234344626308507,0.1320380637568853,0.3662885995240255,0.2663107959961053,0.3640701360127423,43020,0.05,200,1000,strong,20,50,20,8,active_learning_pev,averaged_one_step_switching_5_draws,0.36265688523924833,highest_gebv,50.0,150.0,True,0.22327520560525685,0.07383817048020389,,
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,20,6,1000,200,0.2,1,200,200,0.1382008097915037,20,3.8234344626308507,0.1320380637568853,0.16820899423560373,-3.655225468395247,3.9884647838698077,0.09086627886192662,0.165030321238957,0.07068910301313736,0.14439912600209936,43020,0.05,200,1000,strong,20,50,20,8,highest_gebv,averaged_one_step_switching_5_draws,0.15933354286265072,highest_gebv,50.0,,False,0.07996371023128347,0.1382008097915037,150.0,predicted_gebv
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,20,7,1000,200,0.2,1,200,200,0.314613807801476,20,3.9884647838698077,0.09086627886192662,4.2274647226865545,0.23899993881674675,4.26201765242394,0.040468519945381115,0.2735528685541322,,,43020,0.05,200,1000,strong,20,50,20,8,fixed_sampling,averaged_one_step_switching_5_draws,0.26336572699924615,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,20,8,1000,200,0.2,1,200,200,-0.04255273535674138,20,4.26201765242394,0.040468519945381115,4.327319492603681,0.06530184017974072,4.329322153465309,0.05143116167548829,0.06730450104136931,,,43020,0.05,200,1000,strong,20,50,20,8,diversity_sampling,averaged_one_step_switching_5_draws,0.069026355949274,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,1,1,1000,200,0.2,1,200,200,0.31162232061929135,40,-0.13314627914244168,0.9430240904123077,0.7117624923017111,0.8449087714441528,0.7372194835921397,0.8233166371023959,0.8703657627345814,,,44001,0.05,200,1000,standard,40,100,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.85446282379136,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,1,2,1000,200,0.2,1,200,200,0.5122922653760801,40,0.7372194835921398,0.823316637102396,1.1028953630698026,0.3656758794776628,1.8120609935584608,0.5623443415976992,1.0748415099663209,0.44314766000024974,0.5331564740044996,44001,0.05,200,1000,standard,40,100,10,8,active_learning_pev,averaged_one_step_switching_5_draws,1.0244970066924222,highest_gebv,50.0,150.0,True,0.48810392499187155,0.5122922653760801,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,1,3,1000,200,0.2,1,200,200,-0.006197401224089777,40,1.8120609935584608,0.5623443415976992,0.30249875365025114,-1.5095622399082096,2.130923442338241,0.2264175846733632,0.31886244877978,0.3611935040098615,0.4671570220089052,44001,0.05,200,1000,standard,40,100,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.3062246291867903,highest_gebv,50.0,150.0,True,-0.21678005756455498,-0.006197401224089777,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,1,4,1000,200,0.2,1,200,200,0.1711312399648246,40,2.130923442338241,0.2264175846733632,2.5432214448000057,0.41229800246176485,2.538224630563195,0.1793859084926232,0.4073011882249542,,,44001,0.05,200,1000,standard,40,100,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.4198869806428016,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,1,5,1000,200,0.2,1,200,200,0.30379422899841046,40,2.538224630563195,0.1793859084926232,2.816158915142832,0.27793428457963687,2.8417018729112917,0.08947207174569843,0.3034772423480967,,,44001,0.05,200,1000,standard,40,100,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.29292465425319125,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,1,6,1000,200,0.2,1,200,200,0.3035860378260714,40,2.8417018729112917,0.08947207174569843,3.0625469277863844,0.22084505487509265,3.0460663733607123,0.05647101698172214,0.20436450044942056,,,44001,0.05,200,1000,standard,40,100,10,8,diversity_sampling,averaged_one_step_switching_5_draws,0.20360386157990096,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,1,7,1000,200,0.2,1,200,200,0.24539873303879697,40,3.0460663733607123,0.05647101698172214,3.0962696214850456,0.0502032481243333,3.1120066177907306,0.030577678647293945,0.06594024443001834,,,44001,0.05,200,1000,standard,40,100,10,8,diversity_sampling,averaged_one_step_switching_5_draws,0.06569913116304678,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,1,8,1000,200,0.2,1,200,200,0.16488887201806138,40,3.11200661779073,0.030577678647293948,0.11198172057759259,-3.0000248972131374,3.2340454347253007,0.032951466821828305,0.12203881693457053,0.0561814509856049,0.2090326760080643,44001,0.05,200,1000,standard,40,100,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.11742998889967744,highest_gebv,50.0,,False,-0.007870743371472283,0.16488887201806138,150.0,predicted_gebv
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,2,1,1000,200,0.2,1,200,200,0.23530275594675223,40,-0.13314627914244165,0.9430240904123077,0.7411154029450377,0.8742616820874793,0.4931472825192649,1.104439850395787,0.6262935616617065,0.4626735850179102,0.5552890799881425,44002,0.05,200,1000,standard,40,100,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.6504329991329918,highest_gebv,50.0,150.0,True,0.12935536617744223,0.23530275594675223,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,2,2,1000,200,0.2,1,200,200,0.4571964365083409,40,0.4931472825192649,1.104439850395787,1.057520729250054,0.564373446730789,1.532286022577166,0.537854323877651,1.039138740057901,0.44580855799722485,0.529558526002802,44002,0.05,200,1000,standard,40,100,10,8,active_learning_pev,averaged_one_step_switching_5_draws,1.0507458598881618,highest_gebv,50.0,150.0,True,0.3440102863897418,0.4571964365083409,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,2,3,1000,200,0.2,1,200,200,0.5432805828973539,40,1.532286022577166,0.537854323877651,0.9066576342817513,-0.6256283882954147,2.421443126344967,0.1807222537335792,0.889157103767801,0.2287114179925993,0.3153225520218257,44002,0.05,200,1000,standard,40,100,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.9105360477834736,highest_gebv,50.0,,False,0.21273087858104325,0.5432805828973539,150.0,predicted_gebv
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,2,4,1000,200,0.2,1,200,200,-0.029887242525727536,40,2.421443126344967,0.1807222537335792,0.034528420422398495,-2.3869147059225684,2.495712113900116,0.15190609272706024,0.07426898755514921,0.27854122599819675,0.3652792749926448,44002,0.05,200,1000,standard,40,100,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.07553209577033053,highest_gebv,50.0,150.0,True,-0.13019513268037922,-0.029887242525727536,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,2,5,1000,200,0.2,1,200,200,0.41249953158273567,40,2.495712113900116,0.15190609272706024,0.4246887631448054,-2.071023350755311,2.913332945938774,0.05702829917124444,0.41762083203865785,0.07743801001925021,0.1688542040064931,44002,0.05,200,1000,standard,40,100,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.4199183075552472,highest_gebv,50.0,,False,0.2786483715705712,0.41249953158273567,150.0,predicted_gebv
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,2,6,1000,200,0.2,1,200,200,0.4399954248098936,40,2.9133329459387745,0.05702829917124444,2.988521142815444,0.07518819687666944,2.98003698143483,0.058386310020169314,0.06670403549605552,,,44002,0.05,200,1000,standard,40,100,10,8,diversity_sampling,averaged_one_step_switching_5_draws,0.06690134748156744,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,2,7,1000,200,0.2,1,200,200,0.24913902941465088,40,2.98003698143483,0.05838631002016932,0.12722362752370026,-2.8528133539111296,3.108226761621406,0.0031631195705645126,0.12818978018657612,0.05290713900467381,0.12728941699606366,44002,0.05,200,1000,standard,40,100,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.12824525876971907,highest_gebv,50.0,,False,0.10217755418572377,0.24913902941465088,150.0,predicted_gebv
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,2,8,1000,200,0.2,1,200,200,0.2664470210012504,40,3.108226761621406,0.003163119570564512,3.130664725412448,0.022437963791041682,3.130840021090532,4.599431834000703e-05,0.022613259469125957,,,44002,0.05,200,1000,standard,40,100,10,8,random_sampling,averaged_one_step_switching_5_draws,-0.01590593458919152,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,3,1,1000,200,0.2,1,200,200,0.24116519816263807,40,-0.13314627914244165,0.9430240904123077,0.623858438922883,0.7570047180653245,0.39601921671854357,0.7665933366417309,0.5291654958609853,0.3144405210041441,0.3875547650095541,44003,0.05,200,1000,standard,40,100,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.5430742112132584,highest_gebv,50.0,,False,0.21184523963747404,0.24116519816263807,150.0,predicted_gebv
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,3,2,1000,200,0.2,1,200,200,0.3857352864946327,40,0.39601921671854357,0.7665933366417309,1.0743330474577586,0.678313830739215,1.1390779857105073,0.989295845568236,0.7430587689919638,,,44003,0.05,200,1000,standard,40,100,10,8,diversity_sampling,averaged_one_step_switching_5_draws,0.7411853071865487,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,3,3,1000,200,0.2,1,200,200,0.6193932214223978,40,1.1390779857105073,0.989295845568236,1.9002543716033309,0.7611763858928235,1.958736259875198,0.45405891811658816,0.8196582741646907,,,44003,0.05,200,1000,standard,40,100,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.828781071646981,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,3,4,1000,200,0.2,1,200,200,0.46129684921112774,40,1.958736259875198,0.45405891811658816,2.651310395602106,0.6925741357269077,2.6534396206557718,0.3758853193439743,0.6947033607805737,,,44003,0.05,200,1000,standard,40,100,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.7181054638674658,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,3,5,1000,200,0.2,1,200,200,0.4781852553804136,40,2.6534396206557718,0.3758853193439743,0.5287037874520888,-2.124735833203683,3.187255205188707,0.21556094814116283,0.5338155845329351,0.28424209699733183,0.37033172202063724,44003,0.05,200,1000,standard,40,100,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.5274129042524721,highest_gebv,50.0,150.0,True,0.3797660087885072,0.4781852553804136,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,3,6,1000,200,0.2,1,200,200,0.6164556119228436,40,3.187255205188707,0.21556094814116283,0.3574307955233421,-2.8298244096653646,3.5795721118449118,0.04858275258392028,0.3923169066562049,0.21635594600229524,0.30806269601453096,44003,0.05,200,1000,standard,40,100,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.39339532607526306,highest_gebv,50.0,150.0,True,0.5767919964870621,0.6164556119228436,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,3,7,1000,200,0.2,1,200,200,0.0868420867969846,40,3.5795721118449118,0.04858275258392027,3.6290062558563445,0.04943414401143276,3.632074721415041,0.024544654291342796,0.05250260957012909,,,44003,0.05,200,1000,standard,40,100,10,8,random_sampling,averaged_one_step_switching_5_draws,0.11605202819444323,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,3,8,1000,200,0.2,1,200,200,0.24428805953062324,40,3.632074721415041,0.024544654291342796,3.691044568886855,0.05896984747181433,3.670128516882191,0.03150874899748238,0.03805379546715004,,,44003,0.05,200,1000,standard,40,100,10,8,random_sampling,averaged_one_step_switching_5_draws,0.044261066349032596,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,4,1,1000,200,0.2,1,200,200,0.27529914087479607,40,-0.13314627914244168,0.9430240904123077,0.5531910050016257,0.6863372841440674,0.5039515538381674,0.8939937415463873,0.6370978329806091,,,44004,0.05,200,1000,standard,40,100,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.671789925106161,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,4,2,1000,200,0.2,1,200,200,-0.0895764375262953,40,0.5039515538381674,0.8939937415463873,0.2365821268658272,-0.2673694269723402,0.21128267630177838,0.7227697181605944,-0.292668877536389,,,44004,0.05,200,1000,standard,40,100,10,8,random_sampling,averaged_one_step_switching_5_draws,0.30011381715851265,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,4,3,1000,200,0.2,1,200,200,0.3563657747521841,40,0.21128267630177838,0.7227697181605944,0.7397897726898713,0.5285070963880929,0.952101513711164,0.545015143072278,0.7408188374093856,0.3668971750012133,0.4416739640000742,44004,0.05,200,1000,standard,40,100,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.7303372885936233,highest_gebv,50.0,150.0,True,0.2435661753661575,0.3563657747521841,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,4,4,1000,200,0.2,1,200,200,0.3639763750304522,40,0.952101513711164,0.545015143072278,0.6603600919669581,-0.2917414217442059,1.5895532291239531,0.4436458478835406,0.6374517154127891,0.19275913399178535,0.2720038309926167,44004,0.05,200,1000,standard,40,100,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.6267288052035118,highest_gebv,50.0,,False,0.1266472665319728,0.3639763750304522,150.0,predicted_gebv
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,4,5,1000,200,0.2,1,200,200,0.23944661503314213,40,1.589553229123953,0.4436458478835406,1.9854556255535092,0.39590239642955627,1.9116196202087041,0.3726154135881558,0.3220663910847512,,,44004,0.05,200,1000,standard,40,100,10,8,diversity_sampling,averaged_one_step_switching_5_draws,0.3314492988610774,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,4,6,1000,200,0.2,1,200,200,0.3640330809256903,40,1.911619620208704,0.37261541358815575,0.7032338750824495,-1.2083857451262543,2.662334475720566,0.23121170781752756,0.7507148555118621,0.27044777901028283,0.35595622897380963,44004,0.05,200,1000,standard,40,100,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.7437243405841919,highest_gebv,50.0,150.0,True,0.33354470924354235,0.3640330809256903,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,4,7,1000,200,0.2,1,200,200,0.24504784634109514,40,2.662334475720566,0.23121170781752756,0.42352488505628755,-2.2388095906642786,3.0790806118818494,0.15898595026871232,0.4167461361612834,0.1413925789820496,0.2262019740010146,44004,0.05,200,1000,standard,40,100,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.40701162574495137,highest_gebv,50.0,,False,-0.06893119809743586,0.24504784634109514,150.0,predicted_gebv
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,4,8,1000,200,0.2,1,200,200,0.3429762721442555,40,3.0790806118818494,0.15898595026871232,3.414043759919686,0.33496314803783633,3.414713082962054,0.0651797498271662,0.33563247108020455,,,44004,0.05,200,1000,standard,40,100,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.33472488705553005,highest_gebv,,,,,,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,5,1,1000,200,0.2,1,200,200,0.32098565905078613,40,-0.13314627914244165,0.9430240904123077,0.7224029328511155,0.855549211993557,0.6960341763730638,0.9753307642497006,0.8291804555155053,0.4746314660005737,0.5627187200007029,44005,0.05,200,1000,standard,40,100,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.8153362817824169,highest_gebv,50.0,150.0,True,0.15686770875614703,0.32098565905078613,,
h2_0.05_budget_200_pop_1000_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,5,2,1000,200,0.2,1,200,200,0.5581948296188451,40,0.6960341763730638,0.9753307642497006,1.106825960532848,0.41079178415978435,1.8090709963484588,0.38754443427590773,1.113036819975395,0.24564207301591523,0.33341202497831546,44005,0.05,200,1000,standard,40,100,10,8,highest_gebv,averaged_one_step_switching_5_draws,1.1087189207426786,highest_gebv,50.0,,False,0.2916895463941307,0.5581948296188451,150.0,predicted_gebv
