scenario,strategy,replicate,seed,number_of_generations,total_number_phenotyped,initial_mean_genetic_value,final_mean_genetic_value,total_realized_genetic_gain,mean_gain_per_generation,gain_standard_deviation,gain_per_100_phenotypes,area_under_genetic_gain_curve,mean_prediction_accuracy,final_prediction_accuracy,minimum_prediction_accuracy,maximum_prediction_accuracy,prediction_accuracy_variability,initial_genetic_variance,final_genetic_variance,variance_retention,rate_of_variance_loss,cumulative_phenotyping_cost,mean_selection_seconds,mean_cycle_seconds,mean_initial_model_accuracy,mean_final_model_accuracy,total_cycle_seconds
h2_0.20_budget_75_pop_1000_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,6,66006,8,600,-0.13314627914244168,6.19111856644017,6.324264845582611,0.7905331056978264,0.45171064485494866,1.054044140930435,31.651589001341783,0.4298567663372933,0.36849738320828446,0.3308570714371149,0.6246832983468903,0.1022364125656391,0.9430240904123077,0.008322510007802753,0.00882534188937209,-0.11932067204112648,600.0,0.2597674740148553,0.3283057599910535,0.30795555300885474,0.38221523254468104,0.9849172799731605
h2_0.20_budget_75_pop_1000_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,7,66007,8,600,-0.13314627914244168,4.761801983853351,4.8949482629957926,0.611868532874474,0.49357769976257043,0.8158247104992987,27.514609976516077,0.29891385417013827,0.3944504770296707,0.010148447941096487,0.571000791071993,0.1909863629640181,0.9430240904123077,0.024762650700390132,0.026258767885307618,-0.13726238564941395,600.0,0.1353115230012918,0.21123601349972887,0.22293845709520838,0.26737138649877945,0.8449440539989155
h2_0.20_budget_75_pop_1000_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,8,66008,8,600,-0.13314627914244165,5.158581578161086,5.291727857303528,0.661465982162941,0.4122110308909004,0.8819546428839213,27.768462337378015,0.382817508490651,0.6527784316427756,0.20694709236843695,0.6527784316427756,0.16215853882148096,0.9430240904123077,0.009734993655612891,0.010323165393745743,-0.10838278658491453,600.0,0.2099432520044502,0.2857548523267421,0.3687036407065292,0.41990093584608273,0.8572645569802262
h2_0.20_budget_75_pop_1000_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,9,66009,8,600,-0.13314627914244168,4.462031181390105,4.595177460532547,0.5743971825665684,0.4634410508742731,0.7658629100887578,25.862197962155992,0.30831723967608504,0.176000898852517,0.176000898852517,0.5155548405877333,0.12941620924683406,0.9430240904123077,0.018044734093019345,0.019134966197024567,-0.11238336691192569,600.0,0.19177696774568176,0.27913787200668594,0.2129121869087339,0.30945319969626695,1.1165514880267438
h2_0.20_budget_75_pop_1000_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,10,66010,8,600,-0.13314627914244168,4.678414605764294,4.8115608849067355,0.6014451106133418,0.5513391996802668,0.8019268141511225,26.910111862310746,0.32157773485879937,0.44781253732440524,0.15563073422342244,0.5092464696045622,0.12115285796369313,0.9430240904123077,0.006461483973256549,0.006851875831116326,-0.13234949186022993,600.0,0.18426691025524633,0.2600652412584168,0.2426703875564421,0.363214802836349,1.0402609650336672
h2_0.20_budget_75_pop_1000_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,11,66011,8,600,-0.13314627914244165,2.9572864621025663,3.090432741245008,0.386304092655626,0.5197358790815035,0.5150721235408346,19.45059939311808,0.3310978601457125,0.1941239222394085,-0.09526315490945468,0.6317312053172678,0.24881009439023746,0.9430240904123077,0.0036993289954536587,0.003922836153460558,-0.0963811902033973,600.0,0.18221223549335264,0.25960639950062614,0.19711342701024948,0.2330830313768522,0.5192127990012523
h2_0.20_budget_75_pop_1000_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,12,66012,8,600,-0.13314627914244165,4.3949906966372465,4.528136975779688,0.566017121972461,0.4623580726115882,0.7546894959632814,24.763169411422243,0.30942037396624195,0.20183794509015812,0.1358236400064537,0.5913725384187046,0.14406611362085622,0.9430240904123077,0.0018792215307022594,0.001992760895302928,-0.11974233789086604,600.0,0.18034129619481973,0.25769452460226605,0.2836697829643319,0.3422908740151308,1.2884726230113301
h2_0.20_budget_75_pop_1000_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,13,66013,8,600,-0.13314627914244165,2.872496927942268,3.0056432070847094,0.37570540088558857,0.5588179774355803,0.5009405345141182,19.89457416613949,0.27865786939781184,0.0,0.0,0.7254825756990395,0.2782607110258571,0.9430240904123077,0.0,0.0,-0.12422995860653469,600.0,0.19272207899484783,0.26252143366339925,0.2634744825877864,0.3249066236644719,0.7875643009901978
h2_0.20_budget_75_pop_1000_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,14,66014,8,600,-0.13314627914244165,5.291939678688404,5.425085957830846,0.6781357447288557,0.48938210005499067,0.9041809929718077,28.800110268318118,0.3851021976702203,0.30330951409193785,0.22298504173624162,0.5768964315276538,0.13424779934821765,0.9430240904123077,0.058101046105269505,0.06161141236579295,-0.11292181453864432,600.0,0.2910261189972516,0.36567937899963,0.3795637525508003,0.4228808932339702,0.36567937899963
h2_0.20_budget_75_pop_1000_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,15,66015,8,600,-0.13314627914244165,2.8920845313837344,3.025230810526176,0.37815385131577195,0.604291908545618,0.504205135087696,19.689371489141283,0.26836537360788126,0.39326543928864577,-0.035304352345047106,0.47192640544265163,0.1992242922583698,0.9430240904123077,0.0,0.0,-0.09017482359298704,600.0,0.18086571550520603,0.26205947924609063,0.254458948513524,0.2879050144091518,1.0482379169843625
h2_0.20_budget_75_pop_1000_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,16,66016,8,600,-0.13314627914244165,2.7778382882746637,2.9109845674171053,0.36387307092713805,0.5450755721703503,0.4851640945695176,19.214385432534606,0.2869957034509,0.38786042885842553,-0.256326077403437,0.7648490533369986,0.30409880609507045,0.9430240904123077,0.0006262876306588725,0.0006641268627454128,-0.10645619298101172,600.0,0.19320498724846402,0.2641435640034615,0.19298911853456363,0.2437198291264821,1.056574256013846
h2_0.20_budget_75_pop_1000_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,17,66017,8,600,-0.13314627914244165,5.771970826710973,5.905117105853415,0.7381396382316769,0.5447789367037071,0.9841861843089025,31.600833004083814,0.26637534288880377,-0.3071752871057044,-0.3071752871057044,0.42574601990326166,0.23926203319082845,0.9430240904123077,0.0007619218802716141,0.0008079559027367876,-0.10811009621643443,600.0,0.2992124437994789,0.37604864659369924,0.20302875094738498,0.3361034324398967,1.8802432329684962
h2_0.20_budget_75_pop_1000_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,18,66018,8,600,-0.13314627914244165,5.06331930957769,5.196465588720131,0.6495581985900163,0.5916025197748906,0.8660775981200219,28.881785684056403,0.3115723707963499,0.2281166388174251,0.01998171337139683,0.5766933173958769,0.1882511511380532,0.9430240904123077,0.011879456815726145,0.012597193366006402,-0.11986546733792663,600.0,0.1843103242572397,0.2694942947564414,0.3345602255078035,0.4208871535849337,1.0779771790257655
h2_0.20_budget_75_pop_1000_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,19,66019,8,600,-0.13314627914244165,4.202283051061677,4.335429330204119,0.5419286662755147,0.4757347496698053,0.7225715550340197,24.09457552325587,0.38150887932718436,0.6322961190570865,0.1811024549677622,0.6322961190570865,0.17455434255215035,0.9430240904123077,0.018028972942423886,0.019118252784551117,-0.12032486166827842,600.0,0.3698406100011198,0.4687548794900067,0.42551815491379286,0.48157165490483156,0.9375097589800134
h2_0.20_budget_75_pop_1000_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,20,66020,8,600,-0.13314627914244168,5.144289828828476,5.277436107970917,0.6596795134963647,0.39856676144288994,0.8795726846618196,26.415865554328924,0.37101860103259326,0.12836077322099185,0.12836077322099185,0.5464175489447087,0.15513474785292586,0.9430240904123077,0.03429065308478756,0.036362435947733904,-0.11243383957001618,600.0,0.22582289899582975,0.301705566002056,0.4745723728844472,0.49089149831653045,0.603411132004112
h2_0.20_budget_75_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,1,67001,8,600,-0.13314627914244168,4.354558131745892,4.487704410888334,0.5609630513610417,0.5533454866926647,0.7479507351480557,26.77269501048008,0.291310157787294,0.11848679209014938,0.03171058144771415,0.645433146233682,0.2011331068038332,0.9430240904123077,0.0034137065378810508,0.0036199568734119132,-0.12512637444026675,600.0,0.12728073700175932,0.20355969733403376,0.30726762793648593,0.36551552971537715,0.6106790920021012
h2_0.20_budget_75_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,2,67002,8,600,-0.13314627914244168,3.6056017034511005,3.738747982593542,0.4673434978241927,0.3604509585282592,0.6231246637655904,20.142550732727642,0.2891375909762159,0.12184897230006099,0.018934808373369538,0.48344602187159885,0.16760160613007155,0.9430240904123077,0.01065580036550606,0.011299605676931482,-0.11666215138943511,600.0,0.1476824663404841,0.21714472733826065,0.43376830215359147,0.43364071004099713,0.651434182014782
h2_0.20_budget_75_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,3,67003,8,600,-0.13314627914244165,4.413056659367095,4.546202938509537,0.5682753673136922,0.5707768785219852,0.7577004897515895,26.19321241583848,0.30571774073034264,-0.0024499952908722785,-0.0024499952908722785,0.5556288181794233,0.18759357487659173,0.9430240904123077,0.0009791201726492564,0.0010382769460546516,-0.13224266244232513,600.0,0.18307453185635886,0.2629691668511701,0.3523418388751129,0.34974170301908764,1.8407841679581907
h2_0.20_budget_75_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,4,67004,8,600,-0.13314627914244168,5.388194812417213,5.521341091559655,0.6901676364449568,0.4771019034615833,0.9202235152599424,29.562190778399724,0.37207879008574074,0.4103836890696916,0.19955365570709754,0.6100892990929757,0.13811906256691653,0.9430240904123077,0.01796808817362839,0.01905368946171079,-0.13204867061863898,600.0,0.25029548299789894,0.3240636569826165,0.2568499226622806,0.37847883336180693,0.648127313965233
h2_0.20_budget_75_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,5,67005,8,600,-0.13314627914244165,4.936884911325222,5.070031190467663,0.6337538988084579,0.4327140182548914,0.8450051984112772,26.467411000058128,0.4117654033946674,0.5423943051906664,0.2513409060871078,0.5775579115855669,0.1206303624032264,0.9430240904123077,0.010832106164203485,0.011486563571740237,-0.11448943671785382,600.0,0.22813992620212958,0.29740141101065093,0.3948277684107978,0.4099046931693094,1.4870070550532546
h2_0.20_budget_75_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,6,67006,8,600,-0.13314627914244168,4.640820307312358,4.7739665864548,0.5967458233068502,0.525857048995473,0.7956610977424666,27.833052532729816,0.35803916689561166,0.2622747662458681,0.15911020469580564,0.5787791226661021,0.14621641114902656,0.9430240904123077,0.004038752501212249,0.004282767049404254,-0.1269204723291549,600.0,0.1603325997493812,0.2334732877498027,0.3585751387045435,0.36205465485912774,0.9338931509992108
h2_0.20_budget_75_pop_1000_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,7,67007,8,600,-0.13314627914244165,4.259385074956189,4.39253135409863,0.5490664192623289,0.535045592908686,0.7320885590164383,25.906620892299962,0.3471690448224047,0.3891277863276268,0.07191645956978095,0.747535097351119,0.2088823300187813,0.9430240904123077,0.005410635322416454,0.005737536694371003,-0.1273010774120691,600.0,0.24207729699555786,0.3222481078119017,0.21725529584676512,0.31375460306614217,1.6112405390595086
