strategy,replicate,generation,population_size,number_phenotyped,phenotyping_fraction,replications,phenotyping_cost_units,training_population_size,prediction_accuracy,number_of_selected_parents,population_mean_gv_before,population_variance_gv_before,selected_parent_mean_gv,selection_differential,next_generation_mean_gv,next_generation_variance_gv,realized_genetic_gain,selection_seconds,cycle_seconds,cumulative_phenotyping_cost,run_seed,cycle_seed,initial_batch_size,uncertainty_batch_size,selected_by_uncertainty,initial_model_accuracy,final_model_accuracy,episode_step
diversity_sampling,1,3,500,75,0.15,2,150,75,0.5449160033823114,20,1.444080442570619,0.5421793243997689,2.0249616130602055,0.5808811704895864,2.041059698805622,0.274426969924843,0.5969792562350029,0.10925700096413493,0.04703367699403316,450.0,30001,30003,,,,,,
diversity_sampling,1,4,500,75,0.15,2,150,75,0.40451434926474694,20,2.041059698805622,0.274426969924843,2.524106122060867,0.48304642325524494,2.542261506937194,0.11664883201248491,0.5012018081315719,0.03693831100827083,0.04082961304811761,600.0,30001,30004,,,,,,
diversity_sampling,1,5,500,75,0.15,2,150,75,0.11134398663205877,20,2.542261506937194,0.11664883201248491,2.641149903924521,0.0988883969873271,2.6747420028894173,0.10199719601789631,0.13248049595222344,0.03704624297097325,0.04179454897530377,750.0,30001,30005,,,,,,
diversity_sampling,1,6,500,75,0.15,2,150,75,0.46606719374452604,20,2.6747420028894173,0.10199719601789631,2.9018113682571833,0.227069365367766,2.887085316413075,0.047862730583492,0.21234331352365787,0.025066505011636764,0.0403380380012095,900.0,30001,30006,,,,,,
diversity_sampling,1,7,500,75,0.15,2,150,75,0.2278597222558402,20,2.887085316413075,0.047862730583492,2.9240538749111997,0.036968558498124526,2.936393168537564,0.0459904150849277,0.04930785212448896,0.02255742799025029,0.042719699034933,1050.0,30001,30007,,,,,,
diversity_sampling,1,8,500,75,0.15,2,150,75,0.028015179784207984,20,2.936393168537564,0.0459904150849277,2.9394074083282473,0.0030142397906831597,2.9467781861488285,0.029048932683778558,0.010385017611264313,0.016305465018376708,0.039118099957704544,1200.0,30001,30008,,,,,,
fixed_sampling,1,1,500,75,0.15,2,150,75,0.32568069178889225,20,-0.10750762888163229,0.9535162127165758,0.06014541775511795,0.16765304663675024,-0.010406777322448442,0.7356148260316117,0.09710085155918385,0.00017288699746131897,0.12025738600641489,150.0,30001,30001,,,,,,
fixed_sampling,1,2,500,75,0.15,2,150,75,0.1995233672721481,20,-0.010406777322448442,0.7356148260316117,0.09591812859201326,0.1063249059144617,0.15358225592056748,0.34498773599471116,0.16398903324301592,0.00016013998538255692,0.07190666696988046,300.0,30001,30002,,,,,,
fixed_sampling,1,3,500,75,0.15,2,150,75,0.13420651760011246,20,0.15358225592056748,0.34498773599471116,0.7325171899416113,0.5789349340210438,0.7477271732623204,0.4827824803844413,0.5941449173417529,0.00013943796511739492,0.03770230698864907,450.0,30001,30003,,,,,,
fixed_sampling,1,4,500,75,0.15,2,150,75,0.2521996662334253,20,0.7477271732623204,0.4827824803844413,0.977492291354146,0.22976511809182554,0.9428239762967183,0.5613858263837181,0.19509680303439791,0.00019328302005305886,0.04621861904161051,600.0,30001,30004,,,,,,
fixed_sampling,1,5,500,75,0.15,2,150,75,0.2769811940810272,20,0.9428239762967183,0.5613858263837181,1.179968242164462,0.23714426586774362,1.2412028077719408,0.44481277284360654,0.2983788314752225,0.00013764301547780633,0.03753422002773732,750.0,30001,30005,,,,,,
fixed_sampling,1,6,500,75,0.15,2,150,75,0.2881129737396529,20,1.2412028077719408,0.44481277284360654,1.7769051670827105,0.5357023593107697,1.7726420378281402,0.13343269939295307,0.5314392300561994,0.000185068987775594,0.03645395499188453,900.0,30001,30006,,,,,,
fixed_sampling,1,7,500,75,0.15,2,150,75,0.22711999807851516,20,1.7726420378281402,0.13343269939295307,1.9535317147387523,0.18088967691061208,1.9377425773872425,0.11796827933955484,0.1651005395591023,0.0001915690372698009,0.039537716016639024,1050.0,30001,30007,,,,,,
fixed_sampling,1,8,500,75,0.15,2,150,75,-0.03707974267492192,20,1.9377425773872425,0.11796827933955484,1.8774434467139893,-0.06029913067325321,1.8552100958720483,0.1243517116871674,-0.08253248151519421,0.00022016704315319657,0.04617284896085039,1200.0,30001,30008,,,,,,
linear_q_learning,1,1,500,75,0.15,1,75,75,0.31978071775403366,20,-0.1075076288816323,0.9535162127165757,1.0255309625149471,1.1330385913965795,0.9120310673769159,0.7456377784478168,1.0195386962585482,,,,30001,30001,,,,,,3.0
linear_q_learning,1,2,500,75,0.15,1,75,75,0.349203179465905,20,0.9120310673769159,0.7456377784478168,0.47967600773645797,-0.4323550596404579,1.4353479050646727,0.5207956470975131,0.5233168376877568,,,,30001,30002,,,,,,6.0
linear_q_learning,1,3,500,75,0.15,1,75,75,0.3912963558709598,20,1.4353479050646727,0.5207956470975131,0.958167576864555,-0.4771803282001177,2.3994621677672527,0.38502282099473795,0.96411426270258,,,,30001,30003,,,,,,9.0
linear_q_learning,1,4,500,75,0.15,1,75,75,0.3487649705777006,20,2.3994621677672527,0.38502282099473795,0.9062371882636399,-1.493224979503613,3.2912129097059264,0.14691532891861322,0.8917507419386737,,,,30001,30004,,,,,,12.0
linear_q_learning,1,5,500,75,0.15,1,75,75,0.32399421768627956,20,3.2912129097059264,0.14691532891861322,0.14033296110600918,-3.150879948599917,3.4286641440940233,0.061723720230866204,0.13745123438809692,,,,30001,30005,,,,,,15.0
linear_q_learning,1,6,500,75,0.15,1,75,75,0.15841127429683968,20,3.4286641440940233,0.061723720230866204,0.24907958209758987,-3.1795845619964336,3.7166506223455174,0.08322660485225931,0.28798647825149404,,,,30001,30006,,,,,,18.0
linear_q_learning,1,7,500,75,0.15,1,75,75,0.18812515743420383,20,3.7166506223455174,0.08322660485225931,0.19711372458262313,-3.5195368977628942,3.9299583784482217,0.0616573644712454,0.21330775610270436,,,,30001,30007,,,,,,21.0
linear_q_learning,1,8,500,75,0.15,1,75,75,0.5712319093084817,20,3.9299583784482217,0.0616573644712454,0.07967476255483932,-3.850283615893382,3.9995526633125174,0.034869611706976986,0.06959428486429564,,,,30001,30008,,,,,,24.0
random_sampling,1,1,500,75,0.15,2,150,75,0.23687649204340278,20,-0.10750762888163229,0.9535162127165758,0.7246959746057694,0.8322036034874016,0.7093921023849059,0.7210674134496179,0.8168997312665383,0.00016201299149543047,0.18338448804570362,150.0,30001,30001,,,,,,
random_sampling,1,2,500,75,0.15,2,150,75,0.32126168374942554,20,0.7093921023849059,0.7210674134496179,1.0000041590757136,0.2906120566908077,1.0642555887659322,0.5322747374393328,0.35486348638102627,0.00013782497262582183,0.07102402002783492,300.0,30001,30002,,,,,,
random_sampling,1,3,500,75,0.15,2,150,75,0.4455958362683066,20,1.0642555887659322,0.5322747374393328,1.6342824139752175,0.5700268252092853,1.603736926082223,0.44345723008883836,0.5394813373162908,0.00015201297355815768,0.048909147968515754,450.0,30001,30003,,,,,,
random_sampling,1,4,500,75,0.15,2,150,75,0.13831593581764173,20,1.603736926082223,0.44345723008883836,1.8485426807140528,0.24480575463182985,1.8799951900044933,0.4505616989819565,0.2762582639222704,0.00023655698169022799,0.04657468805089593,600.0,30001,30004,,,,,,
random_sampling,1,5,500,75,0.15,2,150,75,0.14059494258044375,20,1.8799951900044933,0.4505616989819565,2.0237156151422786,0.14372042513778527,2.0128919064281177,0.17730373782939451,0.13289671642362433,0.00013122300151735544,0.04752916103461757,750.0,30001,30005,,,,,,
random_sampling,1,6,500,75,0.15,2,150,75,0.17918766237995878,20,2.0128919064281177,0.17730373782939451,2.182997355074307,0.17010544864618948,2.181089085186192,0.0876528232525211,0.16819717875807427,0.00015527504729107022,0.03990744799375534,900.0,30001,30006,,,,,,
random_sampling,1,7,500,75,0.15,2,150,75,0.40227851292685435,20,2.181089085186192,0.0876528232525211,2.262568949617575,0.08147986443138322,2.262096572956209,0.0372201584644822,0.08100748777001687,0.0001901889918372035,0.04592388600576669,1050.0,30001,30007,,,,,,
random_sampling,1,8,500,75,0.15,2,150,75,0.383280039093094,20,2.262096572956209,0.0372201584644822,2.4320328249224135,0.16993625196620465,2.4470504488676696,0.023917951028539695,0.18495387591146084,0.00025546300457790494,0.041798651043791324,1200.0,30001,30008,,,,,,
active_learning_pev,2,1,500,75,0.15,1,75,75,0.3200582044132539,20,-0.18162254825809987,0.9366901329390922,0.5589955148695023,0.7406180631276021,0.23575144217950567,0.9876178125714974,0.41737399043760554,0.3228129459894262,0.49298244196688756,75.0,30002,30002,50.0,25.0,True,0.32311554823019206,0.3200582044132539,
active_learning_pev,2,2,500,75,0.15,1,75,75,0.10701202671240424,20,0.23575144217950567,0.9876178125714974,0.33746047626696873,0.10170903408746307,0.5254676704689685,0.45659139139928906,0.2897162282894628,0.24050086695933715,0.3125641259830445,150.0,30002,30003,50.0,25.0,True,0.12176981515495743,0.10701202671240424,
active_learning_pev,2,3,500,75,0.15,1,75,75,0.09944585691548903,20,0.5254676704689685,0.45659139139928906,0.006900959027940495,-0.518566711441028,0.6156806801216858,0.3358008529095396,0.09021300965271728,0.16186560795176774,0.27105987700633705,225.0,30002,30004,50.0,25.0,True,0.08119767138327459,0.09944585691548903,
active_learning_pev,2,4,500,75,0.15,1,75,75,0.3110936797209126,20,0.6156806801216858,0.3358008529095396,0.2048385565744988,-0.41084212354718697,0.788798710416899,0.30049768187423775,0.17311803029521322,0.16925451799761504,0.23057921195868403,300.0,30002,30005,50.0,25.0,True,0.26715245408556537,0.3110936797209126,
active_learning_pev,2,5,500,75,0.15,1,75,75,0.055953315131914295,20,0.788798710416899,0.30049768187423775,-0.1177723814031055,-0.9065710918200045,0.6299634254931076,0.24284115624286587,-0.1588352849237914,0.1483988250256516,0.21661742898868397,375.0,30002,30006,50.0,25.0,True,0.17347160342761253,0.055953315131914295,
active_learning_pev,2,6,500,75,0.15,1,75,75,0.1342331119531139,20,0.6299634254931076,0.24284115624286587,0.05633907851532569,-0.5736243469777819,0.665175214056122,0.1635120533612709,0.035211788563014434,0.1253475119592622,0.23996906902175397,450.0,30002,30007,50.0,25.0,True,0.43674571154208663,0.1342331119531139,
active_learning_pev,2,7,500,75,0.15,1,75,75,0.04125721636726534,20,0.665175214056122,0.1635120533612709,-0.15404410155086284,-0.8192193156069849,0.4970434348113571,0.1034133128977621,-0.1681317792447649,0.1593971219845116,0.22119617299176753,525.0,30002,30008,50.0,25.0,True,0.1528133023718951,0.04125721636726534,
active_learning_pev,2,8,500,75,0.15,1,75,75,0.3289309981253759,20,0.4970434348113571,0.1034133128977621,0.18117824044720696,-0.31586519436415017,0.6873751117709361,0.11334659390723108,0.19033167695957903,0.134253868018277,0.2438999530277215,600.0,30002,30009,50.0,25.0,True,0.1436904429665325,0.3289309981253759,
diversity_sampling,2,1,500,75,0.15,2,150,75,0.23648855191330367,20,-0.18162254825809984,0.9366901329390922,0.6220366335865909,0.8036591818446908,0.746073172008115,0.967386631042732,0.9276957202662148,0.21074939001118764,0.11576665297616273,150.0,30002,30002,,,,,,
diversity_sampling,2,2,500,75,0.15,2,150,75,0.46820880253572456,20,0.746073172008115,0.967386631042732,1.559250386534585,0.8131772145264701,1.64490249072374,0.6888890448939072,0.898829318715625,0.16077360103372484,0.0733707090257667,300.0,30002,30003,,,,,,
diversity_sampling,2,3,500,75,0.15,2,150,75,0.24042880723196264,20,1.64490249072374,0.6888890448939072,1.9307391835813095,0.2858366928575695,1.9546282432770832,0.4619177364526853,0.3097257525533432,0.10327494103694335,0.050894723972305655,450.0,30002,30004,,,,,,
diversity_sampling,2,4,500,75,0.15,2,150,75,-0.06065778927014874,20,1.9546282432770832,0.4619177364526853,2.1495306192622,0.19490237598511695,2.160756007589506,0.3767640122723647,0.20612776431242286,0.11139521299628541,0.04323891497915611,600.0,30002,30005,,,,,,
diversity_sampling,2,5,500,75,0.15,2,150,75,0.12090462939271623,20,2.160756007589506,0.3767640122723647,1.9462304520920337,-0.21452555549747232,1.9487070674781717,0.3566689931164433,-0.21204894011133435,0.06613759795436636,0.03835689200786874,750.0,30002,30006,,,,,,
diversity_sampling,2,6,500,75,0.15,2,150,75,0.024337873149110307,20,1.9487070674781717,0.3566689931164433,2.3008628392680808,0.3521557717899091,2.3341572677826097,0.2901433964853275,0.385450200304438,0.054795985983219,0.04515615297714248,900.0,30002,30007,,,,,,
diversity_sampling,2,7,500,75,0.15,2,150,75,0.28592919502012554,20,2.3341572677826097,0.2901433964853275,2.3374620600147127,0.0033047922321030043,2.4206642492619688,0.20376095825498072,0.08650698147935909,0.039667327946517617,0.04414104000898078,1050.0,30002,30008,,,,,,
diversity_sampling,2,8,500,75,0.15,2,150,75,0.2767083166409255,20,2.4206642492619688,0.20376095825498072,2.6707393315801355,0.2500750823181668,2.5967916732451166,0.16826508044459235,0.17612742398314785,0.05441357399104163,0.03818377200514078,1200.0,30002,30009,,,,,,
fixed_sampling,2,1,500,75,0.15,2,150,75,0.2261739145999414,20,-0.18162254825809984,0.9366901329390922,0.2677625537185155,0.4493851019766153,0.38572430367056365,1.0476907863654739,0.5673468519286635,0.00019872200209647417,0.13539350999053568,150.0,30002,30002,,,,,,
fixed_sampling,2,2,500,75,0.15,2,150,75,0.4637511698039705,20,0.38572430367056365,1.0476907863654739,1.5603826915160381,1.1746583878454744,1.6021858877329496,0.6054777699216568,1.2164615840623858,0.0001264430466108024,0.07280237600207329,300.0,30002,30003,,,,,,
fixed_sampling,2,3,500,75,0.15,2,150,75,0.25539237821638333,20,1.6021858877329496,0.6054777699216568,1.881272405409872,0.2790865176769224,1.8630224062177123,0.29901753919779467,0.26083651848476275,0.00014841504162177444,0.04248814296443015,450.0,30002,30004,,,,,,
fixed_sampling,2,4,500,75,0.15,2,150,75,0.002205012591766561,20,1.8630224062177123,0.29901753919779467,2.021094968410625,0.15807256219291288,2.047171326342294,0.15890844284507447,0.18414892012458184,0.0001284669851884246,0.03809989901492372,600.0,30002,30005,,,,,,
fixed_sampling,2,5,500,75,0.15,2,150,75,0.06447730908238043,20,2.047171326342294,0.15890844284507447,2.1288761047928393,0.08170477845054513,2.0637394532438007,0.18893600835289498,0.016568126901506552,0.0001775199780240655,0.042668813024647534,750.0,30002,30006,,,,,,
fixed_sampling,2,6,500,75,0.15,2,150,75,0.36950078527315694,20,2.0637394532438007,0.18893600835289498,2.497763685183342,0.4340242319395413,2.499855625008693,0.09538201804796087,0.43611617176489226,0.0002473680069670081,0.03627750201849267,900.0,30002,30007,,,,,,
fixed_sampling,2,7,500,75,0.15,2,150,75,-0.1458521202022212,20,2.499855625008693,0.09538201804796087,2.3880640067796497,-0.11179161822904327,2.4038823618425997,0.07635173695469265,-0.09597326316609323,0.0001757509890012443,0.039451082004234195,1050.0,30002,30008,,,,,,
fixed_sampling,2,8,500,75,0.15,2,150,75,0.2598862266422132,20,2.4038823618425997,0.07635173695469265,2.5443792329314627,0.140496871088863,2.5342452690117234,0.06605748865900506,0.1303629071691237,0.0001448569819331169,0.03921200498007238,1200.0,30002,30009,,,,,,
linear_q_learning,2,1,500,75,0.15,1,75,75,0.2006814074600837,20,-0.18162254825809987,0.9366901329390922,0.7942416526567493,0.9758642009148492,0.5968471016743474,0.7173658188158053,0.7784696499324473,,,,30002,30002,,,,,,3.0
linear_q_learning,2,2,500,75,0.15,1,75,75,0.29893762783305594,20,0.5968471016743474,0.7173658188158053,0.8034960612246069,0.20664895955025953,1.4266211539127451,0.5064529335758234,0.8297740522383977,,,,30002,30003,,,,,,6.0
linear_q_learning,2,3,500,75,0.15,1,75,75,0.12497982466171521,20,1.4266211539127451,0.5064529335758234,0.011000987673268448,-1.4156201662394767,1.5010624970123148,0.5238384988293492,0.07444134309956962,,,,30002,30004,,,,,,9.0
linear_q_learning,2,4,500,75,0.15,1,75,75,0.3522896457252077,20,1.5010624970123148,0.5238384988293492,0.45167095282003417,-1.0493915441922805,1.8891825489789693,0.36651783841747265,0.38812005196665456,,,,30002,30005,,,,,,12.0
linear_q_learning,2,5,500,75,0.15,1,75,75,0.15018039423959292,20,1.8891825489789693,0.36651783841747265,0.14937306089197971,-1.7398094880869897,2.0549029891413415,0.2788408890935611,0.1657204401623722,,,,30002,30006,,,,,,15.0
linear_q_learning,2,6,500,75,0.15,1,75,75,0.12012862708171199,20,2.0549029891413415,0.2788408890935611,0.2328456452103354,-1.8220573439310062,2.302035644564562,0.2334431474097018,0.24713265542322027,,,,30002,30007,,,,,,18.0
linear_q_learning,2,7,500,75,0.15,1,75,75,0.047243338950460574,20,2.302035644564562,0.2334431474097018,0.028996310181102804,-2.273039334383459,2.3470692005496994,0.27805938886342085,0.045033555985137586,,,,30002,30008,,,,,,21.0
linear_q_learning,2,8,500,75,0.15,1,75,75,0.3516761611978288,20,2.3470692005496994,0.27805938886342085,0.5980471808261735,-1.749022019723526,3.0044538338599134,0.1330119673222517,0.657384633310214,,,,30002,30009,,,,,,24.0
random_sampling,2,1,500,75,0.15,2,150,75,0.27057871088831725,20,-0.18162254825809984,0.9366901329390922,0.6485393863436509,0.8301619346017508,0.6414388968488798,0.7710623182412973,0.8230614451069796,0.0001580769894644618,0.11865188798401505,150.0,30002,30002,,,,,,
random_sampling,2,2,500,75,0.15,2,150,75,0.2489405204130037,20,0.6414388968488798,0.7710623182412973,1.0024064972800377,0.36096760043115794,1.0295828142006582,0.7465572857349092,0.38814391735177844,0.00012561201583594084,0.06310198799474165,300.0,30002,30003,,,,,,
random_sampling,2,3,500,75,0.15,2,150,75,0.27580414244685053,20,1.0295828142006582,0.7465572857349092,1.3971024046510576,0.3675195904503994,1.420609265372971,0.5856718436925474,0.3910264511723127,0.00014338502660393715,0.03832711203722283,450.0,30002,30004,,,,,,
random_sampling,2,4,500,75,0.15,2,150,75,0.36361659155879045,20,1.420609265372971,0.5856718436925474,2.180982373275089,0.7603731079021179,2.2199944305396224,0.33116690256694353,0.7993851651666515,0.00018940097652375698,0.03420699300477281,600.0,30002,30005,,,,,,
random_sampling,2,5,500,75,0.15,2,150,75,0.08718224489474924,20,2.2199944305396224,0.33116690256694353,2.3163750575709914,0.09638062703136896,2.3495968863160654,0.2112207567788852,0.12960245577644303,0.000165564997587353,0.03810015000635758,750.0,30002,30006,,,,,,
random_sampling,2,6,500,75,0.15,2,150,75,0.04680922221593569,20,2.3495968863160654,0.2112207567788852,2.2644873918406274,-0.08510949447543803,2.2521883875747712,0.16991276561584082,-0.0974084987412942,0.00020411598961800337,0.04513818601844832,900.0,30002,30007,,,,,,
random_sampling,2,7,500,75,0.15,2,150,75,0.13248363684528164,20,2.2521883875747712,0.16991276561584082,2.4063826070826178,0.1541942195078465,2.3792945567049957,0.18065905711366567,0.12710616913022443,0.00028876197757199407,0.047165695985313505,1050.0,30002,30008,,,,,,
random_sampling,2,8,500,75,0.15,2,150,75,0.1288598869760668,20,2.3792945567049957,0.18065905711366567,2.451572640770488,0.07227808406549219,2.4933856760806727,0.22819345327179716,0.11409111937567706,0.00019211199833080173,0.03489830100443214,1200.0,30002,30009,,,,,,
active_learning_pev,3,1,500,75,0.15,1,75,75,0.24194502906305432,20,-0.12222805433604182,0.9583081974328178,0.9327647927804744,1.0549928471165162,0.790773206284687,0.7583164919025371,0.9130012606207287,0.38910952501464635,0.48939784400863573,75.0,30003,30003,50.0,25.0,True,0.17897188566420572,0.24194502906305432,
active_learning_pev,3,2,500,75,0.15,1,75,75,0.30784498766966256,20,0.790773206284687,0.7583164919025371,0.9109296219587282,0.12015641567404123,1.6898426697842848,0.643014999409167,0.8990694634995978,0.2632867999491282,0.33657532098004594,150.0,30003,30004,50.0,25.0,True,0.28633229295425516,0.30784498766966256,
active_learning_pev,3,3,500,75,0.15,1,75,75,0.2362248359492744,20,1.6898426697842848,0.643014999409167,-0.16030685200536687,-1.8501495217896515,1.5831729203360105,0.4735047328440002,-0.10666974944827423,0.21267639001598582,0.26548379403539,225.0,30003,30005,50.0,25.0,True,0.21530230675076506,0.2362248359492744,
active_learning_pev,3,4,500,75,0.15,1,75,75,0.4810619829786074,20,1.5831729203360105,0.4735047328440002,0.875648549473069,-0.7075243708629415,2.4510482286895887,0.3459566748378135,0.8678753083535782,0.20240777399158105,0.2620173409814015,300.0,30003,30006,50.0,25.0,True,0.4705572415372524,0.4810619829786074,
active_learning_pev,3,5,500,75,0.15,1,75,75,0.4201505013540263,20,2.4510482286895887,0.3459566748378135,0.3415411290403588,-2.10950709964923,2.787367081715659,0.19154365176718205,0.3363188530260701,0.19866604800336063,0.2603815519833006,375.0,30003,30007,50.0,25.0,True,0.46887059505511053,0.4201505013540263,
active_learning_pev,3,6,500,75,0.15,1,75,75,0.198289090409652,20,2.787367081715659,0.19154365176718205,0.08498044673354065,-2.702386634982118,2.9002296595377617,0.0762939674011257,0.11286257782210285,0.20515979803167284,0.2601203080266714,450.0,30003,30008,50.0,25.0,True,0.14134787800990106,0.198289090409652,
active_learning_pev,3,7,500,75,0.15,1,75,75,0.06976271097053577,20,2.9002296595377617,0.0762939674011257,-0.01990018597355636,-2.920129845511318,2.8816629451827036,0.09737138970715574,-0.018566714355058078,0.15329200396081433,0.20673171197995543,525.0,30003,30009,50.0,25.0,True,0.2285861272346295,0.06976271097053577,
active_learning_pev,3,8,500,75,0.15,1,75,75,0.07342456313114866,20,2.8816629451827036,0.09737138970715574,0.07006018463606332,-2.8116027605466405,2.922419599228575,0.1442331574468739,0.040756654045871255,0.10972612700425088,0.2215527250082232,600.0,30003,30010,50.0,25.0,True,0.2529372125479494,0.07342456313114866,
diversity_sampling,3,1,500,75,0.15,2,150,75,0.13241864160484174,20,-0.12222805433604182,0.9583081974328178,0.3857190747658972,0.507947129101939,0.2694401061969971,1.055778331583141,0.39166816053303893,0.20817075902596116,0.11274786799913272,150.0,30003,30003,,,,,,
diversity_sampling,3,2,500,75,0.15,2,150,75,0.2299726639467582,20,0.2694401061969971,1.055778331583141,1.2574431007298732,0.9880029945328761,1.2831196229803514,0.9843305568357796,1.0136795167833543,0.1588525059632957,0.07911692600464448,300.0,30003,30004,,,,,,
diversity_sampling,3,3,500,75,0.15,2,150,75,0.44368926688142935,20,1.2831196229803514,0.9843305568357796,1.0822830460466069,-0.20083657693374457,1.0891905372962691,0.8402492229024298,-0.1939290856840823,0.09929731098236516,0.04866225697332993,450.0,30003,30005,,,,,,
diversity_sampling,3,4,500,75,0.15,2,150,75,0.4444167084206083,20,1.0891905372962691,0.8402492229024298,2.3918365612360923,1.3026460239398232,2.5635292124593825,0.8019278120563241,1.4743386751631133,0.06312787299975753,0.037629528960678726,600.0,30003,30006,,,,,,
diversity_sampling,3,5,500,75,0.15,2,150,75,0.6848185021438749,20,2.5635292124593825,0.8019278120563241,3.5227749447705827,0.9592457323112002,3.5756198286072243,0.18796723017507194,1.0120906161478418,0.04043212195392698,0.04034621099708602,750.0,30003,30007,,,,,,
diversity_sampling,3,6,500,75,0.15,2,150,75,0.15336083886401256,20,3.5756198286072243,0.18796723017507194,3.7630131514028355,0.18739332279561127,3.7393328998347273,0.2065326993397214,0.163713071227503,0.0256777559989132,0.04826810798840597,900.0,30003,30008,,,,,,
diversity_sampling,3,7,500,75,0.15,2,150,75,0.6772829224897876,20,3.7393328998347273,0.2065326993397214,4.2986231113628985,0.5592902115281713,4.299018343305809,0.03254505810291216,0.5596854434710816,0.037109462020453066,0.03575662994990125,1050.0,30003,30009,,,,,,
diversity_sampling,3,8,500,75,0.15,2,150,75,-0.07041796056735299,20,4.299018343305809,0.03254505810291216,4.295680557687436,-0.003337785618373168,4.287030371399012,0.02883572456218798,-0.011987971906797235,0.0174095620168373,0.04147157398983836,1200.0,30003,30010,,,,,,
fixed_sampling,3,1,500,75,0.15,2,150,75,0.3410389948736618,20,-0.12222805433604182,0.9583081974328178,0.9955943117843468,1.1178223661203885,1.0510830412085015,0.7111436584834708,1.1733110955445434,0.0001782850013114512,0.12602392304688692,150.0,30003,30003,,,,,,
fixed_sampling,3,2,500,75,0.15,2,150,75,0.3772538872645918,20,1.0510830412085015,0.7111436584834708,1.6185952717762153,0.5675122305677138,1.5970910892150318,0.32272156324639156,0.5460080480065304,0.00014076504157856107,0.08020675100851804,300.0,30003,30004,,,,,,
