strategy,replicate,run_seed,step,generation_before,number_phenotyped_before,action,action_name,reward,event
linear_q_learning,2,30002,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,2,30002,5,2,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,2,30002,6,2,50,2,Highest-PEV batch,2.0540056678216625,generation_finalized
linear_q_learning,2,30002,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,2,30002,8,3,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,2,30002,9,3,50,2,Highest-PEV batch,0.9742905999497555,generation_finalized
linear_q_learning,2,30002,10,4,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,2,30002,11,4,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,2,30002,12,4,50,2,Highest-PEV batch,2.016629945827115,generation_finalized
linear_q_learning,2,30002,13,5,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,2,30002,14,5,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,2,30002,15,5,50,2,Highest-PEV batch,1.6342039868103435,generation_finalized
linear_q_learning,2,30002,16,6,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,2,30002,17,6,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,2,30002,18,6,50,2,Highest-PEV batch,1.881963732601116,generation_finalized
linear_q_learning,2,30002,19,7,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,2,30002,20,7,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,2,30002,21,7,50,2,Highest-PEV batch,0.6127199545580124,generation_finalized
linear_q_learning,2,30002,22,8,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,2,30002,23,8,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,2,30002,24,8,50,2,Highest-PEV batch,2.0135759792033903,generation_finalized
linear_q_learning,3,30003,1,1,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,30003,2,1,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,30003,3,1,50,2,Highest-PEV batch,-0.9840506135096809,generation_finalized
linear_q_learning,3,30003,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,30003,5,2,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,30003,6,2,50,2,Highest-PEV batch,0.7752851859418024,generation_finalized
linear_q_learning,3,30003,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,30003,8,3,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,30003,9,3,50,2,Highest-PEV batch,2.0252938217867245,generation_finalized
linear_q_learning,3,30003,10,4,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,3,30003,11,4,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,30003,12,4,50,2,Highest-PEV batch,1.9993314869904846,generation_finalized
linear_q_learning,3,30003,13,5,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,3,30003,14,5,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,30003,15,5,50,2,Highest-PEV batch,1.9653521459660466,generation_finalized
linear_q_learning,3,30003,16,6,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,3,30003,17,6,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,30003,18,6,50,2,Highest-PEV batch,1.904578595555452,generation_finalized
linear_q_learning,3,30003,19,7,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,3,30003,20,7,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,30003,21,7,50,2,Highest-PEV batch,1.8232061980016667,generation_finalized
linear_q_learning,3,30003,22,8,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,3,30003,23,8,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,3,30003,24,8,50,2,Highest-PEV batch,1.9800271252261772,generation_finalized
linear_q_learning,4,30004,1,1,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,4,30004,2,1,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,4,30004,3,1,50,2,Highest-PEV batch,2.0999582314935363,generation_finalized
linear_q_learning,4,30004,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,4,30004,5,2,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,4,30004,6,2,50,2,Highest-PEV batch,2.051951181019086,generation_finalized
linear_q_learning,4,30004,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,4,30004,8,3,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,4,30004,9,3,50,2,Highest-PEV batch,1.1657726769640357,generation_finalized
linear_q_learning,4,30004,10,4,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,4,30004,11,4,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,4,30004,12,4,50,2,Highest-PEV batch,2.0392293735341998,generation_finalized
linear_q_learning,4,30004,13,5,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,4,30004,14,5,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,4,30004,15,5,50,2,Highest-PEV batch,1.9736917632285598,generation_finalized
linear_q_learning,4,30004,16,6,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,4,30004,17,6,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,4,30004,18,6,50,2,Highest-PEV batch,1.9806515114312404,generation_finalized
linear_q_learning,4,30004,19,7,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,4,30004,20,7,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,4,30004,21,7,50,2,Highest-PEV batch,1.372490562388311,generation_finalized
linear_q_learning,4,30004,22,8,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,4,30004,23,8,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,4,30004,24,8,50,2,Highest-PEV batch,1.620855020162791,generation_finalized
linear_q_learning,5,30005,1,1,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,5,30005,2,1,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,5,30005,3,1,50,2,Highest-PEV batch,0.4444335989298755,generation_finalized
linear_q_learning,5,30005,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,5,30005,5,2,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,5,30005,6,2,50,2,Highest-PEV batch,2.0866442255635067,generation_finalized
linear_q_learning,5,30005,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,5,30005,8,3,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,5,30005,9,3,50,2,Highest-PEV batch,2.0628865201587248,generation_finalized
linear_q_learning,5,30005,10,4,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,5,30005,11,4,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,5,30005,12,4,50,2,Highest-PEV batch,2.0178293502385403,generation_finalized
linear_q_learning,5,30005,13,5,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,5,30005,14,5,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,5,30005,15,5,50,2,Highest-PEV batch,2.026788062621354,generation_finalized
linear_q_learning,5,30005,16,6,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,5,30005,17,6,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,5,30005,18,6,50,2,Highest-PEV batch,1.9638744450253542,generation_finalized
linear_q_learning,5,30005,19,7,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,5,30005,20,7,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,5,30005,21,7,50,2,Highest-PEV batch,-1.2529306538715017,generation_finalized
linear_q_learning,5,30005,22,8,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,5,30005,23,8,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,5,30005,24,8,50,2,Highest-PEV batch,1.9357219797053986,generation_finalized
linear_q_learning,6,30006,1,1,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,6,30006,2,1,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,6,30006,3,1,50,2,Highest-PEV batch,2.093697798050814,generation_finalized
linear_q_learning,6,30006,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,6,30006,5,2,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,6,30006,6,2,50,2,Highest-PEV batch,2.029111887339766,generation_finalized
linear_q_learning,6,30006,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,6,30006,8,3,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,6,30006,9,3,50,2,Highest-PEV batch,2.010580335152995,generation_finalized
linear_q_learning,6,30006,10,4,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,6,30006,11,4,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,6,30006,12,4,50,2,Highest-PEV batch,1.2401670992517793,generation_finalized
linear_q_learning,6,30006,13,5,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,6,30006,14,5,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,6,30006,15,5,50,2,Highest-PEV batch,-1.2095257372205153,generation_finalized
linear_q_learning,6,30006,16,6,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,6,30006,17,6,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,6,30006,18,6,50,2,Highest-PEV batch,1.7194900811271308,generation_finalized
linear_q_learning,6,30006,19,7,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,6,30006,20,7,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,6,30006,21,7,50,2,Highest-PEV batch,1.4694666652661428,generation_finalized
linear_q_learning,6,30006,22,8,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,6,30006,23,8,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,6,30006,24,8,50,2,Highest-PEV batch,1.2284777911561637,generation_finalized
linear_q_learning,7,30007,1,1,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,7,30007,2,1,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,7,30007,3,1,50,2,Highest-PEV batch,2.092151811528367,generation_finalized
linear_q_learning,7,30007,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,7,30007,5,2,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,7,30007,6,2,50,2,Highest-PEV batch,2.0421926813329816,generation_finalized
linear_q_learning,7,30007,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,7,30007,8,3,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,7,30007,9,3,50,2,Highest-PEV batch,2.0154929834901143,generation_finalized
linear_q_learning,7,30007,10,4,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,7,30007,11,4,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,7,30007,12,4,50,2,Highest-PEV batch,1.5383849526452633,generation_finalized
linear_q_learning,7,30007,13,5,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,7,30007,14,5,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,7,30007,15,5,50,2,Highest-PEV batch,2.0158729204405192,generation_finalized
linear_q_learning,7,30007,16,6,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,7,30007,17,6,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,7,30007,18,6,50,2,Highest-PEV batch,-1.7153792279178721,generation_finalized
linear_q_learning,7,30007,19,7,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,7,30007,20,7,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,7,30007,21,7,50,2,Highest-PEV batch,1.7460389167364911,generation_finalized
linear_q_learning,7,30007,22,8,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,7,30007,23,8,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,7,30007,24,8,50,2,Highest-PEV batch,0.4195911920332165,generation_finalized
linear_q_learning,8,30008,1,1,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,8,30008,2,1,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,8,30008,3,1,50,2,Highest-PEV batch,2.0977949565276086,generation_finalized
linear_q_learning,8,30008,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,8,30008,5,2,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,8,30008,6,2,50,2,Highest-PEV batch,1.0420167627548629,generation_finalized
linear_q_learning,8,30008,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,8,30008,8,3,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,8,30008,9,3,50,2,Highest-PEV batch,1.8898645367119566,generation_finalized
linear_q_learning,8,30008,10,4,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,8,30008,11,4,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,8,30008,12,4,50,2,Highest-PEV batch,1.6847640834876227,generation_finalized
linear_q_learning,8,30008,13,5,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,8,30008,14,5,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,8,30008,15,5,50,2,Highest-PEV batch,2.013295765798115,generation_finalized
linear_q_learning,8,30008,16,6,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,8,30008,17,6,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,8,30008,18,6,50,2,Highest-PEV batch,1.9846344072467657,generation_finalized
linear_q_learning,8,30008,19,7,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,8,30008,20,7,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,8,30008,21,7,50,2,Highest-PEV batch,2.007926618304584,generation_finalized
linear_q_learning,8,30008,22,8,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,8,30008,23,8,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,8,30008,24,8,50,2,Highest-PEV batch,1.4078110448197199,generation_finalized
linear_q_learning,9,30009,1,1,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,9,30009,2,1,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,9,30009,3,1,50,2,Highest-PEV batch,0.42452230414203335,generation_finalized
linear_q_learning,9,30009,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,9,30009,5,2,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,9,30009,6,2,50,2,Highest-PEV batch,2.077896037262181,generation_finalized
linear_q_learning,9,30009,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,9,30009,8,3,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,9,30009,9,3,50,2,Highest-PEV batch,2.0579673387681985,generation_finalized
linear_q_learning,9,30009,10,4,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,9,30009,11,4,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,9,30009,12,4,50,2,Highest-PEV batch,-1.933227961703213,generation_finalized
linear_q_learning,9,30009,13,5,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,9,30009,14,5,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,9,30009,15,5,50,2,Highest-PEV batch,2.0353110213694343,generation_finalized
linear_q_learning,9,30009,16,6,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,9,30009,17,6,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,9,30009,18,6,50,2,Highest-PEV batch,1.588118052703382,generation_finalized
linear_q_learning,9,30009,19,7,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,9,30009,20,7,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,9,30009,21,7,50,2,Highest-PEV batch,1.9967003971795658,generation_finalized
linear_q_learning,9,30009,22,8,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,9,30009,23,8,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,9,30009,24,8,50,2,Highest-PEV batch,1.9671463795504773,generation_finalized
linear_q_learning,10,30010,1,1,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,10,30010,2,1,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,10,30010,3,1,50,2,Highest-PEV batch,2.090610252545445,generation_finalized
linear_q_learning,10,30010,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,10,30010,5,2,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,10,30010,6,2,50,2,Highest-PEV batch,1.995401200564666,generation_finalized
linear_q_learning,10,30010,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,10,30010,8,3,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,10,30010,9,3,50,2,Highest-PEV batch,-1.7886079298282416,generation_finalized
linear_q_learning,10,30010,10,4,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,10,30010,11,4,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,10,30010,12,4,50,2,Highest-PEV batch,1.8639341472207354,generation_finalized
linear_q_learning,10,30010,13,5,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,10,30010,14,5,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,10,30010,15,5,50,2,Highest-PEV batch,2.0221672445636147,generation_finalized
linear_q_learning,10,30010,16,6,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,10,30010,17,6,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,10,30010,18,6,50,2,Highest-PEV batch,2.0365908299496844,generation_finalized
linear_q_learning,10,30010,19,7,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,10,30010,20,7,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,10,30010,21,7,50,2,Highest-PEV batch,1.9748257678174772,generation_finalized
linear_q_learning,10,30010,22,8,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,10,30010,23,8,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,10,30010,24,8,50,2,Highest-PEV batch,-0.7827203888150791,generation_finalized
linear_q_learning,11,30011,1,1,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,11,30011,2,1,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,11,30011,3,1,50,2,Highest-PEV batch,2.0968753178880783,generation_finalized
linear_q_learning,11,30011,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,11,30011,5,2,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,11,30011,6,2,50,2,Highest-PEV batch,2.028976829596484,generation_finalized
linear_q_learning,11,30011,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,11,30011,8,3,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,11,30011,9,3,50,2,Highest-PEV batch,1.9861404246692562,generation_finalized
linear_q_learning,11,30011,10,4,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,11,30011,11,4,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,11,30011,12,4,50,2,Highest-PEV batch,1.5344363876231704,generation_finalized
linear_q_learning,11,30011,13,5,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,11,30011,14,5,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,11,30011,15,5,50,2,Highest-PEV batch,-0.2243376533389122,generation_finalized
linear_q_learning,11,30011,16,6,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,11,30011,17,6,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,11,30011,18,6,50,2,Highest-PEV batch,1.6345188810426652,generation_finalized
linear_q_learning,11,30011,19,7,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,11,30011,20,7,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,11,30011,21,7,50,2,Highest-PEV batch,1.7735976427628368,generation_finalized
linear_q_learning,11,30011,22,8,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,11,30011,23,8,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,11,30011,24,8,50,2,Highest-PEV batch,1.9609033377357101,generation_finalized
linear_q_learning,12,30012,1,1,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,12,30012,2,1,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,12,30012,3,1,50,2,Highest-PEV batch,2.0999410607352957,generation_finalized
linear_q_learning,12,30012,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,12,30012,5,2,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,12,30012,6,2,50,2,Highest-PEV batch,2.0316308076924194,generation_finalized
linear_q_learning,12,30012,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,12,30012,8,3,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,12,30012,9,3,50,2,Highest-PEV batch,1.8436975927790453,generation_finalized
linear_q_learning,12,30012,10,4,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,12,30012,11,4,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,12,30012,12,4,50,2,Highest-PEV batch,2.0245360346709607,generation_finalized
linear_q_learning,12,30012,13,5,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,12,30012,14,5,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,12,30012,15,5,50,2,Highest-PEV batch,1.7746982258367565,generation_finalized
linear_q_learning,12,30012,16,6,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,12,30012,17,6,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,12,30012,18,6,50,2,Highest-PEV batch,2.008338707407989,generation_finalized
linear_q_learning,12,30012,19,7,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,12,30012,20,7,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,12,30012,21,7,50,2,Highest-PEV batch,1.592115715635415,generation_finalized
linear_q_learning,12,30012,22,8,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,12,30012,23,8,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,12,30012,24,8,50,2,Highest-PEV batch,1.4046468963371068,generation_finalized
linear_q_learning,13,30013,1,1,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,13,30013,2,1,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,13,30013,3,1,50,2,Highest-PEV batch,2.0792496144809895,generation_finalized
linear_q_learning,13,30013,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,13,30013,5,2,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,13,30013,6,2,50,2,Highest-PEV batch,2.045614304262102,generation_finalized
linear_q_learning,13,30013,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,13,30013,8,3,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,13,30013,9,3,50,2,Highest-PEV batch,2.0258789971254685,generation_finalized
linear_q_learning,13,30013,10,4,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,13,30013,11,4,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,13,30013,12,4,50,2,Highest-PEV batch,2.0132585890460626,generation_finalized
linear_q_learning,13,30013,13,5,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,13,30013,14,5,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,13,30013,15,5,50,2,Highest-PEV batch,-0.6308419141018898,generation_finalized
linear_q_learning,13,30013,16,6,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,13,30013,17,6,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,13,30013,18,6,50,2,Highest-PEV batch,-0.5184106003286861,generation_finalized
linear_q_learning,13,30013,19,7,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,13,30013,20,7,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,13,30013,21,7,50,2,Highest-PEV batch,-0.7861889004514205,generation_finalized
linear_q_learning,13,30013,22,8,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,13,30013,23,8,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,13,30013,24,8,50,2,Highest-PEV batch,0.539793994718675,generation_finalized
linear_q_learning,14,30014,1,1,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,14,30014,2,1,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,14,30014,3,1,50,2,Highest-PEV batch,2.082246202347596,generation_finalized
linear_q_learning,14,30014,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,14,30014,5,2,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,14,30014,6,2,50,2,Highest-PEV batch,2.0985959722313874,generation_finalized
linear_q_learning,14,30014,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,14,30014,8,3,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,14,30014,9,3,50,2,Highest-PEV batch,2.076176662112117,generation_finalized
linear_q_learning,14,30014,10,4,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,14,30014,11,4,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,14,30014,12,4,50,2,Highest-PEV batch,2.0391618197747765,generation_finalized
linear_q_learning,14,30014,13,5,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,14,30014,14,5,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,14,30014,15,5,50,2,Highest-PEV batch,2.0293978895536786,generation_finalized
linear_q_learning,14,30014,16,6,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,14,30014,17,6,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,14,30014,18,6,50,2,Highest-PEV batch,1.9796154753889903,generation_finalized
linear_q_learning,14,30014,19,7,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,14,30014,20,7,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,14,30014,21,7,50,2,Highest-PEV batch,1.8721455529861148,generation_finalized
linear_q_learning,14,30014,22,8,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,14,30014,23,8,25,1,Diversity batch,0.0,phenotype_batch
