strategy,replicate,seed,number_of_generations,total_number_phenotyped,initial_mean_genetic_value,final_mean_genetic_value,total_realized_genetic_gain,mean_gain_per_generation,gain_standard_deviation,gain_per_100_phenotypes,area_under_genetic_gain_curve,mean_prediction_accuracy,final_prediction_accuracy,minimum_prediction_accuracy,maximum_prediction_accuracy,prediction_accuracy_variability,initial_genetic_variance,final_genetic_variance,variance_retention,rate_of_variance_loss,cumulative_phenotyping_cost,mean_selection_seconds,mean_cycle_seconds,mean_initial_model_accuracy,mean_final_model_accuracy,total_cycle_seconds
active_learning_pev,14,30014,8,600,-0.13884573382773693,3.407655578789698,3.546501312617435,0.4433126640771794,0.628413013422054,0.5910835521029059,17.785718927511013,0.20917562137486395,0.1653316348066825,-0.1266714760826179,0.5395280871772982,0.18626309126367474,0.9743425275332694,0.16435104070705847,0.16867891533293114,-0.11586207993036497,600.0,0.19061513598717283,0.25655081462900853,0.2005992757161441,0.20917562137486395,2.0524065170320682
active_learning_pev,15,30015,8,600,-0.12943105168064822,1.36398029850697,1.4934113501876183,0.18667641877345226,0.30626596228800285,0.2489018916979364,9.311732352890068,0.10806928198363146,0.09913751323953325,-0.08077975790292481,0.3367485508270766,0.14993202135008166,0.8563961897106561,0.05856509082198158,0.06838551073162587,-0.11053139265918313,600.0,0.19910683387570316,0.27433740000560647,0.03834830421196149,0.10806928198363146,2.1946992000448518
active_learning_pev,16,30016,8,600,-0.14402742240002847,3.453882084968436,3.5979095073684646,0.4497386884210581,0.35608972960786966,0.5996515845614108,17.33806523049288,0.2779972967413784,0.38606812091587706,0.08638257266690584,0.44379202994979333,0.13985323845167139,0.9381330423894217,0.09143134629797818,0.0974609593380304,-0.14087305241171455,600.0,0.20339129774220055,0.27489875463652425,0.2093193917742914,0.2779972967413784,2.199190037092194
active_learning_pev,17,30017,8,600,-0.19198031041777358,2.713440666239567,2.9054209766573407,0.3631776220821676,0.469608483300993,0.4842368294428901,14.869048923543055,0.2522876736345072,0.21995536563229426,-0.08178895130645665,0.5713352162319204,0.2068285599500421,0.9743163118235173,0.14547034145726634,0.14930504569404776,-0.1106552528758345,600.0,0.18617748899850994,0.2628757501151995,0.19550040647384617,0.2522876736345072,2.103006000921596
active_learning_pev,18,30018,8,600,-0.0982908842782971,1.7914801722064262,1.8897710564847232,0.2362213820605904,0.3677630845902596,0.31496184274745387,9.921274528287874,0.21308548812610878,0.012340357120492352,-0.13615500698779084,0.631025491900811,0.28583325021400424,0.9515556914287155,0.122704433614969,0.12895139477410317,-0.12521617635203847,600.0,0.19255127661745064,0.2690776366071077,0.18074302193972813,0.21308548812610878,2.1526210928568617
active_learning_pev,19,30019,8,600,-0.15795672765461724,2.516337660149713,2.6742943878043306,0.33428679847554127,0.3819273968217536,0.4457157313007218,14.065791697355312,0.24839062528382883,0.3923915864293816,0.035532634292447365,0.3923915864293816,0.12134763293967764,0.9503917304797681,0.20612746494704157,0.21688684606187195,-0.10342894440905037,600.0,0.23219687762320973,0.29905062699253904,0.2058110947978387,0.24839062528382883,2.3924050159403123
active_learning_pev,20,30020,8,600,-0.13544348236372694,0.743278960649156,0.8787224430128829,0.10984030537661035,0.2866571870803089,0.14645374050214716,3.63898409531682,0.12339429747725111,0.4904091302185715,-0.29323457276660103,0.5227757519409046,0.29420256290060254,0.8854475750003188,0.11509203348941781,0.12998175921299052,-0.09094630852727581,600.0,0.21031731488619698,0.279021128983004,0.025719091258834037,0.12339429747725111,2.232169031864032
diversity_sampling,1,30001,8,600,-0.10750762888163229,2.185268476505161,2.292776105386793,0.28659701317334907,0.6403451535512662,0.3821293508977988,12.910159302957334,0.2489447691209131,0.14081570761604112,-0.20207661569288238,0.6553085825096908,0.26159687882343574,0.9535162127165758,0.04980126817041617,0.052229073303884294,-0.13761562952280415,600.0,0.07414423085720045,0.054760029874159954,,,0.43808023899327964
diversity_sampling,2,30002,8,600,-0.18162254825809984,2.7251432790134715,2.9067658272715713,0.3633457284089464,0.2552576210880362,0.4844609712119285,14.370027326179528,0.1518872247566666,-0.025246141296925,-0.19671335625962608,0.3578958769641425,0.1963972054989209,0.9366901329390922,0.2681687289833952,0.2862939616348374,-0.10083714223480855,600.0,0.08908444800181314,0.05565030436991947,,,0.44520243495935574
diversity_sampling,3,30003,8,600,-0.12222805433604182,1.9165190764307953,2.0387471307668372,0.25484339134585465,0.23754151130436477,0.33979118846113954,10.694221306314564,0.15275067799139122,-0.32279626793031374,-0.32279626793031374,0.468291482752572,0.24241993796709527,0.9583081974328178,0.0574286516649754,0.0599271213778816,-0.1423648476086106,600.0,0.09247297462570714,0.057303442488773726,,,0.4584275399101898
diversity_sampling,4,30004,8,600,-0.1152759887591104,1.4687021688420314,1.5839781576011418,0.19799726970014273,0.22762673144951032,0.2639963596001903,7.95758002480926,0.10874863717566491,-0.11813480445433634,-0.11813480445433634,0.22763296492614435,0.12551760379296448,0.9122437426261061,0.07616335279655666,0.0834901345306055,-0.10172210137606426,600.0,0.0952313196103205,0.055936714248673525,,,0.4474937139893882
diversity_sampling,5,30005,8,600,-0.1687455645907328,2.3645933279870603,2.533338892577793,0.31666736157222414,0.4739551137689775,0.4222231487629655,13.669967298780357,0.23025594519596135,0.15929085671420062,0.025215171403503277,0.5439682030989671,0.2128987545034049,0.9186011247010439,0.05045752417765791,0.05492865490892924,-0.11916567475292801,600.0,0.08408985324786045,0.05340953425184125,,,0.42727627401473
diversity_sampling,6,30006,8,600,-0.1342414077844221,1.9847071512144454,2.1189485589988677,0.2648685698748584,0.24137288216658298,0.35315809316647795,12.341392421487152,0.2975594717239312,0.0010869405193771463,-0.04314923446816325,0.5010720899071455,0.2112721415404595,1.0181977430476035,0.12045745125644575,0.1183045749992534,-0.11587592059833376,600.0,0.08109534375398653,0.0517649321409408,,,0.4141194571275264
diversity_sampling,7,30007,8,600,-0.13346250577962326,2.444369727554823,2.5778322333344463,0.3222290291668058,0.45295696315711015,0.4296387055557411,13.511474097117105,0.20068672029720822,-0.16128076008272244,-0.16128076008272244,0.42126996287002755,0.17241695036502516,0.937775281438865,0.11365915955324828,0.12120084822331488,-0.1002143546016104,600.0,0.09604407411825377,0.055055962613550946,,,0.44044770090840757
diversity_sampling,8,30008,8,600,-0.17662318517595768,2.919080939976388,3.095704125152346,0.3869630156440432,0.49880693349002364,0.515950687525391,15.857375454744691,0.2635094232861065,0.4588690963613327,-0.23655831569741528,0.6077848149443261,0.26299408862342566,0.9215156781712852,0.1283756161715667,0.13930920462072172,-0.1340126635563573,600.0,0.08682948699424742,0.05543769362702733,,,0.44350154901621863
diversity_sampling,9,30009,8,600,-0.14714781314480652,0.6900022774154425,0.837150090560249,0.10464376132003111,0.5005836978111604,0.13952501509337484,3.381913984256427,0.19609768903144248,0.4073380582641707,-0.03154859955384465,0.47071618751198935,0.1883991256697454,0.9541386343219832,0.10110561058057886,0.10596532510438081,-0.11479277074629883,600.0,0.08759979161550291,0.05360279549495317,,,0.42882236395962536
diversity_sampling,10,30010,8,600,-0.12821328541740715,2.6260131491881102,2.7542264346055174,0.3442783043256897,0.34132492818226856,0.4590377391009196,13.25051187017687,0.20602741838160693,0.21875473153605385,-0.18158394603755454,0.5417303766482694,0.25357058387743553,0.908373259157212,0.05274949559068049,0.05807028670088927,-0.13167973976911684,600.0,0.0947308593604248,0.06121453225205187,,,0.48971625801641494
diversity_sampling,11,30011,8,600,-0.18874134097415937,2.535853161377049,2.7245945023512084,0.34057431279390105,0.36645453062090927,0.4540990837252014,12.480316062110305,0.20264259951609184,0.0864011201110205,0.016923485545632007,0.4081407691815257,0.13365316785386083,0.933352028205971,0.15773651329022412,0.1690000219889328,-0.10526709842072952,600.0,0.0798599181289319,0.057499528491462115,,,0.4599962279316969
diversity_sampling,12,30012,8,600,-0.17448536362579398,0.9975112604644394,1.1719966240902333,0.14649957801127916,0.33050459453016634,0.19533277068170554,8.421624625933154,0.05800150538531505,0.09782717740727115,-0.16545331771586977,0.39516600104044347,0.1995733323269859,0.9568604164794672,0.033449125752774554,0.03495716321492574,-0.13553631351656154,600.0,0.07874675800121622,0.056455101490428206,,,0.45164081192342564
diversity_sampling,13,30013,8,600,-0.15535338229933118,3.5646495271076377,3.720002909406969,0.4650003636758711,0.3015595891254268,0.6200004849011614,18.303912725105558,0.2307376058609103,-0.18209762864669496,-0.18209762864669496,0.4341369443420692,0.18852789616397286,1.0103786499260579,0.07321025275828406,0.07245823411217348,-0.11773639234339216,600.0,0.08127825885458151,0.05703272238315549,,,0.4562617790652439
diversity_sampling,14,30014,8,600,-0.13884573382773693,1.4339214486558014,1.5727671824835383,0.1965958978104423,0.42490423517135606,0.2621278637472564,6.9794264793442125,0.24586719554510666,0.40286166774615095,0.02294775897024576,0.6144093887510473,0.19436521353012792,0.9743425275332694,0.054222329810501735,0.05565017258127459,-0.11291886592628514,600.0,0.0901457763829967,0.05303618149628164,,,0.42428945197025314
diversity_sampling,15,30015,8,600,-0.12943105168064822,3.640918091597018,3.770349143277666,0.47129364290970827,0.5179715498353513,0.628391523879611,14.616334849980314,0.30527008276107576,-0.19871716418790644,-0.19871716418790644,0.6861446933953961,0.29076421663336477,0.856396189710656,0.24338448177503044,0.2841961287301627,-0.08408566095792211,600.0,0.095450927503407,0.0530917853830033,,,0.4247342830640264
diversity_sampling,16,30016,8,600,-0.1440274224000285,2.343907768115825,2.4879351905158535,0.3109918988144817,0.2960060515884308,0.4146558650859756,11.25837856630619,0.21448912217170446,0.5118987803254128,-0.09168215975853433,0.5118987803254128,0.2122640601568057,0.9381330423894216,0.10733667301563402,0.11441519290509998,-0.0909838524016752,600.0,0.0836663013760699,0.05459940587024903,,,0.43679524696199223
diversity_sampling,17,30017,8,600,-0.19198031041777358,3.6807244220798547,3.8727047324976285,0.48408809156220356,0.44649686730719557,0.6454507887496047,20.222955259184438,0.2739089241253163,0.2293239437340559,-0.059202504002862234,0.579504714584548,0.22495694846208636,0.9743163118235174,0.1340577116425327,0.13759157063852503,-0.13522645921224297,600.0,0.08340629874874139,0.057408277491049375,,,0.459266219928395
diversity_sampling,18,30018,8,600,-0.09829088427829709,2.34600829186163,2.444299176139927,0.30553739701749083,0.4077914487934949,0.4073831960233211,14.739322198337058,0.1884432977235307,0.1629463778401561,-0.02468689962131362,0.3884066343362298,0.13181980941767038,0.9515556914287155,0.18374301373803442,0.1930974880326269,-0.11772079831803449,600.0,0.09092717673775041,0.059123938241100404,,,0.47299150592880324
diversity_sampling,19,30019,8,600,-0.15795672765461724,3.48304211552896,3.6409988431835774,0.4551248553979471,0.361725545548881,0.6068331405305962,19.19480397325973,0.2695140851643655,0.30144956326176586,-0.030856628147964325,0.46614591164966324,0.16678533556434313,0.9503917304797681,0.07271742940907559,0.07651311251663252,-0.12405286463769584,600.0,0.09510651312302798,0.05887113339122152,,,0.47096906712977216
diversity_sampling,20,30020,8,600,-0.1354434823637269,1.5389483601208036,1.6743918424845305,0.20929898031056632,0.30828635266206,0.2790653070807551,9.653224833771699,0.16124942551842844,0.0035391414093320496,-0.12910079565067356,0.36532910861890855,0.18843976832929532,0.8854475750003187,0.1448651335061344,0.163606674857156,-0.10103860701388456,600.0,0.08627208411780884,0.05553587949543726,,,0.44428703596349806
fixed_sampling,1,30001,8,600,-0.10750762888163229,1.3886322915256797,1.496139920407312,0.187017490050914,0.29730153981743246,0.24935665340121868,8.182318892089679,0.15160249741495174,0.022367736370247505,-0.1332820748456403,0.3163384772484059,0.1502978369606247,0.9535162127165758,0.10359299619162064,0.10864314084024153,-0.11576214725579446,600.0,0.0002038810052908957,0.061569994875753764,,,0.4925599590060301
fixed_sampling,2,30002,8,600,-0.18162254825809984,3.676531531390871,3.858154079648971,0.4822692599561214,0.45323483753060956,0.6430256799414952,21.28831202304107,0.3057348931977942,0.024416303144159338,0.024416303144159338,0.5813349837016293,0.186426924319338,0.9366901329390922,0.029694429391932883,0.03170144356998767,-0.14707038195926697,600.0,0.00020391810539877042,0.055147375489468686,,,0.4411790039157495
fixed_sampling,3,30003,8,600,-0.12222805433604182,2.192660088013703,2.3148881423497447,0.28936101779371814,0.35611324172292536,0.38581469039162414,10.905552965872438,0.21878357846212393,0.41968448493151156,-0.44417479518004427,0.45385942266378815,0.2876043508134938,0.9583081974328178,0.2083287906382701,0.21739226607510573,-0.11134218511470573,600.0,0.00021961474703857675,0.060178751875355374,,,0.481430015002843
fixed_sampling,4,30004,8,600,-0.1152759887591104,2.8099940816772704,2.925270070436381,0.3656587588045476,0.5167050695053649,0.48754501173939685,15.063638098554167,0.11479844646923211,-0.3101872720266954,-0.3101872720266954,0.32520374735661534,0.2465475826936368,0.9122437426261061,0.045443832810055235,0.049815450286602767,-0.1144628776936792,600.0,0.00021427836327347904,0.05546887338277884,,,0.4437509870622307
fixed_sampling,5,30005,8,600,-0.1687455645907328,0.7954103941880498,0.9641559587787827,0.12051949484734782,0.24550756280995492,0.16069265979646377,4.856952443888757,0.08787852857287211,-0.03369827241734914,-0.41312314075542755,0.38656923060340237,0.2504121819959481,0.9186011247010439,0.09119902537695199,0.09928033280672549,-0.10035696978860995,600.0,0.00019260976114310324,0.05233969287655782,,,0.41871754301246256
fixed_sampling,6,30006,8,600,-0.1342414077844221,2.385037144094171,2.519278551878593,0.3149098189848241,0.45629441830430717,0.4198797586464321,14.150417779889823,0.17077030210193583,0.478131204615019,-0.29024688053926484,0.5084303993488611,0.26726103796411355,1.0181977430476035,0.05886356811435646,0.05781152876863569,-0.11605219275170085,600.0,0.00021760849631391466,0.060447485753684305,,,0.48357988602947444
fixed_sampling,7,30007,8,600,-0.13346250577962326,2.923750487367107,3.0572129931467305,0.3821516241433413,0.2831429514184583,0.5095354988577885,15.064148903088292,0.27665489486834394,0.3595234578057013,0.17997014230380717,0.5186272416793337,0.1141179316271293,0.937775281438865,0.01491056537047309,0.015899934307924208,-0.11914903209355504,600.0,0.00016816562128951773,0.06261436348722782,,,0.5009149078978226
fixed_sampling,8,30008,8,600,-0.17662318517595768,2.997185746824168,3.1738089320001257,0.3967261165000157,0.345221620407867,0.5289681553333543,16.34592105390169,0.2845214480005215,-0.0913123414637696,-0.0913123414637696,0.5755003320451002,0.24880921993072405,0.9215156781712852,0.15286793259726675,0.16588750058016125,-0.10639683794605836,600.0,0.00016501136269653216,0.056275173752510455,,,0.45020139002008364
fixed_sampling,9,30009,8,600,-0.14714781314480652,2.7776177044168873,2.924765517561694,0.3655956896952117,0.3849627375359683,0.48746091959361565,14.186063995963492,0.3733629217639691,0.5684246867975704,0.15117937802428671,0.7137157576758493,0.19316959504855777,0.9541386343219832,0.0064562444215064555,0.006766568493575677,-0.12113907536978614,600.0,0.00020024312107125297,0.06507576512376545,,,0.5206061209901236
fixed_sampling,10,30010,8,600,-0.12821328541740715,2.684706072574602,2.8129193579920093,0.35161491974900116,0.3536348878339065,0.4688198929986682,13.219036546298467,0.1784401963098516,0.07269764078521232,-0.07888409253677285,0.40758213126891435,0.16620496083419012,0.908373259157212,0.02458752078660106,0.027067640464684465,-0.12250276736473362,600.0,0.00019721550052054226,0.057986229614471085,,,0.4638898369157687
fixed_sampling,11,30011,8,600,-0.18874134097415937,0.5898464622537489,0.7785878032279083,0.09732347540348853,0.26527030382403205,0.12976463387131806,4.151874816418398,0.13554917153973536,-0.2300004102729077,-0.2300004102729077,0.40240976630412345,0.17936626095157254,0.933352028205971,0.03513140054694219,0.037640032362140474,-0.12787457766301563,600.0,0.00018826812447514385,0.0592925763776293,,,0.4743406110210344
fixed_sampling,12,30012,8,600,-0.17448536362579398,2.6563183123691974,2.8308036759949915,0.35385045949937394,0.3538811177258642,0.47180061266583195,15.14846978564957,0.198418215674805,0.28443649824317835,-0.2693975649636264,0.4579893385359955,0.24049173910012991,0.9568604164794672,0.09788459513528686,0.10229767419518636,-0.10806537728617502,600.0,0.00017388710693921894,0.053219007852021605,,,0.42575206281617284
fixed_sampling,13,30013,8,600,-0.15535338229933118,2.8281093042368,2.9834626865361313,0.3729328358170164,0.3521133033774384,0.49724378108935524,15.833398133366899,0.21035362674579428,0.1054919277293217,-0.05495444086912945,0.48276383255148064,0.19442794754062864,1.0103786499260579,0.034159697982312845,0.03380880819761259,-0.1500527671836527,600.0,0.00018938499852083623,0.05571547399449628,,,0.4457237919559702
fixed_sampling,14,30014,8,600,-0.13884573382773693,1.5189276148622195,1.6577733486899564,0.20722166858624455,0.31323975813019134,0.27629555811499273,7.995479232220927,0.2471446865366878,0.3865660123294217,0.04586681574403951,0.5064685487667506,0.1654188000464695,0.9743425275332694,0.1467779263021723,0.1506430461100452,-0.1075513364682902,600.0,0.00017039262456819415,0.055776988505385816,,,0.44621590804308653
fixed_sampling,15,30015,8,600,-0.12943105168064822,2.6272466285707163,2.7566776802513644,0.3445847100314206,0.5862970073109275,0.4594462800418941,16.446724840231596,0.14858444681815589,-0.16139736907476163,-0.23798852453808875,0.5567997667882936,0.27982276633098746,0.856396189710656,0.199454760235938,0.23290010235020575,-0.08606530941864407,600.0,0.00021205825032666326,0.0577037946350174,,,0.4616303570801392
fixed_sampling,16,30016,8,600,-0.1440274224000285,0.01392978569572162,0.15795720809575012,0.019744651011968775,0.46597869831023087,0.026326201349291686,-1.9627696701611717,0.10233708907092225,0.20689008057316277,-0.12580444664240797,0.5710999407100129,0.2644824341987346,0.9381330423894216,0.023493720674271492,0.025043058513782933,-0.14221338687863794,600.0,0.0001910407590912655,0.05637958900479134,,,0.45103671203833073
fixed_sampling,17,30017,8,600,-0.19198031041777358,1.3771506485838387,1.5691309590016123,0.19614136987520156,0.3405420032807841,0.26152182650026873,9.553132499335723,0.19490145480069881,-0.06086733444935512,-0.06086733444935512,0.48864300960421486,0.18600641037622384,0.9743163118235174,0.007975802934580983,0.00818605091364382,-0.12449357002658822,600.0,0.00017314462456852198,0.0557526821285137,,,0.4460214570281096
fixed_sampling,18,30018,8,600,-0.09829088427829709,2.2543620705686926,2.35265295484699,0.2940816193558737,0.5187679296114759,0.39210882580783163,15.437866242297702,0.1985546916535061,0.2444019599444386,-0.08734973786679236,0.48447298478066303,0.19642403739596556,0.9515556914287155,0.01871358616204625,0.019666306796976528,-0.1106873551235488,600.0,0.00019290549971628934,0.05776629075262463,,,0.462130326020997
fixed_sampling,19,30019,8,600,-0.15795672765461724,1.696852085387364,1.8548088130419813,0.23185110163024766,0.3532997561317807,0.3091348021736635,11.406764705438674,0.1443902139950399,0.014619318431357045,-0.14917036198725298,0.3133544260476095,0.167589725387387,0.9503917304797681,0.2246540845880881,0.23638051277516933,-0.10913169738387968,600.0,0.00016941298235906288,0.05477976037218468,,,0.43823808297747746
fixed_sampling,20,30020,8,600,-0.1354434823637269,0.9394868907424434,1.0749303731061703,0.1343662966382713,0.2828470593846232,0.17915506218436172,6.884957349258909,0.10295376697639544,0.050105126519970976,-0.05514955240343085,0.20580184411030358,0.10539883209184407,0.8854475750003187,0.0394457475372855,0.04454893621146492,-0.09903376213314524,600.0,0.00017751112318364903,0.05464871949516237,,,0.43718975596129894
linear_q_learning,1,30001,8,525,-0.1075076288816323,2.935222999142511,3.042730628024143,0.3803413285030179,0.31163526517224144,0.5795677386712653,16.529020257633178,0.17565592734198957,-0.09002230914499854,-0.09002230914499854,0.3641107831084472,0.15158061664538744,0.9535162127165757,0.023725197403843292,0.024881797590258065,-0.1254941031617238,525.0,,,,,0.0
linear_q_learning,2,30002,8,525,-0.18162254825809987,3.766238747750602,3.9478612960087016,0.4934826620010877,0.4878978107213096,0.7519735801921337,20.675728054847326,0.2998603692963282,0.41500437118627903,-0.20599022964035452,0.6528459956211841,0.28330840985630257,0.9366901329390922,0.05618547329357862,0.0599829883093602,-0.1455207663836499,525.0,,,,,0.0
linear_q_learning,3,30003,8,525,-0.12222805433604182,-0.6601094345432837,-0.537881380207242,-0.06723517252590525,0.25980448111885873,-0.10245359622995086,-1.4371998864021063,-0.07203384663342507,-0.13556249924837524,-0.41905100877798124,0.42378448458243045,0.27435761720178575,0.9583081974328178,0.022339611625536902,0.023311510519665592,-0.09627542194455861,525.0,,,,,0.0
linear_q_learning,4,30004,8,525,-0.11527598875911042,3.1547976571807053,3.270073645939816,0.408759205742477,0.36817383435642564,0.622871170655203,16.24169474310937,0.2591798789691113,0.3294711755588056,-0.07016474214680238,0.607943265728696,0.20439871720690814,0.9122437426261061,0.10894758198677913,0.1194281494035225,-0.141604492650309,525.0,,,,,0.0
linear_q_learning,5,30005,8,525,-0.16874556459073284,3.2280722521275673,3.3968178167183,0.42460222708978757,0.511781622554056,0.6470129174701524,15.70039508393727,0.2680722791071444,-0.03318148008521096,-0.03318148008521096,0.5989965920612665,0.21805616946700052,0.9186011247010438,0.10508693476492946,0.11439887448333977,-0.11507429116802648,525.0,,,,,0.0
linear_q_learning,6,30006,8,500,-0.13424140778442212,3.4497156725194102,3.5839570803038323,0.4479946350379791,0.3427398507066585,0.7167914160607665,18.036616495379313,0.27338028741028175,-0.042754757363145476,-0.06626250552006371,0.5025758390991999,0.22170728493952846,1.0181977430476035,0.05094788393398185,0.05003731768397752,-0.13518568691190944,500.0,,,,,0.0
linear_q_learning,7,30007,8,525,-0.13346250577962326,1.7619677102196716,1.8954302159992948,0.23692877699991186,0.38238097801676085,0.36103432685700854,11.722110428360532,0.22168985627168625,0.1661866939990722,0.011953758161241598,0.4494668033436044,0.14428198358562053,0.937775281438865,0.18248688132150218,0.1945955336352068,-0.09715710836300605,525.0,,,,,0.0
linear_q_learning,8,30008,8,525,-0.17662318517595765,1.9676931368014066,2.144316321977364,0.2680395402471705,0.3685272424011479,0.4084412041861646,10.572731996871802,0.2008826624403109,0.14508784161494756,0.026727571633014847,0.40452302789528416,0.12943682523206274,0.9215156781712853,0.08205252652361088,0.08904083616508963,-0.10607781958823795,525.0,,,,,0.0
