strategy,replicate,run_seed,step,generation_before,number_phenotyped_before,action,action_name,reward,event
linear_q_learning,20,20020,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,20020,5,2,25,0,Random batch,0.08399669110182886,phenotype_batch
linear_q_learning,20,20020,6,2,50,4,Stop and finalize generation,0.7223632441117459,generation_finalized
linear_q_learning,20,20020,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,20020,8,3,25,0,Random batch,9.90862856922298e-10,phenotype_batch
linear_q_learning,20,20020,9,3,50,4,Stop and finalize generation,0.24209373311876,generation_finalized
linear_q_learning,20,20020,10,4,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,20020,11,4,25,0,Random batch,9.944393286375722e-10,phenotype_batch
linear_q_learning,20,20020,12,4,50,4,Stop and finalize generation,0.5384783339912559,generation_finalized
linear_q_learning,20,20020,13,5,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,20020,14,5,25,0,Random batch,0.002129851602453008,phenotype_batch
linear_q_learning,20,20020,15,5,50,4,Stop and finalize generation,0.8452058723803255,generation_finalized
linear_q_learning,20,20020,16,6,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,20020,17,6,25,0,Random batch,0.05443228577009298,phenotype_batch
linear_q_learning,20,20020,18,6,50,4,Stop and finalize generation,0.4269002298752233,generation_finalized
linear_q_learning,20,20020,19,7,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,20020,20,7,25,0,Random batch,0.05785538453734692,phenotype_batch
linear_q_learning,20,20020,21,7,50,4,Stop and finalize generation,0.3765974431124579,generation_finalized
linear_q_learning,20,20020,22,8,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,20020,23,8,25,0,Random batch,1.6465563006735395e-09,phenotype_batch
linear_q_learning,20,20020,24,8,50,4,Stop and finalize generation,0.2946947492995592,generation_finalized
linear_q_learning,20,20020,25,9,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,20020,26,9,25,1,Diversity batch,0.08388868254346116,phenotype_batch
linear_q_learning,20,20020,27,9,50,4,Stop and finalize generation,0.02308872796719901,generation_finalized
linear_q_learning,20,20020,28,10,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,20020,29,10,25,1,Diversity batch,0.052603928608871954,phenotype_batch
linear_q_learning,20,20020,30,10,50,4,Stop and finalize generation,0.038592639089525066,generation_finalized
linear_q_learning,20,20020,31,11,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,20020,32,11,25,1,Diversity batch,3.6117659632897263e-09,phenotype_batch
linear_q_learning,20,20020,33,11,50,4,Stop and finalize generation,0.037951864209231044,generation_finalized
linear_q_learning,20,20020,34,12,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,20020,35,12,25,1,Diversity batch,4.918658909993773e-09,phenotype_batch
linear_q_learning,20,20020,36,12,50,3,Highest-GEBV batch,2.8411531257517538e-09,phenotype_batch
linear_q_learning,20,20020,37,12,75,3,Highest-GEBV batch,0.06173832846765341,phenotype_batch
linear_q_learning,20,20020,38,12,100,3,Highest-GEBV batch,0.015415814622071582,phenotype_batch
linear_q_learning,20,20020,39,12,125,3,Highest-GEBV batch,0.02975662861925261,phenotype_batch
linear_q_learning,20,20020,40,12,150,3,Highest-GEBV batch,-0.019264852541029276,phenotype_batch
linear_q_learning,20,20020,41,12,175,4,Stop and finalize generation,1.6747197951889832e-30,generation_finalized
linear_q_learning,20,20020,42,13,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,20020,43,13,25,1,Diversity batch,0.10581626103314334,phenotype_batch
linear_q_learning,20,20020,44,13,50,3,Highest-GEBV batch,-0.10581625219536643,phenotype_batch
linear_q_learning,20,20020,45,13,75,3,Highest-GEBV batch,0.027293834169419093,phenotype_batch
linear_q_learning,20,20020,46,13,100,3,Highest-GEBV batch,0.021345663305409025,phenotype_batch
linear_q_learning,20,20020,47,13,125,3,Highest-GEBV batch,0.009468891356226005,phenotype_batch
linear_q_learning,20,20020,48,13,150,3,Highest-GEBV batch,0.012933370964161417,phenotype_batch
linear_q_learning,20,20020,49,13,175,3,Highest-GEBV batch,-0.005812098266358639,generation_finalized
linear_q_learning,20,20020,50,14,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,20020,51,14,25,1,Diversity batch,1.5240359823476268e-08,phenotype_batch
linear_q_learning,20,20020,52,14,50,3,Highest-GEBV batch,2.8496309433215755e-09,phenotype_batch
linear_q_learning,20,20020,53,14,75,3,Highest-GEBV batch,3.73323085056965e-09,phenotype_batch
linear_q_learning,20,20020,54,14,100,3,Highest-GEBV batch,1.1928686397766341e-09,phenotype_batch
linear_q_learning,20,20020,55,14,125,3,Highest-GEBV batch,4.941906468463172e-09,phenotype_batch
linear_q_learning,20,20020,56,14,150,3,Highest-GEBV batch,1.0088987165536672e-08,phenotype_batch
linear_q_learning,20,20020,57,14,175,3,Highest-GEBV batch,9.070757482331824e-09,generation_finalized
linear_q_learning,20,20020,58,15,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,20020,59,15,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,20020,60,15,50,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,20020,61,15,75,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,20020,62,15,100,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,20020,63,15,125,4,Stop and finalize generation,1.6747197951889832e-30,generation_finalized
linear_q_learning,20,20020,64,16,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,20020,65,16,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,20020,66,16,50,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,67,16,75,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,68,16,100,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,69,16,125,4,Stop and finalize generation,1.6747197951889832e-30,generation_finalized
linear_q_learning,20,20020,70,17,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,20020,71,17,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,20020,72,17,50,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,73,17,75,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,74,17,100,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,75,17,125,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,76,17,150,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,77,17,175,4,Stop and finalize generation,1.6747197951889832e-30,generation_finalized
linear_q_learning,20,20020,78,18,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,20020,79,18,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,20020,80,18,50,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,81,18,75,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,82,18,100,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,83,18,125,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,84,18,150,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,85,18,175,3,Highest-GEBV batch,1.6747197951889832e-30,generation_finalized
linear_q_learning,20,20020,86,19,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,20020,87,19,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,20020,88,19,50,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,89,19,75,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,90,19,100,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,91,19,125,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,92,19,150,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,93,19,175,3,Highest-GEBV batch,1.6747197951889832e-30,generation_finalized
linear_q_learning,20,20020,94,20,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,20020,95,20,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,20020,96,20,50,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,97,20,75,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,98,20,100,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,99,20,125,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,100,20,150,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,20,20020,101,20,175,3,Highest-GEBV batch,1.6747197951889832e-30,generation_finalized
