strategy,replicate,generation,population_size,number_phenotyped,phenotyping_fraction,replications,phenotyping_cost_units,training_population_size,prediction_accuracy,number_of_selected_parents,population_mean_gv_before,population_variance_gv_before,selected_parent_mean_gv,selection_differential,next_generation_mean_gv,next_generation_variance_gv,realized_genetic_gain,selection_seconds,cycle_seconds,cumulative_phenotyping_cost,run_seed,cycle_seed,initial_batch_size,uncertainty_batch_size,selected_by_uncertainty,initial_model_accuracy,final_model_accuracy,episode_step
active_learning_pev,1,13,1000,200,0.2,1,200,200,0.578112162453926,20,6.725668938141682,0.0035109525946367902,0.04628719959261922,-6.679381738549063,6.77361167144054,0.0015992122581144916,0.04794273329885801,0.2314951470179949,0.3173565509787295,2600.0,20001,20013,50.0,150.0,True,0.631555295457894,0.578112162453926,
active_learning_pev,1,14,1000,200,0.2,1,200,200,0.39668673532707843,20,6.77361167144054,0.0015992122581144916,0.020970063868439345,-6.752641607572101,6.7950350388065335,5.221662864276608e-05,0.02142336736599315,0.23354030400514603,0.3143140879983548,2800.0,20001,20014,50.0,150.0,True,0.20928381871468896,0.39668673532707843,
active_learning_pev,1,15,1000,200,0.2,1,200,200,-0.2568157934890956,20,6.7950350388065335,5.221662864276608e-05,-0.0136746555095161,-6.808709694316049,6.782946945538452,0.0003282979828410872,-0.012088093268081579,0.19086418600636534,0.2751852689834777,3000.0,20001,20015,50.0,150.0,True,-0.22796511303631253,-0.2568157934890956,
active_learning_pev,1,16,1000,200,0.2,1,200,200,0.046501887101588806,20,6.782946945538452,0.0003282979828410872,0.005968496051114764,-6.776978449487337,6.789973149750524,0.00020342716338735568,0.007026204212071896,0.23037751199444756,0.31458924800972454,3200.0,20001,20016,50.0,150.0,True,-0.04469606875616206,0.046501887101588806,
active_learning_pev,1,17,1000,200,0.2,1,200,200,0.16068267879793696,20,6.789973149750524,0.00020342716338735568,0.006497350131593288,-6.78347579961893,6.796470499882118,7.106855001991098e-30,0.006497350131594359,0.1690871010068804,0.26040585301234387,3400.0,20001,20017,50.0,150.0,True,-0.2707419926415884,0.16068267879793696,
active_learning_pev,1,18,1000,200,0.2,1,200,200,0.0,20,6.796470499882118,7.106855001991098e-30,0.0,-6.796470499882118,6.796470499882118,7.106855001991098e-30,0.0,0.1851128420094028,0.2702071509847883,3600.0,20001,20018,50.0,150.0,True,0.0,0.0,
active_learning_pev,1,19,1000,200,0.2,1,200,200,0.0,20,6.796470499882118,7.106855001991098e-30,0.0,-6.796470499882118,6.796470499882118,7.106855001991098e-30,0.0,0.19914769401657395,0.2791620320058428,3800.0,20001,20019,50.0,150.0,True,0.0,0.0,
active_learning_pev,1,20,1000,200,0.2,1,200,200,0.0,20,6.796470499882118,7.106855001991098e-30,0.0,-6.796470499882118,6.796470499882118,7.106855001991098e-30,0.0,0.2028837540128734,0.3037547100102529,4000.0,20001,20020,50.0,150.0,False,0.0,0.0,
diversity_sampling,1,1,1000,200,0.2,1,200,200,0.5238724460744252,20,-0.13314627914244168,0.9430240904123077,1.2071042733845452,1.3402505525269868,1.2074826377527006,0.8173977861813091,1.3406289168951422,0.9989846380194649,0.13613195199286565,200.0,20001,20001,,,,,,
diversity_sampling,1,2,1000,200,0.2,1,200,200,0.5975450010454048,20,1.2074826377527006,0.8173977861813091,2.523033143371863,1.3155505056191625,2.524822410949731,0.31225505752107297,1.3173397731970304,0.8272928950027563,0.1045374340028502,400.0,20001,20002,,,,,,
diversity_sampling,1,3,1000,200,0.2,1,200,200,0.6978384007813137,20,2.524822410949731,0.31225505752107297,3.353927519684608,0.8291051087348769,3.374438620179081,0.3800040224473332,0.84961620922935,0.5581162039889023,0.07437414600281045,600.0,20001,20003,,,,,,
diversity_sampling,1,4,1000,200,0.2,1,200,200,0.7006175954639453,20,3.374438620179081,0.3800040224473332,4.134877857071011,0.7604392368919299,4.1091065332462104,0.2837516824541195,0.7346679130671294,0.4861806480039377,0.06328067698632367,800.0,20001,20004,,,,,,
diversity_sampling,1,5,1000,200,0.2,1,200,200,0.44267428244404433,20,4.1091065332462104,0.2837516824541195,4.555856931901525,0.44675039865531474,4.566098840210259,0.17426947138888738,0.45699230696404847,0.38841428799787536,0.07462368000415154,1000.0,20001,20005,,,,,,
diversity_sampling,1,6,1000,200,0.2,1,200,200,0.378446308621555,20,4.566098840210259,0.17426947138888738,4.8012103376769,0.23511149746664106,4.829278773490941,0.16998540348765384,0.2631799332806821,0.2558378069952596,0.06082108401460573,1200.0,20001,20006,,,,,,
diversity_sampling,1,7,1000,200,0.2,1,200,200,0.4430530178213775,20,4.829278773490941,0.16998540348765384,5.26516284930049,0.4358840758095486,5.247564511949026,0.07436502602200784,0.4182857384580849,0.13349748399923556,0.06655306700849906,1400.0,20001,20007,,,,,,
diversity_sampling,1,8,1000,200,0.2,1,200,200,0.44560655178094616,20,5.247564511949026,0.07436502602200784,5.680794901508482,0.4332303895594558,5.676130092062392,0.0564942808789023,0.4285655801133661,0.10759036501985975,0.056784562999382615,1600.0,20001,20008,,,,,,
diversity_sampling,1,9,1000,200,0.2,1,200,200,0.2573693682732401,20,5.676130092062392,0.0564942808789023,5.674905871564101,-0.0012242204982912952,5.659621008186115,0.05214893577579435,-0.016509083876276698,0.07713957998203114,0.062417526001809165,1800.0,20001,20009,,,,,,
diversity_sampling,1,10,1000,200,0.2,1,200,200,0.6025556706574573,20,5.659621008186115,0.05214893577579435,5.810156230222885,0.15053522203676994,5.82240735595997,0.009858315676748372,0.1627863477738547,0.06284890900133178,0.056554110982688144,2000.0,20001,20010,,,,,,
diversity_sampling,1,11,1000,200,0.2,1,200,200,0.308163257002689,20,5.82240735595997,0.009858315676748372,5.88263172243817,0.06022436647819962,5.889157302146876,0.012725257071474875,0.06674994618690633,0.03877822699723765,0.05961997600388713,2200.0,20001,20011,,,,,,
diversity_sampling,1,12,1000,200,0.2,1,200,200,-0.045762842466391,20,5.889157302146876,0.012725257071474875,5.90655152352657,0.017394221379693597,5.91029374697727,0.013229165147439766,0.02113644483039323,0.04216230899328366,0.06024273001821712,2400.0,20001,20012,,,,,,
diversity_sampling,1,13,1000,200,0.2,1,200,200,0.19507354650360884,20,5.91029374697727,0.013229165147439766,5.936359298456961,0.02606555147969125,5.9360624884535556,0.010506568223411351,0.02576874147628594,0.02892621498904191,0.06412584902136587,2600.0,20001,20013,,,,,,
diversity_sampling,1,14,1000,200,0.2,1,200,200,0.4341215618169211,20,5.9360624884535556,0.010506568223411351,5.9861900120533695,0.05012752359981398,5.990439169343465,0.0036417987966571833,0.05437668088990932,0.016548002982744947,0.05990736701642163,2800.0,20001,20014,,,,,,
diversity_sampling,1,15,1000,200,0.2,1,200,200,0.06506712237067111,20,5.990439169343465,0.0036417987966571833,5.952678615686609,-0.03776055365685593,5.954113452906579,0.009474828819275532,-0.036325716436885536,0.018689268006710336,0.06389087898423895,3000.0,20001,20015,,,,,,
diversity_sampling,1,16,1000,200,0.2,1,200,200,,20,5.954113452906579,0.009474828819275532,6.0101039657195345,0.055990512812955195,6.0101039657195345,0.0,0.055990512812955195,0.00894996101851575,0.06119959999341518,3200.0,20001,20016,,,,,,
diversity_sampling,1,17,1000,200,0.2,1,200,200,,20,6.0101039657195345,0.0,6.0101039657195345,0.0,6.0101039657195345,0.0,0.0,0.013596039003459737,0.062164195987861603,3400.0,20001,20017,,,,,,
diversity_sampling,1,18,1000,200,0.2,1,200,200,,20,6.0101039657195345,0.0,6.0101039657195345,0.0,6.0101039657195345,0.0,0.0,0.010931681987131014,0.060378509981092066,3600.0,20001,20018,,,,,,
diversity_sampling,1,19,1000,200,0.2,1,200,200,,20,6.0101039657195345,0.0,6.0101039657195345,0.0,6.0101039657195345,0.0,0.0,0.010328367992769927,0.07344470501993783,3800.0,20001,20019,,,,,,
diversity_sampling,1,20,1000,200,0.2,1,200,200,,20,6.0101039657195345,0.0,6.0101039657195345,0.0,6.0101039657195345,0.0,0.0,0.007381168019492179,0.07439370997599326,4000.0,20001,20020,,,,,,
fixed_sampling,1,1,1000,200,0.2,1,200,200,0.4592199384643348,20,-0.13314627914244168,0.9430240904123077,0.8173056321108104,0.9504519112532521,0.8591611957363111,0.8981833128849607,0.9923074748787528,0.0002323460066691041,0.16147508600261062,200.0,20001,20001,,,,,,
fixed_sampling,1,2,1000,200,0.2,1,200,200,0.6699003435073391,20,0.8591611957363111,0.8981833128849607,2.352130253807669,1.492969058071358,2.350978046692143,0.0547345571608047,1.491816850955832,0.0002033520140685141,0.09290831198450178,400.0,20001,20002,,,,,,
fixed_sampling,1,3,1000,200,0.2,1,200,200,0.2909436786161121,20,2.350978046692143,0.0547345571608047,2.4297908055825013,0.07881275889035821,2.435153838026024,0.03680808638093375,0.08417579133388076,0.00019546700059436262,0.07300114198005758,600.0,20001,20003,,,,,,
fixed_sampling,1,4,1000,200,0.2,1,200,200,0.5597441930800372,20,2.435153838026024,0.03680808638093375,2.6523964723536806,0.21724263432765678,2.654360979735151,0.04024498611226426,0.21920714170912703,0.00019606301793828607,0.06629643301130272,800.0,20001,20004,,,,,,
fixed_sampling,1,5,1000,200,0.2,1,200,200,0.5839674086628721,20,2.654360979735151,0.04024498611226426,2.8319753611059757,0.17761438137082486,2.832781789806117,0.01417260655251905,0.17842081007096633,0.00019977797637693584,0.0797966259997338,1000.0,20001,20005,,,,,,
fixed_sampling,1,6,1000,200,0.2,1,200,200,-0.04123244654310692,20,2.832781789806117,0.01417260655251905,2.7744660912248,-0.05831569858131713,2.772083602011055,0.01903604783300986,-0.060698187795062086,0.00019950000569224358,0.061137273005442694,1200.0,20001,20006,,,,,,
fixed_sampling,1,7,1000,200,0.2,1,200,200,0.624164008144058,20,2.772083602011055,0.01903604783300986,2.967969974456792,0.1958863724457367,2.9605456346500607,0.004834164656662931,0.18846203263900563,0.0001892040017992258,0.06632547301705927,1400.0,20001,20007,,,,,,
fixed_sampling,1,8,1000,200,0.2,1,200,200,0.3807133100166756,20,2.9605456346500607,0.004834164656662931,3.005605576504141,0.04505994185408024,3.007084275635561,0.0030455149690018436,0.0465386409855002,0.00018788001034408808,0.06953996999072842,1600.0,20001,20008,,,,,,
fixed_sampling,1,9,1000,200,0.2,1,200,200,0.0016153420190455985,20,3.007084275635561,0.0030455149690018436,3.0096437419264004,0.002559466290839474,3.0162583890491006,0.001766087305587664,0.009174113413539686,0.0001838229945860803,0.07418532800511457,1800.0,20001,20009,,,,,,
fixed_sampling,1,10,1000,200,0.2,1,200,200,-0.031105412416051706,20,3.0162583890491006,0.001766087305587664,3.0029036586055913,-0.013354730443509322,3.002634643729782,0.0034137306471958002,-0.013623745319318648,0.0001882790238596499,0.07095559302251786,2000.0,20001,20010,,,,,,
fixed_sampling,1,11,1000,200,0.2,1,200,200,-0.18806657039200864,20,3.002634643729782,0.0034137306471958002,2.9760021710246156,-0.026632472705166332,2.9742535743318523,0.004502797218736414,-0.028381069397929615,0.00018769499729387462,0.0730909270059783,2200.0,20001,20011,,,,,,
fixed_sampling,1,12,1000,200,0.2,1,200,200,0.4941425004750258,20,2.9742535743318523,0.004502797218736414,3.0298051461865674,0.05555157185471504,3.0287290866833283,0.0009894776952306136,0.05447551235147596,0.00017975398804992437,0.07095742001547478,2400.0,20001,20012,,,,,,
fixed_sampling,1,13,1000,200,0.2,1,200,200,-0.050606151723531466,20,3.0287290866833283,0.0009894776952306136,3.0298051461865674,0.0010760595032390796,3.031284728003521,0.0006787582279000689,0.002555641320192592,0.0001864640216808766,0.06234146500355564,2600.0,20001,20013,,,,,,
fixed_sampling,1,14,1000,200,0.2,1,200,200,,20,3.031284728003521,0.0006787582279000689,3.036530518081811,0.005245790078290291,3.036530518081811,0.0,0.005245790078290291,0.00018800198449753225,0.06744212500052527,2800.0,20001,20014,,,,,,
fixed_sampling,1,15,1000,200,0.2,1,200,200,,20,3.036530518081811,0.0,3.036530518081811,0.0,3.036530518081811,0.0,0.0,0.00019508900004439056,0.07570461501018144,3000.0,20001,20015,,,,,,
fixed_sampling,1,16,1000,200,0.2,1,200,200,,20,3.036530518081811,0.0,3.036530518081811,0.0,3.036530518081811,0.0,0.0,0.00018084701150655746,0.08113922798656859,3200.0,20001,20016,,,,,,
fixed_sampling,1,17,1000,200,0.2,1,200,200,,20,3.036530518081811,0.0,3.036530518081811,0.0,3.036530518081811,0.0,0.0,0.0001856449816841632,0.0668541130144149,3400.0,20001,20017,,,,,,
fixed_sampling,1,18,1000,200,0.2,1,200,200,,20,3.036530518081811,0.0,3.036530518081811,0.0,3.036530518081811,0.0,0.0,0.00018522900063544512,0.06544635898899287,3600.0,20001,20018,,,,,,
fixed_sampling,1,19,1000,200,0.2,1,200,200,,20,3.036530518081811,0.0,3.036530518081811,0.0,3.036530518081811,0.0,0.0,0.00018709100550040603,0.07973530399613082,3800.0,20001,20019,,,,,,
fixed_sampling,1,20,1000,200,0.2,1,200,200,,20,3.036530518081811,0.0,3.036530518081811,0.0,3.036530518081811,0.0,0.0,0.0001803749764803797,0.06534612798714079,4000.0,20001,20020,,,,,,
linear_q_learning,1,1,1000,50,0.05,1,50,50,0.25327628943109565,20,-0.13314627914244165,0.9430240904123077,0.8482870639735696,0.9814333431160112,0.7150591693762608,0.8921405068457009,0.8482054485187025,,,,20001,20001,,,,,,3.0
linear_q_learning,1,2,1000,50,0.05,1,50,50,0.24662901356123526,20,0.7150591693762608,0.8921405068457009,1.2101220362150886,0.49506286683882783,1.9892614445797272,0.6396356292838067,1.2742022752034665,,,,20001,20002,,,,,,6.0
linear_q_learning,1,3,1000,50,0.05,1,50,50,0.3142936096111377,20,1.9892614445797272,0.6396356292838067,0.36894985393342833,-1.6203115906462988,2.3237093875988775,0.46645042243327345,0.33444794301915026,,,,20001,20003,,,,,,9.0
linear_q_learning,1,4,1000,50,0.05,1,50,50,0.45452042377212587,20,2.3237093875988775,0.46645042243327345,0.9386328083524713,-1.3850765792464061,3.24173185965685,0.22381761504593073,0.9180224720579724,,,,20001,20004,,,,,,12.0
linear_q_learning,1,5,1000,50,0.05,1,50,50,0.2904210708105807,20,3.24173185965685,0.22381761504593073,0.21129073457928219,-3.0304411250775676,3.433163651371058,0.1332674171502962,0.1914317917142081,,,,20001,20005,,,,,,15.0
linear_q_learning,1,6,1000,50,0.05,1,50,50,0.2226802390125051,20,3.433163651371058,0.1332674171502962,0.6138808635870452,-2.8192827877840125,4.0459888265769886,0.08415428387340657,0.6128251752059306,,,,20001,20006,,,,,,18.0
linear_q_learning,1,7,1000,50,0.05,1,50,50,0.37017607620520915,20,4.0459888265769886,0.08415428387340657,0.25751684298046507,-3.7884719835965237,4.302875035188435,0.016779974084623058,0.25688620861144607,,,,20001,20007,,,,,,21.0
linear_q_learning,1,8,1000,50,0.05,1,50,50,-0.1741869182755212,20,4.302875035188435,0.016779974084623058,-0.09052886054705164,-4.393403895735486,4.209565036413034,0.0064273912493887485,-0.0933099987754007,,,,20001,20008,,,,,,24.0
linear_q_learning,1,9,1000,50,0.05,1,50,50,-0.5169142239870356,20,4.209565036413034,0.0064273912493887485,-0.08381750008712972,-4.293382536500164,4.122337800940833,0.001551972116430628,-0.08722723547220124,,,,20001,20009,,,,,,27.0
linear_q_learning,1,10,1000,50,0.05,1,50,50,0.6857548732726272,20,4.122337800940833,0.001551972116430628,0.03917571799523599,-4.083162082945597,4.161895112836385,0.0004653741685880227,0.03955731189555234,,,,20001,20010,,,,,,30.0
linear_q_learning,1,11,1000,125,0.125,1,125,125,0.3686748763680321,20,4.161895112836385,0.0004653741685880227,0.05208756739325369,-4.1098075454431315,4.215127461930589,0.0021632191797086664,0.05323234909420371,,,,20001,20011,,,,,,36.0
linear_q_learning,1,12,1000,175,0.175,1,175,175,-0.13555022626823288,20,4.215127461930589,0.0021632191797086664,0.03701460833073707,-4.178112853599852,4.252142070261327,3.158602223107155e-30,0.037014608330737886,,,,20001,20012,,,,,,44.0
linear_q_learning,1,13,1000,150,0.15,1,150,150,0.0,20,4.252142070261327,3.158602223107155e-30,0.0,-4.252142070261327,4.252142070261327,3.158602223107155e-30,0.0,,,,20001,20013,,,,,,51.0
linear_q_learning,1,14,1000,50,0.05,1,50,50,0.0,20,4.252142070261327,3.158602223107155e-30,0.0,-4.252142070261327,4.252142070261327,3.158602223107155e-30,0.0,,,,20001,20014,,,,,,54.0
linear_q_learning,1,15,1000,75,0.075,1,75,75,0.0,20,4.252142070261327,3.158602223107155e-30,0.0,-4.252142070261327,4.252142070261327,3.158602223107155e-30,0.0,,,,20001,20015,,,,,,58.0
linear_q_learning,1,16,1000,125,0.125,1,125,125,0.0,20,4.252142070261327,3.158602223107155e-30,0.0,-4.252142070261327,4.252142070261327,3.158602223107155e-30,0.0,,,,20001,20016,,,,,,64.0
linear_q_learning,1,17,1000,175,0.175,1,175,175,0.0,20,4.252142070261327,3.158602223107155e-30,0.0,-4.252142070261327,4.252142070261327,3.158602223107155e-30,0.0,,,,20001,20017,,,,,,72.0
linear_q_learning,1,18,1000,200,0.2,1,200,200,0.0,20,4.252142070261327,3.158602223107155e-30,0.0,-4.252142070261327,4.252142070261327,3.158602223107155e-30,0.0,,,,20001,20018,,,,,,80.0
linear_q_learning,1,19,1000,200,0.2,1,200,200,0.0,20,4.252142070261327,3.158602223107155e-30,0.0,-4.252142070261327,4.252142070261327,3.158602223107155e-30,0.0,,,,20001,20019,,,,,,88.0
linear_q_learning,1,20,1000,200,0.2,1,200,200,0.0,20,4.252142070261327,3.158602223107155e-30,0.0,-4.252142070261327,4.252142070261327,3.158602223107155e-30,0.0,,,,20001,20020,,,,,,96.0
random_sampling,1,1,1000,200,0.2,1,200,200,0.5203052080045834,20,-0.13314627914244168,0.9430240904123077,1.298464458774201,1.4316107379166425,1.276238512513392,0.8692834724909995,1.4093847916558335,0.00025562799419276416,0.27964071501628496,200.0,20001,20001,,,,,,
random_sampling,1,2,1000,200,0.2,1,200,200,0.5509816325116721,20,1.276238512513392,0.8692834724909995,2.4068987284204293,1.1306602159070374,2.3828185567060616,0.6418597382256953,1.1065800441926696,0.00020113197388127446,0.09486894099973142,400.0,20001,20002,,,,,,
random_sampling,1,3,1000,200,0.2,1,200,200,0.5115769291568487,20,2.3828185567060616,0.6418597382256953,3.0806884198983515,0.6978698631922899,3.052764172353172,0.3323088910969694,0.6699456156471104,0.00017275198479183018,0.06903662698459812,600.0,20001,20003,,,,,,
random_sampling,1,4,1000,200,0.2,1,200,200,0.5315762927856091,20,3.052764172353172,0.3323088910969694,3.6582334903847133,0.6054693180315414,3.629335797623301,0.3002966868194864,0.576571625270129,0.00019956199685111642,0.06862308800918981,800.0,20001,20004,,,,,,
random_sampling,1,5,1000,200,0.2,1,200,200,0.6295790928740154,20,3.629335797623301,0.3002966868194864,4.358668238311672,0.7293324406883714,4.368105326368442,0.1936011773478166,0.7387695287451415,0.00026990799233317375,0.06521764097851701,1000.0,20001,20005,,,,,,
random_sampling,1,6,1000,200,0.2,1,200,200,0.37421146110479786,20,4.368105326368442,0.1936011773478166,4.986329164228915,0.618223837860473,4.985506312980743,0.10296391441295863,0.6174009866123003,0.0001937749912030995,0.06141794798895717,1200.0,20001,20006,,,,,,
random_sampling,1,7,1000,200,0.2,1,200,200,0.32481342387872175,20,4.985506312980743,0.10296391441295863,5.314101018312241,0.3285947053314979,5.308247886032167,0.06961960399592626,0.3227415730514247,0.00020588998449966311,0.064380276016891,1400.0,20001,20007,,,,,,
random_sampling,1,8,1000,200,0.2,1,200,200,0.5904771652691098,20,5.308247886032167,0.06961960399592626,5.592537806578561,0.284289920546394,5.602708977352634,0.038047471119995874,0.29446109132046683,0.00018188200192525983,0.07201201599673368,1600.0,20001,20008,,,,,,
random_sampling,1,9,1000,200,0.2,1,200,200,0.35599568738048487,20,5.602708977352634,0.038047471119995874,5.735311983780726,0.13260300642809142,5.722098197175077,0.018983865379537758,0.11938921982244288,0.000173302018083632,0.06830931099830195,1800.0,20001,20009,,,,,,
random_sampling,1,10,1000,200,0.2,1,200,200,0.5149114595908366,20,5.722098197175077,0.018983865379537758,5.854329429716831,0.13223123254175384,5.854649894253083,0.00035835578839467044,0.1325516970780063,0.00018096400890499353,0.06971174501813948,2000.0,20001,20010,,,,,,
random_sampling,1,11,1000,200,0.2,1,200,200,0.03830856132871476,20,5.854649894253083,0.00035835578839467044,5.852053514083004,-0.0025963801700790157,5.853897451090955,0.00043160096288663834,-0.0007524431621286354,0.00018446502508595586,0.0856988429732155,2200.0,20001,20011,,,,,,
random_sampling,1,12,1000,200,0.2,1,200,200,0.1913832032375744,20,5.853897451090955,0.00043160096288663834,5.863873623108325,0.00997617201737011,5.863589940491717,0.00011829257359297409,0.00969248940076195,0.00019396300194785,0.0802011769847013,2400.0,20001,20012,,,,,,
random_sampling,1,13,1000,200,0.2,1,200,200,-0.010278232511073048,20,5.863589940491717,0.00011829257359297409,5.866237644913388,0.002647704421671726,5.866237644913388,0.0,0.002647704421671726,0.0001800110039766878,0.06769604902365245,2600.0,20001,20013,,,,,,
random_sampling,1,14,1000,200,0.2,1,200,200,,20,5.866237644913388,0.0,5.866237644913388,0.0,5.866237644913388,0.0,0.0,0.0001864219957496971,0.07110164500772953,2800.0,20001,20014,,,,,,
random_sampling,1,15,1000,200,0.2,1,200,200,,20,5.866237644913388,0.0,5.866237644913388,0.0,5.866237644913388,0.0,0.0,0.00019029999384656549,0.06980379100423306,3000.0,20001,20015,,,,,,
random_sampling,1,16,1000,200,0.2,1,200,200,,20,5.866237644913388,0.0,5.866237644913388,0.0,5.866237644913388,0.0,0.0,0.0001828279928304255,0.06643046898534521,3200.0,20001,20016,,,,,,
random_sampling,1,17,1000,200,0.2,1,200,200,,20,5.866237644913388,0.0,5.866237644913388,0.0,5.866237644913388,0.0,0.0,0.00018028999329544604,0.06581933700363152,3400.0,20001,20017,,,,,,
random_sampling,1,18,1000,200,0.2,1,200,200,,20,5.866237644913388,0.0,5.866237644913388,0.0,5.866237644913388,0.0,0.0,0.00018331300816498697,0.06802002197946422,3600.0,20001,20018,,,,,,
random_sampling,1,19,1000,200,0.2,1,200,200,,20,5.866237644913388,0.0,5.866237644913388,0.0,5.866237644913388,0.0,0.0,0.00018329298472963274,0.06744916198658757,3800.0,20001,20019,,,,,,
random_sampling,1,20,1000,200,0.2,1,200,200,,20,5.866237644913388,0.0,5.866237644913388,0.0,5.866237644913388,0.0,0.0,0.00018348701996728778,0.07220092302304693,4000.0,20001,20020,,,,,,
active_learning_pev,2,1,1000,200,0.2,1,200,200,0.43208795783072124,20,-0.13314627914244165,0.9430240904123077,1.6061089331353675,1.739255212277809,1.4311142169742743,0.5500698364362743,1.564260496116716,0.531269589002477,0.6508312590012792,200.0,20002,20002,50.0,150.0,True,0.2958618994876093,0.43208795783072124,
active_learning_pev,2,2,1000,200,0.2,1,200,200,0.6887556201418015,20,1.4311142169742743,0.5500698364362743,0.729326518124358,-0.7017876988499163,2.1248235012542946,0.4408107050654931,0.6937092842800203,0.42131695500575006,0.5097530600032769,400.0,20002,20003,50.0,150.0,True,0.5770700913109703,0.6887556201418015,
active_learning_pev,2,3,1000,200,0.2,1,200,200,0.6063542696863361,20,2.1248235012542946,0.4408107050654931,0.8565015419299465,-1.2683219593243482,2.9717049807708253,0.3034053270893816,0.8468814795165307,0.2814475139894057,0.4252185339864809,600.0,20002,20004,50.0,150.0,True,0.3377576246171136,0.6063542696863361,
