strategy,replicate,seed,number_of_generations,total_number_phenotyped,initial_mean_genetic_value,final_mean_genetic_value,total_realized_genetic_gain,mean_gain_per_generation,gain_standard_deviation,gain_per_100_phenotypes,area_under_genetic_gain_curve,mean_prediction_accuracy,final_prediction_accuracy,minimum_prediction_accuracy,maximum_prediction_accuracy,prediction_accuracy_variability,initial_genetic_variance,final_genetic_variance,variance_retention,rate_of_variance_loss,cumulative_phenotyping_cost,mean_selection_seconds,mean_cycle_seconds,mean_initial_model_accuracy,mean_final_model_accuracy,total_cycle_seconds
active_learning_pev,11,30011,8,600,-0.18874134097415934,3.7553571442760094,3.944098485250169,0.49301231065627105,0.35522309938840424,0.6573497475416948,16.154384133048122,0.338670863167411,0.4960041555078895,0.09696673691649901,0.6439236985173099,0.1873940812490557,0.9333520282059709,0.05845203179399991,0.06262592251109438,-0.10560894010074963,600.0,0.20306696313491557,0.27863658313435735,0.3021009645544729,0.338670863167411,2.229092665074859
active_learning_pev,12,30012,8,600,-0.17448536362579398,4.438969053425954,4.613454417051748,0.5766818021314685,0.3439670914406187,0.7689090695086246,22.34891864194207,0.4610844219838695,0.3042757017253564,0.3042757017253564,0.5879702037213786,0.09676494025471905,0.9568604164794672,0.10047041074637555,0.10500007003741647,-0.09436179869831834,600.0,0.21663541038287804,0.2821203486309969,0.41909634799366025,0.4610844219838695,2.256962789047975
active_learning_pev,13,30013,8,600,-0.15535338229933118,5.206990080176738,5.36234346247607,0.6702929328095086,0.48779603485939393,0.8937239104126783,27.309629474023964,0.41229638405256547,0.20469095045491748,0.20469095045491748,0.5200687589897481,0.12505003159950712,1.0103786499260579,0.3170378427710622,0.3137812173626826,-0.10428711224892695,600.0,0.2100370722473599,0.2842318705006619,0.3648114479552777,0.41229638405256547,2.273854964005295
active_learning_pev,14,30014,8,600,-0.13884573382773693,4.926224769456745,5.065070503284482,0.6331338129105603,0.35477781769733296,0.8441784172140804,24.13448527435418,0.3349958839041833,0.004141945175789478,0.004141945175789478,0.6474014477299664,0.17876541891959252,0.9743425275332694,0.13843912325048152,0.14208465641027296,-0.11732522928056352,600.0,0.2068412490116316,0.2742325227591209,0.3085546921460726,0.3349958839041833,2.1938601820729673
active_learning_pev,15,30015,8,600,-0.12943105168064822,2.948976173276561,3.078407224957209,0.38480090311965115,0.3732756609334287,0.5130678708262015,17.416119897461744,0.2764197374256725,0.011715965250590597,0.011715965250590597,0.5154250413453424,0.17333996223993126,0.8563961897106561,0.10964873799081078,0.1280350605341401,-0.10730100633014,600.0,0.2078842154951417,0.27947933012183057,0.23389419124679778,0.2764197374256725,2.2358346409746446
active_learning_pev,16,30016,8,600,-0.14402742240002847,4.827865989511324,4.971893411911352,0.6214866764889191,0.31715567960567626,0.8286489019852252,24.518579006861643,0.3689921550011267,0.35076693387596797,0.2798063608013291,0.5584868509454473,0.09634865653609172,0.9381330423894217,0.07695041042258627,0.08202505076102408,-0.1254904577821092,600.0,0.2208383388715447,0.28979982186865527,0.3132501842158951,0.3689921550011267,2.318398574949242
active_learning_pev,17,30017,8,600,-0.19198031041777358,4.3056550599182115,4.497635370335985,0.5622044212919982,0.5461430473816259,0.7496058950559974,25.579784968560464,0.41128361004643366,0.2503200448768168,0.2493193827535811,0.6617447153074405,0.1657019447179221,0.9743163118235173,0.017133275489531266,0.017584921120190278,-0.1377181570875267,600.0,0.18229521150351502,0.2579789760056883,0.29917383803651393,0.41128361004643366,2.0638318080455065
active_learning_pev,18,30018,8,600,-0.0982908842782971,2.9526134185170303,3.0509043027953275,0.38136303784941594,0.4510781137895334,0.508484050465888,16.93672508306439,0.43242577697739387,0.12453553078926947,0.12250741787733048,0.6903871466933703,0.23278613004796458,0.9515556914287155,0.0073088120803350655,0.007680908375800088,-0.11990396542840774,600.0,0.21421589401143137,0.2856425794889219,0.3787159990835494,0.43242577697739387,2.2851406359113753
active_learning_pev,19,30019,8,600,-0.15795672765461724,3.785881388337828,3.9438381159924454,0.4929797644990556,0.4268421092956676,0.6573063526654076,20.798239945972608,0.2974561877922767,0.3496897697618401,-0.022510046413337023,0.5188473274505938,0.19064170405983755,0.9503917304797681,0.10956550557696043,0.11528457378480195,-0.11236240423429517,600.0,0.21128385174961295,0.28445496737549547,0.2726721211150198,0.2974561877922767,2.2756397390039638
active_learning_pev,20,30020,8,600,-0.13544348236372694,3.985266412910934,4.120709895274661,0.5150887369093327,0.2548453192679299,0.6867849825457769,20.275715312074503,0.29869529094715785,0.010867665699376756,0.010867665699376756,0.5363183805227443,0.18028679658334407,0.8854475750003188,0.12477001492995006,0.14091180376196202,-0.09749322063184805,600.0,0.2113695014922996,0.28188598088308936,0.22300357329756137,0.29869529094715785,2.255087847064715
