strategy,replicate,generation,population_size,number_phenotyped,phenotyping_fraction,replications,phenotyping_cost_units,training_population_size,prediction_accuracy,number_of_selected_parents,population_mean_gv_before,population_variance_gv_before,selected_parent_mean_gv,selection_differential,next_generation_mean_gv,next_generation_variance_gv,realized_genetic_gain,selection_seconds,cycle_seconds,cumulative_phenotyping_cost,run_seed,cycle_seed,initial_batch_size,uncertainty_batch_size,selected_by_uncertainty,initial_model_accuracy,final_model_accuracy,episode_step
diversity_sampling,1,3,500,75,0.15,1,75,75,0.3339913260690625,20,1.6069971301097288,0.6192130435735149,2.3745056315932747,0.7675085014835459,2.3551677442980745,0.5187796718245088,0.7481706141883457,0.07379796303575858,0.04708634497364983,225.0,30001,30003,,,,,,
diversity_sampling,1,4,500,75,0.15,1,75,75,0.13461828061634465,20,2.3551677442980745,0.5187796718245088,2.9069839234394577,0.5518161791413831,2.9085150022030057,0.5347388656350943,0.5533472579049312,0.0642035569762811,0.04480288102058694,300.0,30001,30004,,,,,,
diversity_sampling,1,5,500,75,0.15,1,75,75,0.2937208509869808,20,2.9085150022030057,0.5347388656350943,3.199640099795642,0.2911250975926363,3.235193222152121,0.5325817699439847,0.32667821994911517,0.06562059902353212,0.047962356999050826,375.0,30001,30005,,,,,,
diversity_sampling,1,6,500,75,0.15,1,75,75,0.27434086844025063,20,3.235193222152121,0.5325817699439847,3.8824394773059123,0.6472462551537914,3.871011316087105,0.27447439386986716,0.6358180939349842,0.036596204969100654,0.039776455028913915,450.0,30001,30006,,,,,,
diversity_sampling,1,7,500,75,0.15,1,75,75,0.42293220424741784,20,3.871011316087105,0.27447439386986716,4.331356050325846,0.460344734238741,4.305655719739747,0.24012131866688155,0.43464440365264156,0.02656505099730566,0.03930517099797726,525.0,30001,30007,,,,,,
diversity_sampling,1,8,500,75,0.15,1,75,75,0.3939540790392093,20,4.305655719739747,0.24012131866688155,4.689492120900429,0.3838364011606821,4.700662410187935,0.11347434888549363,0.3950066904481879,0.02355843799887225,0.04725423100171611,600.0,30001,30008,,,,,,
fixed_sampling,1,1,500,75,0.15,1,75,75,0.33428384634199365,20,-0.10750762888163229,0.9535162127165758,0.16095284675898658,0.26846047564061887,0.15476083738788346,0.7887527546186328,0.2622684662695157,0.00018090801313519478,0.11967748199822381,75.0,30001,30001,,,,,,
fixed_sampling,1,2,500,75,0.15,1,75,75,0.5017994896598951,20,0.15476083738788346,0.7887527546186328,1.541217489493068,1.3864566521051844,1.5888373379029646,0.4066284725046633,1.434076500515081,0.00013067503459751606,0.06526722997659817,150.0,30001,30002,,,,,,
fixed_sampling,1,3,500,75,0.15,1,75,75,0.2676233147382875,20,1.5888373379029646,0.4066284725046633,1.8090745362666056,0.22023719836364108,1.833956189028123,0.3348420216853032,0.24511885112515852,0.00017719395691528916,0.039041279000230134,225.0,30001,30003,,,,,,
fixed_sampling,1,4,500,75,0.15,1,75,75,0.4591139251576656,20,1.833956189028123,0.3348420216853032,2.2788560645787057,0.44489987555058264,2.2650755462153485,0.323162383599865,0.4311193571872254,0.0001912470324896276,0.04052252200199291,300.0,30001,30004,,,,,,
fixed_sampling,1,5,500,75,0.15,1,75,75,0.11656923290781893,20,2.2650755462153485,0.323162383599865,2.271376425454531,0.006300879239182322,2.2885406439896623,0.07672384172292435,0.023465097774313826,0.00017520698020234704,0.04617527703521773,375.0,30001,30005,,,,,,
fixed_sampling,1,6,500,75,0.15,1,75,75,0.4158250453757832,20,2.2885406439896623,0.07672384172292435,2.570115101440308,0.2815744574506458,2.5551854802995333,0.0711762612290087,0.266644836309871,0.00019829696975648403,0.040067425987217575,450.0,30001,30006,,,,,,
fixed_sampling,1,7,500,75,0.15,1,75,75,0.3552839549048658,20,2.5551854802995333,0.0711762612290087,2.6681796372450157,0.11299415694548243,2.6782567120638268,0.05674579135748352,0.12307123176429347,0.00028378103161230683,0.04584829800296575,525.0,30001,30007,,,,,,
fixed_sampling,1,8,500,75,0.15,1,75,75,0.10498966208758341,20,2.6782567120638268,0.05674579135748352,2.7157976386290614,0.03754092656523467,2.70791135822068,0.05800409894627619,0.029654646156853204,0.00017131702043116093,0.04541671701008454,600.0,30001,30008,,,,,,
linear_q_learning,1,1,500,75,0.15,1,75,75,0.3284719577361823,20,-0.1075076288816323,0.9535162127165757,1.010733568845083,1.1182411977267153,0.9693662473425833,0.839059062667634,1.0768738762242156,,,,30001,30001,,,,,,3.0
linear_q_learning,1,2,500,75,0.15,1,75,75,0.3379914417205227,20,0.9693662473425833,0.839059062667634,0.3278600304713087,-0.6415062168712746,1.383426203965556,0.36471438108766374,0.4140599566229728,,,,30001,30002,,,,,,6.0
linear_q_learning,1,3,500,75,0.15,1,75,75,0.265911614894143,20,1.383426203965556,0.36471438108766374,0.1625230723682433,-1.2209031315973127,1.5534243425742462,0.36052875781908406,0.16999813860869017,,,,30001,30003,,,,,,9.0
linear_q_learning,1,4,500,75,0.15,1,75,75,0.27614963191668757,20,1.5534243425742462,0.36052875781908406,0.3708358415407913,-1.182588501033455,1.9298413282977511,0.16563265544271327,0.3764169857235049,,,,30001,30004,,,,,,12.0
linear_q_learning,1,5,500,75,0.15,1,75,75,0.26813328264361547,20,1.9298413282977511,0.16563265544271327,0.1555145044837764,-1.7743268238139747,2.0902596283194708,0.10895133782537438,0.16041830002171964,,,,30001,30005,,,,,,15.0
linear_q_learning,1,6,500,75,0.15,1,75,75,0.3620106068192807,20,2.0902596283194708,0.10895133782537438,0.21649570622242456,-1.8737639220970461,2.3032433385646116,0.10264173299593825,0.21298371024514084,,,,30001,30006,,,,,,18.0
linear_q_learning,1,7,500,50,0.1,1,50,50,0.2715112636296333,20,2.3032433385646116,0.10264173299593825,0.23143245942049168,-2.07181087914412,2.53318994725317,0.02857702841516683,0.2299466086885582,,,,30001,30007,,,,,,21.0
linear_q_learning,1,8,500,50,0.1,1,50,50,0.4548834773738991,20,2.53318994725317,0.02857702841516683,0.15212945258412708,-2.381060494669043,2.6863357419471967,0.01510045801334189,0.1531457946940269,,,,30001,30008,,,,,,24.0
random_sampling,1,1,500,75,0.15,1,75,75,0.24710656973015313,20,-0.10750762888163229,0.9535162127165758,0.7246959746057694,0.8322036034874016,0.6294249878968794,0.7369921546866554,0.7369326167785117,0.00017571804346516728,0.17496641702018678,75.0,30001,30001,,,,,,
random_sampling,1,2,500,75,0.15,1,75,75,0.3627638475475604,20,0.6294249878968794,0.7369921546866554,0.9392300095928244,0.30980502169594504,0.9412014693338066,0.38745638481466965,0.31177648143692716,0.00013664201833307743,0.07172709796577692,150.0,30001,30002,,,,,,
random_sampling,1,3,500,75,0.15,1,75,75,0.4307321397507301,20,0.9412014693338066,0.38745638481466965,1.7383650921324842,0.7971636227986777,1.8130218645339018,0.23635454596170913,0.8718203952000952,0.0001699999556876719,0.04173886601347476,225.0,30001,30003,,,,,,
random_sampling,1,4,500,75,0.15,1,75,75,0.6288038054644206,20,1.8130218645339018,0.23635454596170913,2.299488268528744,0.4864664039948421,2.2357544454700062,0.16865710578999585,0.42273258093610444,0.0003509300295263529,0.04356002196436748,300.0,30001,30004,,,,,,
random_sampling,1,5,500,75,0.15,1,75,75,-0.018526440178709015,20,2.2357544454700062,0.16865710578999585,2.284405156536954,0.04865071106694785,2.3339852944946946,0.09358697217296241,0.09823084902468837,0.0001325189950875938,0.04038947599474341,375.0,30001,30005,,,,,,
random_sampling,1,6,500,75,0.15,1,75,75,0.05745981690124801,20,2.3339852944946946,0.09358697217296241,2.3119173606499275,-0.02206793384476713,2.29530298991215,0.07317449326713968,-0.038682304582544624,0.0002615289995446801,0.0426362399593927,450.0,30001,30006,,,,,,
random_sampling,1,7,500,75,0.15,1,75,75,-0.30755737848750736,20,2.29530298991215,0.07317449326713968,2.0808133471027404,-0.21448964280940963,2.0674857172045256,0.048978367835349444,-0.22781727270762442,0.00016295502427965403,0.04542505199788138,525.0,30001,30007,,,,,,
random_sampling,1,8,500,75,0.15,1,75,75,0.452656354776757,20,2.0674857172045256,0.048978367835349444,2.2603333883093595,0.19284767110483392,2.305121327303668,0.04785043205808032,0.23763561009914236,0.0003997419844381511,0.039735878992360085,600.0,30001,30008,,,,,,
active_learning_pev,2,1,500,75,0.15,1,75,75,0.32379232905694094,20,-0.18162254825809987,0.9366901329390922,0.5938850596340561,0.775507607892156,0.3330688106035847,0.9698531153629815,0.5146913588616846,0.4272118739900179,0.5347856850130484,75.0,30002,30002,50.0,25.0,True,0.32927323133106434,0.32379232905694094,
active_learning_pev,2,2,500,75,0.15,1,75,75,0.4197427018022897,20,0.3330688106035847,0.9698531153629815,0.7173478567325103,0.38427904612892566,1.2366730245991484,0.6678130402120899,0.9036042139955638,0.3168727559968829,0.38436147797619924,150.0,30002,30003,50.0,25.0,True,0.4259519208359809,0.4197427018022897,
active_learning_pev,2,3,500,75,0.15,1,75,75,0.3189790628710104,20,1.2366730245991484,0.6678130402120899,0.45414243454905295,-0.7825305900500954,1.6517277008424012,0.3781874670240917,0.41505467624325276,0.24261982401367277,0.30342914699576795,225.0,30002,30004,50.0,25.0,True,0.3631293287318362,0.3189790628710104,
active_learning_pev,2,4,500,75,0.15,1,75,75,0.3631360598615886,20,1.6517277008424012,0.3781874670240917,0.3338961402652205,-1.3178315605771806,2.0236366739735856,0.21047515188184845,0.37190897313118443,0.16686449898406863,0.22436737298266962,300.0,30002,30005,50.0,25.0,True,0.3606521510290978,0.3631360598615886,
active_learning_pev,2,5,500,75,0.15,1,75,75,0.48781622878478087,20,2.0236366739735856,0.21047515188184845,0.20911180808628554,-1.8145248658873,2.234502633731057,0.09513214108330836,0.21086595975747136,0.17484153201803565,0.2381878350279294,375.0,30002,30006,50.0,25.0,True,0.3846098710584347,0.48781622878478087,
active_learning_pev,2,6,500,75,0.15,1,75,75,0.33280315715246617,20,2.234502633731057,0.09513214108330836,0.29487176979058943,-1.9396308639404676,2.5278741258961195,0.09199958882476296,0.29337149216506253,0.15883978502824903,0.22399592702277005,450.0,30002,30007,50.0,25.0,True,0.13517506337945506,0.33280315715246617,
active_learning_pev,2,7,500,75,0.15,1,75,75,0.1756924248305678,20,2.5278741258961195,0.09199958882476296,0.13529875754493362,-2.392575368351186,2.7200352875544342,0.23431567536450956,0.19216116165831476,0.12292502296622843,0.17347955203149468,525.0,30002,30008,50.0,25.0,True,0.37664123825721735,0.1756924248305678,
active_learning_pev,2,8,500,75,0.15,1,75,75,0.19139578271183097,20,2.7200352875544342,0.23431567536450956,0.06143275129676047,-2.658602536257674,2.7748148624703823,0.1413318415469735,0.05477957491594809,0.1352585470303893,0.24581015098374337,600.0,30002,30009,50.0,25.0,True,-0.07595764723154862,0.19139578271183097,
diversity_sampling,2,1,500,75,0.15,1,75,75,0.2458075675507208,20,-0.18162254825809984,0.9366901329390922,0.8107387460076833,0.9923612942657831,0.9612330144767331,0.9175264801738291,1.142855562734833,0.19777248101308942,0.10320516797946766,75.0,30002,30002,,,,,,
diversity_sampling,2,2,500,75,0.15,1,75,75,0.38988474717477495,20,0.9612330144767331,0.9175264801738291,1.953509247779326,0.992276233302593,1.9666209981799283,0.48819600054103157,1.0053879837031952,0.14970401499886066,0.08515046699903905,150.0,30002,30003,,,,,,
diversity_sampling,2,3,500,75,0.15,1,75,75,0.43119983775465326,20,1.9666209981799283,0.48819600054103157,2.770345303874674,0.8037243056947458,2.798029180855999,0.36876995933561496,0.8314081826760709,0.08829515799880028,0.04980345000512898,225.0,30002,30004,,,,,,
diversity_sampling,2,4,500,75,0.15,1,75,75,0.3637476279941451,20,2.798029180855999,0.36876995933561496,3.4466112659433534,0.6485820850873543,3.4330364791124475,0.3076435990997945,0.6350072982564483,0.059005460992921144,0.05126697197556496,300.0,30002,30005,,,,,,
diversity_sampling,2,5,500,75,0.15,1,75,75,0.1321245949023704,20,3.4330364791124475,0.3076435990997945,3.388619787912489,-0.04441669119995861,3.3368479709134857,0.27173863813752963,-0.09618850819896174,0.0622910590027459,0.050093621015548706,375.0,30002,30006,,,,,,
diversity_sampling,2,6,500,75,0.15,1,75,75,0.3100129813388075,20,3.3368479709134857,0.27173863813752963,3.6504716667934627,0.31362369587997696,3.595789030045841,0.31397588442312635,0.2589410591323551,0.03879252803744748,0.04749321303097531,450.0,30002,30007,,,,,,
diversity_sampling,2,7,500,75,0.15,1,75,75,0.439924287260341,20,3.595789030045841,0.31397588442312635,4.00419376235504,0.4084047323091995,3.990344231677156,0.09908260058093346,0.3945552016313152,0.02853911998681724,0.04392342298524454,525.0,30002,30008,,,,,,
diversity_sampling,2,8,500,75,0.15,1,75,75,0.22986623092671768,20,3.990344231677156,0.09908260058093346,4.085801045418854,0.09545681374169757,4.109318103366712,0.09529384281565184,0.11897387168955564,0.02439040399622172,0.04205716395517811,600.0,30002,30009,,,,,,
fixed_sampling,2,1,500,75,0.15,1,75,75,0.23607778603354523,20,-0.18162254825809984,0.9366901329390922,0.2677625537185155,0.4493851019766153,0.35088293854357544,1.041069430773625,0.5325054868016753,0.0001895069726742804,0.11614032700890675,75.0,30002,30002,,,,,,
fixed_sampling,2,2,500,75,0.15,1,75,75,0.5747555285567355,20,0.35088293854357544,1.041069430773625,1.6917599434783097,1.3408770049347343,1.8148547762046743,0.9251366222574462,1.4639718376610988,0.00013204297283664346,0.08449100004509091,150.0,30002,30003,,,,,,
fixed_sampling,2,3,500,75,0.15,1,75,75,0.1759316430422949,20,1.8148547762046743,0.9251366222574462,1.9207478202295418,0.10589304402486754,1.9652126804580605,0.6811627360844856,0.15035790425338624,0.00014119403203949332,0.0412761410116218,225.0,30002,30004,,,,,,
fixed_sampling,2,4,500,75,0.15,1,75,75,0.5883507268206913,20,1.9652126804580605,0.6811627360844856,2.980017702209093,1.0148050217510323,3.101558281120956,0.21715505537289206,1.1363456006628956,0.00017676700372248888,0.04081798600964248,300.0,30002,30005,,,,,,
fixed_sampling,2,5,500,75,0.15,1,75,75,0.46749822940683916,20,3.101558281120956,0.21715505537289206,3.465407416148038,0.36384913502708205,3.4563749672963233,0.0858925240992981,0.3548166861753672,0.0001779759768396616,0.045677768997848034,375.0,30002,30006,,,,,,
fixed_sampling,2,6,500,75,0.15,1,75,75,-0.02667000478749209,20,3.4563749672963233,0.0858925240992981,3.2815409727863405,-0.17483399450998283,3.2954760029855708,0.06407211615706498,-0.16089896431075257,0.00020526302978396416,0.04663089901441708,450.0,30002,30007,,,,,,
fixed_sampling,2,7,500,75,0.15,1,75,75,0.5079853626705617,20,3.2954760029855708,0.06407211615706498,3.74173283321074,0.44625683022516904,3.7418492996731985,0.09336656196316886,0.4463732966876277,0.00027822598349303007,0.03798571601510048,525.0,30002,30008,,,,,,
fixed_sampling,2,8,500,75,0.15,1,75,75,-0.13866771329359115,20,3.7418492996731985,0.09336656196316886,3.643437062716253,-0.09841223695694534,3.6224356949534275,0.07423017297792125,-0.11941360471977092,0.0001554759801365435,0.046795560978353024,600.0,30002,30009,,,,,,
linear_q_learning,2,1,500,75,0.15,1,75,75,0.2089074795457727,20,-0.18162254825809987,0.9366901329390922,0.8758450295771285,1.0574675778352285,0.722240957416815,0.793921418914313,0.9038635056749149,,,,30002,30002,,,,,,3.0
linear_q_learning,2,2,500,75,0.15,1,75,75,0.2542561108177236,20,0.722240957416815,0.793921418914313,0.6913734997857758,-0.030867457631039263,1.3413893202013825,0.8414570342645298,0.6191483627845674,,,,30002,30003,,,,,,6.0
linear_q_learning,2,3,500,75,0.15,1,75,75,0.5775257201756658,20,1.3413893202013825,0.8414570342645298,1.1157920334104112,-0.22559728679097124,2.394596194408093,0.40858140495699197,1.0532068742067107,,,,30002,30004,,,,,,9.0
linear_q_learning,2,4,500,75,0.15,1,75,75,0.3296764689996029,20,2.394596194408093,0.40858140495699197,0.2501616268398034,-2.1444345675682897,2.6730788788469235,0.31192682443254915,0.2784826844388304,,,,30002,30005,,,,,,12.0
linear_q_learning,2,5,500,75,0.15,1,75,75,0.48120130844241865,20,2.6730788788469235,0.31192682443254915,0.4860318037049437,-2.18704707514198,3.2098084778922975,0.23934266485299321,0.536729599045374,,,,30002,30006,,,,,,15.0
linear_q_learning,2,6,500,50,0.1,1,50,50,0.34427618435147506,20,3.2098084778922975,0.23934266485299321,0.07066514575347708,-3.1391433321388202,3.294436860823897,0.22388774282108806,0.08462838293159969,,,,30002,30007,,,,,,18.0
linear_q_learning,2,7,500,50,0.1,1,50,50,0.5593524111757275,20,3.294436860823897,0.22388774282108806,0.38080467125244216,-2.913632189571455,3.6333226010430653,0.14587119189713327,0.33888574021916806,,,,30002,30008,,,,,,21.0
linear_q_learning,2,8,500,50,0.1,1,50,50,0.37967972113283716,20,3.6333226010430653,0.14587119189713327,0.5019148744702034,-3.1314077265728617,4.112437334983936,0.04877105944533592,0.47911473394087034,,,,30002,30009,,,,,,24.0
random_sampling,2,1,500,75,0.15,1,75,75,0.2795036934146441,20,-0.18162254825809984,0.9366901329390922,0.6485393863436509,0.8301619346017508,0.7056340922305734,0.7505912126262501,0.8872566404886733,0.00027475698152557015,0.11822772998129949,75.0,30002,30002,,,,,,
random_sampling,2,2,500,75,0.15,1,75,75,0.42491513264977276,20,0.7056340922305734,0.7505912126262501,1.5605677717630164,0.854933679532443,1.5575863447402098,0.8153535314494843,0.8519522525096365,0.00012836401583626866,0.07673110294854268,150.0,30002,30003,,,,,,
random_sampling,2,3,500,75,0.15,1,75,75,0.4256605658167597,20,1.5575863447402098,0.8153535314494843,2.252759002513849,0.695172657773639,2.274202631210926,0.4364142910581049,0.7166162864707162,0.0001492620212957263,0.033901863964274526,225.0,30002,30004,,,,,,
random_sampling,2,4,500,75,0.15,1,75,75,0.06297769783427873,20,2.274202631210926,0.4364142910581049,2.448054920969379,0.1738522897584529,2.3936667503729767,0.4005250134585635,0.11946411916205069,0.0001789640518836677,0.041473029006738216,300.0,30002,30005,,,,,,
random_sampling,2,5,500,75,0.15,1,75,75,-0.016158670897141417,20,2.3936667503729767,0.4005250134585635,2.1777719119298475,-0.21589483844312918,2.2424204549500497,0.36865819400955074,-0.151246295422927,0.00022883201017975807,0.04877718904754147,375.0,30002,30006,,,,,,
random_sampling,2,6,500,75,0.15,1,75,75,0.5995945406530188,20,2.2424204549500497,0.36865819400955074,2.874789092256548,0.6323686373064983,2.868220800397544,0.2681915140391368,0.6258003454474941,0.00016029999824240804,0.04740806500194594,450.0,30002,30007,,,,,,
random_sampling,2,7,500,75,0.15,1,75,75,0.38421869369009815,20,2.868220800397544,0.2681915140391368,3.2033697072364005,0.3351489068388567,3.102454907402951,0.18383932331056574,0.23423410700540703,0.00021799298701807857,0.04524383001262322,525.0,30002,30008,,,,,,
random_sampling,2,8,500,75,0.15,1,75,75,0.2323083546402437,20,3.102454907402951,0.18383932331056574,3.2915625884050512,0.1891076810021004,3.270166460144287,0.11382415603189096,0.16771155274133598,0.0001433459692634642,0.04967798601137474,600.0,30002,30009,,,,,,
active_learning_pev,3,1,500,75,0.15,1,75,75,0.2544853510674451,20,-0.12222805433604182,0.9583081974328178,0.9865691501327815,1.1087972044688232,0.7717170502976554,1.1157986565866598,0.8939451046336971,0.3343648019945249,0.43937516200821847,75.0,30003,30003,50.0,25.0,True,0.18476993253017188,0.2544853510674451,
active_learning_pev,3,2,500,75,0.15,1,75,75,0.5352314176021028,20,0.7717170502976554,1.1157986565866598,1.0593509327354105,0.2876338824377551,1.9087650725959837,0.5900279037274692,1.1370480222983284,0.32642929104622453,0.4250218369998038,150.0,30003,30004,50.0,25.0,True,0.508143437359312,0.5352314176021028,
active_learning_pev,3,3,500,75,0.15,1,75,75,0.22948773297592634,20,1.9087650725959837,0.5900279037274692,0.12507931811924972,-1.783685754476734,2.046352913882326,0.5244739438452118,0.13758784128634227,0.21046469401335344,0.2636324450140819,225.0,30003,30005,50.0,25.0,True,0.30657143685103205,0.22948773297592634,
active_learning_pev,3,4,500,75,0.15,1,75,75,0.38893370976514485,20,2.046352913882326,0.5244739438452118,0.7681698546076935,-1.2781830592746326,2.760144248190607,0.2828967423344214,0.7137913343082811,0.1658549890271388,0.22472875402309,300.0,30003,30006,50.0,25.0,True,0.18854528777479485,0.38893370976514485,
active_learning_pev,3,5,500,75,0.15,1,75,75,0.3609122157658012,20,2.760144248190607,0.2828967423344214,0.39488533892786004,-2.365258909262747,3.1334267776757745,0.22245850385004362,0.3732825294851674,0.14293218002421781,0.19221397896762937,375.0,30003,30007,50.0,25.0,True,0.506372951156003,0.3609122157658012,
active_learning_pev,3,6,500,75,0.15,1,75,75,0.41589029131749733,20,3.1334267776757745,0.22245850385004362,0.9478124004903827,-2.1856143771853915,4.048627613450155,0.11520365825810251,0.9152008357743808,0.12823592900531366,0.1804382280097343,450.0,30003,30008,50.0,25.0,True,0.42623186984443007,0.41589029131749733,
active_learning_pev,3,7,500,75,0.15,1,75,75,0.4904897539048811,20,4.048627613450155,0.11520365825810251,0.34500726830631556,-3.7036203451438396,4.4106829362156,0.05845732650516335,0.3620553227654444,0.17628668498946354,0.23998921999009326,525.0,30003,30009,50.0,25.0,True,0.46704009997977525,0.4904897539048811,
active_learning_pev,3,8,500,75,0.15,1,75,75,0.29707927353885116,20,4.4106829362156,0.05845732650516335,0.07159314245187895,-4.339089793763721,4.4854150053115855,0.017762563728076036,0.07473206909598584,0.16430779598886147,0.2230907540069893,600.0,30003,30010,50.0,25.0,True,0.066047517660428,0.29707927353885116,
diversity_sampling,3,1,500,75,0.15,1,75,75,0.14638271974516062,20,-0.12222805433604182,0.9583081974328178,0.46595510960906517,0.588183163945107,0.3802013242857061,1.3323413339646255,0.5024293786217479,0.19292008102638647,0.11874749301932752,75.0,30003,30003,,,,,,
diversity_sampling,3,2,500,75,0.15,1,75,75,0.6229539917773208,20,0.3802013242857061,1.3323413339646255,1.9527816762353798,1.5725803519496737,2.02860366210574,0.36589624526536224,1.6484023378200339,0.15697084896964952,0.0706197019899264,150.0,30003,30004,,,,,,
diversity_sampling,3,3,500,75,0.15,1,75,75,0.09013275258841617,20,2.02860366210574,0.36589624526536224,2.310677367350002,0.2820737052442621,2.231132026659692,0.43512640547084996,0.20252836455395196,0.07281099900137633,0.0453760790405795,225.0,30003,30005,,,,,,
diversity_sampling,3,4,500,75,0.15,1,75,75,0.02892517329941412,20,2.231132026659692,0.43512640547084996,2.4736192661217538,0.24248723946206185,2.4802292703345263,0.26083577063276725,0.24909724367483443,0.06501005700556561,0.04719726805342361,300.0,30003,30006,,,,,,
diversity_sampling,3,5,500,75,0.15,1,75,75,0.3473858935664201,20,2.4802292703345263,0.26083577063276725,3.1143953488107563,0.63416607847623,3.065638072342398,0.24225220776367387,0.5854088020078718,0.04088098695501685,0.04037205397617072,375.0,30003,30007,,,,,,
diversity_sampling,3,6,500,75,0.15,1,75,75,0.6063509051905949,20,3.065638072342398,0.24225220776367387,3.80424213426671,0.7386040619243119,3.804712080860041,0.05348267640470659,0.739074008517643,0.03487934300210327,0.036181556002702564,450.0,30003,30008,,,,,,
diversity_sampling,3,7,500,75,0.15,1,75,75,0.20990223356533133,20,3.804712080860041,0.05348267640470659,3.905452438877139,0.1007403580170978,3.9016947849238894,0.03800772192042923,0.09698270406384824,0.029458934033755213,0.03958585701184347,525.0,30003,30009,,,,,,
diversity_sampling,3,8,500,75,0.15,1,75,75,0.371374980080207,20,3.9016947849238894,0.03800772192042923,4.012114888626277,0.11042010370238753,4.007544100622369,0.013418552621858983,0.10584931569847988,0.020605916972272098,0.044766801001969725,600.0,30003,30010,,,,,,
fixed_sampling,3,1,500,75,0.15,1,75,75,0.35051738055273185,20,-0.12222805433604182,0.9583081974328178,0.9955943117843468,1.1178223661203885,0.975198176097085,0.6584068906333533,1.0974262304331268,0.0001765729975886643,0.12056127801770344,75.0,30003,30003,,,,,,
fixed_sampling,3,2,500,75,0.15,1,75,75,0.05273968640642976,20,0.975198176097085,0.6584068906333533,1.0088528438214712,0.03365466772438619,0.9214712737544587,0.4706898949491731,-0.05372690234262634,0.0001464730012230575,0.07807081897044554,150.0,30003,30004,,,,,,
fixed_sampling,3,3,500,75,0.15,1,75,75,0.3362786404464181,20,0.9214712737544587,0.4706898949491731,1.542997880175061,0.6215266064206023,1.4259284188958745,0.4070137458663331,0.5044571451414158,0.00013249297626316547,0.03296474501257762,225.0,30003,30005,,,,,,
