strategy,replicate,run_seed,step,generation_before,number_phenotyped_before,action,action_name,reward,event
linear_q_learning,14,30014,20,7,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,14,30014,21,7,50,2,Highest-PEV batch,1.8281745987587161,generation_finalized
linear_q_learning,14,30014,22,8,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,14,30014,23,8,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,14,30014,24,8,50,2,Highest-PEV batch,1.7068889029044636,generation_finalized
linear_q_learning,15,30015,1,1,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,15,30015,2,1,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,15,30015,3,1,50,2,Highest-PEV batch,2.0999835771669693,generation_finalized
linear_q_learning,15,30015,4,2,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,15,30015,5,2,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,15,30015,6,2,50,2,Highest-PEV batch,2.0302330973303717,generation_finalized
linear_q_learning,15,30015,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,15,30015,8,3,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,15,30015,9,3,50,2,Highest-PEV batch,2.0393014527435214,generation_finalized
linear_q_learning,15,30015,10,4,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,15,30015,11,4,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,15,30015,12,4,50,2,Highest-PEV batch,2.0361402848153505,generation_finalized
linear_q_learning,15,30015,13,5,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,15,30015,14,5,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,15,30015,15,5,50,2,Highest-PEV batch,1.9891764091745807,generation_finalized
linear_q_learning,15,30015,16,6,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,15,30015,17,6,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,15,30015,18,6,50,2,Highest-PEV batch,1.8850849716981988,generation_finalized
linear_q_learning,15,30015,19,7,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,15,30015,20,7,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,15,30015,21,7,50,2,Highest-PEV batch,1.689098198735134,generation_finalized
linear_q_learning,15,30015,22,8,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,15,30015,23,8,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,15,30015,24,8,50,2,Highest-PEV batch,0.03449317098599143,generation_finalized
linear_q_learning,16,30016,1,1,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,16,30016,2,1,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,16,30016,3,1,50,2,Highest-PEV batch,2.0733210433391474,generation_finalized
linear_q_learning,16,30016,4,2,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,16,30016,5,2,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,16,30016,6,2,50,2,Highest-PEV batch,1.106125573640409,generation_finalized
linear_q_learning,16,30016,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,16,30016,8,3,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,16,30016,9,3,50,2,Highest-PEV batch,2.068254052712174,generation_finalized
linear_q_learning,16,30016,10,4,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,16,30016,11,4,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,16,30016,12,4,50,2,Highest-PEV batch,2.062418852594336,generation_finalized
linear_q_learning,16,30016,13,5,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,16,30016,14,5,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,16,30016,15,5,50,2,Highest-PEV batch,2.034472454815263,generation_finalized
linear_q_learning,16,30016,16,6,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,16,30016,17,6,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,16,30016,18,6,50,2,Highest-PEV batch,2.0083746040829644,generation_finalized
linear_q_learning,16,30016,19,7,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,16,30016,20,7,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,16,30016,21,7,50,2,Highest-PEV batch,-0.061350461621758265,generation_finalized
linear_q_learning,16,30016,22,8,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,16,30016,23,8,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,16,30016,24,8,50,2,Highest-PEV batch,-0.15790007325940328,generation_finalized
linear_q_learning,17,30017,1,1,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,17,30017,2,1,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,17,30017,3,1,50,2,Highest-PEV batch,2.092303633195644,generation_finalized
linear_q_learning,17,30017,4,2,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,17,30017,5,2,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,17,30017,6,2,50,2,Highest-PEV batch,2.0659452716448827,generation_finalized
linear_q_learning,17,30017,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,17,30017,8,3,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,17,30017,9,3,50,2,Highest-PEV batch,2.0406102393818677,generation_finalized
linear_q_learning,17,30017,10,4,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,17,30017,11,4,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,17,30017,12,4,50,2,Highest-PEV batch,2.026908369919282,generation_finalized
linear_q_learning,17,30017,13,5,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,17,30017,14,5,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,17,30017,15,5,50,2,Highest-PEV batch,1.8878702405008991,generation_finalized
linear_q_learning,17,30017,16,6,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,17,30017,17,6,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,17,30017,18,6,50,2,Highest-PEV batch,2.0127143557965783,generation_finalized
linear_q_learning,17,30017,19,7,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,17,30017,20,7,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,17,30017,21,7,50,2,Highest-PEV batch,0.8068188973887163,generation_finalized
linear_q_learning,17,30017,22,8,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,17,30017,23,8,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,17,30017,24,8,50,2,Highest-PEV batch,1.343036480631662,generation_finalized
linear_q_learning,18,30018,1,1,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,18,30018,2,1,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,18,30018,3,1,50,2,Highest-PEV batch,2.0999974105063743,generation_finalized
linear_q_learning,18,30018,4,2,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,18,30018,5,2,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,18,30018,6,2,50,2,Highest-PEV batch,2.045833636806523,generation_finalized
linear_q_learning,18,30018,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,18,30018,8,3,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,18,30018,9,3,50,2,Highest-PEV batch,2.033407580119246,generation_finalized
linear_q_learning,18,30018,10,4,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,18,30018,11,4,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,18,30018,12,4,50,2,Highest-PEV batch,2.0367556725478995,generation_finalized
linear_q_learning,18,30018,13,5,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,18,30018,14,5,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,18,30018,15,5,50,2,Highest-PEV batch,1.9976834179959089,generation_finalized
linear_q_learning,18,30018,16,6,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,18,30018,17,6,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,18,30018,18,6,50,2,Highest-PEV batch,2.006989834702516,generation_finalized
linear_q_learning,18,30018,19,7,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,18,30018,20,7,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,18,30018,21,7,50,2,Highest-PEV batch,2.0089214839795195,generation_finalized
linear_q_learning,18,30018,22,8,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,18,30018,23,8,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,18,30018,24,8,50,2,Highest-PEV batch,-1.9102854914139578,generation_finalized
linear_q_learning,19,30019,1,1,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,19,30019,2,1,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,19,30019,3,1,50,2,Highest-PEV batch,2.096247663073374,generation_finalized
linear_q_learning,19,30019,4,2,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,19,30019,5,2,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,19,30019,6,2,50,2,Highest-PEV batch,2.0583821652295953,generation_finalized
linear_q_learning,19,30019,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,19,30019,8,3,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,19,30019,9,3,50,2,Highest-PEV batch,2.0371336509775424,generation_finalized
linear_q_learning,19,30019,10,4,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,19,30019,11,4,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,19,30019,12,4,50,2,Highest-PEV batch,0.4079568861064265,generation_finalized
linear_q_learning,19,30019,13,5,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,19,30019,14,5,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,19,30019,15,5,50,2,Highest-PEV batch,2.028077930758388,generation_finalized
linear_q_learning,19,30019,16,6,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,19,30019,17,6,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,19,30019,18,6,50,2,Highest-PEV batch,2.026520236473713,generation_finalized
linear_q_learning,19,30019,19,7,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,19,30019,20,7,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,19,30019,21,7,50,2,Highest-PEV batch,1.973128570824676,generation_finalized
linear_q_learning,19,30019,22,8,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,19,30019,23,8,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,19,30019,24,8,50,2,Highest-PEV batch,1.4376102207644776,generation_finalized
linear_q_learning,20,30020,1,1,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,30020,2,1,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,30020,3,1,50,2,Highest-PEV batch,2.0958721924593737,generation_finalized
linear_q_learning,20,30020,4,2,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,30020,5,2,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,30020,6,2,50,2,Highest-PEV batch,2.0671871849170893,generation_finalized
linear_q_learning,20,30020,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,30020,8,3,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,30020,9,3,50,2,Highest-PEV batch,2.0311416996630807,generation_finalized
linear_q_learning,20,30020,10,4,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,30020,11,4,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,30020,12,4,50,2,Highest-PEV batch,1.891052601912298,generation_finalized
linear_q_learning,20,30020,13,5,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,30020,14,5,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,30020,15,5,50,2,Highest-PEV batch,1.528493470775838,generation_finalized
linear_q_learning,20,30020,16,6,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,30020,17,6,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,30020,18,6,50,2,Highest-PEV batch,0.6870573282051877,generation_finalized
linear_q_learning,20,30020,19,7,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,30020,20,7,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,30020,21,7,50,2,Highest-PEV batch,-0.5815075462915565,generation_finalized
linear_q_learning,20,30020,22,8,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,30020,23,8,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,30020,24,8,50,2,Highest-PEV batch,1.3031826616207627,generation_finalized
